locus_tag	ftype	length_bp	gene	EC_number	COG	product
HPMDNKFC_00069	CDS	927				hypothetical protein
HPMDNKFC_00070	gene	861				
HPMDNKFC_00070	CDS	861		3.1.1.23	COG2267	Monoacylglycerol lipase
HPMDNKFC_00071	gene	1467				
HPMDNKFC_00071	CDS	1467				hypothetical protein
HPMDNKFC_00072	gene	1215				
HPMDNKFC_00072	CDS	1215				hypothetical protein
HPMDNKFC_00073	gene	2031				
HPMDNKFC_00073	CDS	2031				hypothetical protein
HPMDNKFC_00074	gene	903	otnI			
HPMDNKFC_00074	CDS	903	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
HPMDNKFC_00075	gene	384	cueR_1			
HPMDNKFC_00075	CDS	384	cueR_1		COG0789	HTH-type transcriptional regulator CueR
HPMDNKFC_00076	gene	1128				
HPMDNKFC_00076	CDS	1128				hypothetical protein
HPMDNKFC_00077	gene	585				
HPMDNKFC_00077	CDS	585				hypothetical protein
HPMDNKFC_00078	gene	1347	hmp			
HPMDNKFC_00078	CDS	1347	hmp	1.14.12.17		Flavohemoprotein
HPMDNKFC_00079	gene	447				
HPMDNKFC_00079	CDS	447				hypothetical protein
HPMDNKFC_00080	gene	678				
HPMDNKFC_00080	CDS	678				hypothetical protein
HPMDNKFC_00081	gene	117				
HPMDNKFC_00081	CDS	117				hypothetical protein
HPMDNKFC_00082	gene	861				
HPMDNKFC_00082	CDS	861				hypothetical protein
HPMDNKFC_00083	gene	1107	dadX			
HPMDNKFC_00083	CDS	1107	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
HPMDNKFC_00084	gene	1281	lplT_1			
HPMDNKFC_00084	CDS	1281	lplT_1			Lysophospholipid transporter LplT
HPMDNKFC_00085	gene	897				
HPMDNKFC_00085	CDS	897				hypothetical protein
HPMDNKFC_00086	gene	510	ymdB			
HPMDNKFC_00086	CDS	510	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
HPMDNKFC_00087	gene	486	gpx1			
HPMDNKFC_00087	CDS	486	gpx1	1.11.1.22		Hydroperoxy fatty acid reductase gpx1
HPMDNKFC_00088	gene	966	corA_1			
HPMDNKFC_00088	CDS	966	corA_1		COG0598	Cobalt/magnesium transport protein CorA
HPMDNKFC_00089	gene	789	proQ			
HPMDNKFC_00089	CDS	789	proQ			RNA chaperone ProQ
HPMDNKFC_00090	gene	1230	lutA			
HPMDNKFC_00090	CDS	1230	lutA			Lactate utilization protein A
HPMDNKFC_00091	gene	807				
HPMDNKFC_00091	CDS	807				hypothetical protein
HPMDNKFC_00092	gene	1149				
HPMDNKFC_00092	CDS	1149				hypothetical protein
HPMDNKFC_00093	gene	1419	amtB_1			
HPMDNKFC_00093	CDS	1419	amtB_1			Ammonia channel
HPMDNKFC_00094	gene	339	glnK			
HPMDNKFC_00094	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
HPMDNKFC_00095	gene	732				
HPMDNKFC_00095	CDS	732				hypothetical protein
HPMDNKFC_00096	gene	1518	comM			
HPMDNKFC_00096	CDS	1518	comM		COG0606	Competence protein ComM
HPMDNKFC_00097	gene	774	fpr			
HPMDNKFC_00097	CDS	774	fpr	1.18.1.2	COG1018	Ferredoxin--NADP reductase
HPMDNKFC_00098	gene	744	tsaQ1			
HPMDNKFC_00098	CDS	744	tsaQ1			HTH-type transcriptional regulator TsaQ1/TsaQ2
HPMDNKFC_00099	gene	915				
HPMDNKFC_00099	CDS	915				hypothetical protein
HPMDNKFC_00100	gene	981	yrbG			
HPMDNKFC_00100	CDS	981	yrbG		COG0530	Inner membrane protein YrbG
HPMDNKFC_00101	gene	414	glpE_1			
HPMDNKFC_00101	CDS	414	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
HPMDNKFC_00102	gene	1806	dmdC_1			
HPMDNKFC_00102	CDS	1806	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
HPMDNKFC_00103	gene	2097	fadB_1			
HPMDNKFC_00103	CDS	2097	fadB_1			Fatty acid oxidation complex subunit alpha
HPMDNKFC_00104	gene	1179	fadA_1			
HPMDNKFC_00104	CDS	1179	fadA_1	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
HPMDNKFC_00105	gene	774	gno_1			
HPMDNKFC_00105	CDS	774	gno_1	1.1.1.-		Gluconate 5-dehydrogenase
HPMDNKFC_00106	gene	1227	acrC_1			
HPMDNKFC_00106	CDS	1227	acrC_1	1.3.1.95		Acryloyl-CoA reductase (NADH)
HPMDNKFC_00107	gene	1698	lcfB_1			
HPMDNKFC_00107	CDS	1698	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
HPMDNKFC_00108	gene	822				
HPMDNKFC_00108	CDS	822				hypothetical protein
HPMDNKFC_00109	gene	1167	braC_1			
HPMDNKFC_00109	CDS	1167	braC_1		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
HPMDNKFC_00110	gene	141				
HPMDNKFC_00110	CDS	141				hypothetical protein
HPMDNKFC_00111	gene	708	livF_1			
HPMDNKFC_00111	CDS	708	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
HPMDNKFC_00112	gene	765	artM_1			
HPMDNKFC_00112	CDS	765	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
HPMDNKFC_00113	gene	969				
HPMDNKFC_00113	CDS	969				hypothetical protein
HPMDNKFC_00114	gene	864	livH_1			
HPMDNKFC_00114	CDS	864	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
HPMDNKFC_00115	gene	723				
HPMDNKFC_00115	CDS	723				hypothetical protein
HPMDNKFC_00116	gene	2064				
HPMDNKFC_00116	CDS	2064				hypothetical protein
HPMDNKFC_00117	gene	543	aroK			
HPMDNKFC_00117	CDS	543	aroK	2.7.1.71	COG0703	Shikimate kinase 1
HPMDNKFC_00118	gene	1383	norR_1			
HPMDNKFC_00118	CDS	1383	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
HPMDNKFC_00119	gene	1410				
HPMDNKFC_00119	CDS	1410				hypothetical protein
HPMDNKFC_00120	gene	2736	metH_1			
HPMDNKFC_00120	CDS	2736	metH_1	2.1.1.13	COG0646	Methionine synthase
HPMDNKFC_00121	gene	1944				
HPMDNKFC_00121	CDS	1944				hypothetical protein
HPMDNKFC_00122	gene	447				
HPMDNKFC_00122	CDS	447				hypothetical protein
HPMDNKFC_00123	gene	933	yhaJ_1			
HPMDNKFC_00123	CDS	933	yhaJ_1			HTH-type transcriptional regulator YhaJ
HPMDNKFC_00124	gene	909				
HPMDNKFC_00124	CDS	909		2.7.4.-	COG2326	Polyphosphate:AMP/ADP phosphotransferase
HPMDNKFC_00125	gene	1314	gdhA_1			
HPMDNKFC_00125	CDS	1314	gdhA_1	1.4.1.3	COG0334	Glutamate dehydrogenase
HPMDNKFC_00126	gene	1641	lcfB_2			
HPMDNKFC_00126	CDS	1641	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
HPMDNKFC_00127	gene	1461	yjmB			
HPMDNKFC_00127	CDS	1461	yjmB		COG2211	putative symporter YjmB
HPMDNKFC_00128	gene	699				
HPMDNKFC_00128	CDS	699				hypothetical protein
HPMDNKFC_00129	gene	1065				
HPMDNKFC_00129	CDS	1065				hypothetical protein
HPMDNKFC_00130	gene	1065	metH_2			
HPMDNKFC_00130	CDS	1065	metH_2	2.1.1.13	COG0646	Methionine synthase
HPMDNKFC_00131	gene	810				
HPMDNKFC_00131	CDS	810				hypothetical protein
HPMDNKFC_00132	gene	1263	hutI			
HPMDNKFC_00132	CDS	1263	hutI	3.5.2.7	COG1228	Imidazolonepropionase
HPMDNKFC_00133	gene	576	ves			
HPMDNKFC_00133	CDS	576	ves		COG3758	Protein Ves
HPMDNKFC_00134	gene	1698	hutU			
HPMDNKFC_00134	CDS	1698	hutU	4.2.1.49	COG2987	Urocanate hydratase
HPMDNKFC_00135	gene	1536	hutH			
HPMDNKFC_00135	CDS	1536	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
HPMDNKFC_00136	gene	792	nagR			
HPMDNKFC_00136	CDS	792	nagR		COG2188	HTH-type transcriptional repressor NagR
HPMDNKFC_00137	gene	1389	sasA_1			
HPMDNKFC_00137	CDS	1389	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
HPMDNKFC_00138	gene	687	arlR			
HPMDNKFC_00138	CDS	687	arlR		COG0745	Response regulator ArlR
HPMDNKFC_00139	gene	294				
HPMDNKFC_00139	CDS	294				hypothetical protein
HPMDNKFC_00140	gene	474				
HPMDNKFC_00140	CDS	474				hypothetical protein
HPMDNKFC_00141	gene	1860	recQ			
HPMDNKFC_00141	CDS	1860	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
HPMDNKFC_00142	gene	1086	sasA_2			
HPMDNKFC_00142	CDS	1086	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
HPMDNKFC_00143	gene	1131				
HPMDNKFC_00143	CDS	1131				hypothetical protein
HPMDNKFC_00144	gene	1347	rcsC_1			
HPMDNKFC_00144	CDS	1347	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
HPMDNKFC_00145	gene	1419	sasA_3			
HPMDNKFC_00145	CDS	1419	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
HPMDNKFC_00146	gene	2193	sasA_4			
HPMDNKFC_00146	CDS	2193	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
HPMDNKFC_00147	gene	876				
HPMDNKFC_00147	CDS	876				hypothetical protein
HPMDNKFC_00148	gene	213				
HPMDNKFC_00148	CDS	213				hypothetical protein
HPMDNKFC_00149	gene	834	rssB_1			
HPMDNKFC_00149	CDS	834	rssB_1			Regulator of RpoS
HPMDNKFC_00150	gene	648				
HPMDNKFC_00150	CDS	648				hypothetical protein
HPMDNKFC_00151	gene	1407	feaB			
HPMDNKFC_00151	CDS	1407	feaB	1.2.1.39	COG1012	Phenylacetaldehyde dehydrogenase
HPMDNKFC_00152	gene	1665	ipdC			
HPMDNKFC_00152	CDS	1665	ipdC	4.1.1.74	COG3961	Indole-3-pyruvate decarboxylase
HPMDNKFC_00153	gene	684	queE_1			
HPMDNKFC_00153	CDS	684	queE_1	4.3.99.3		7-carboxy-7-deazaguanine synthase
HPMDNKFC_00154	gene	183				
HPMDNKFC_00154	CDS	183				hypothetical protein
HPMDNKFC_00155	gene	2019	nrdD			
HPMDNKFC_00155	CDS	2019	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
HPMDNKFC_00156	gene	411				
HPMDNKFC_00156	CDS	411				hypothetical protein
HPMDNKFC_00157	gene	2301				
HPMDNKFC_00157	CDS	2301				hypothetical protein
HPMDNKFC_00158	gene	1575	norR2			
HPMDNKFC_00158	CDS	1575	norR2		COG3604	Nitric oxide reductase transcription regulator NorR2
HPMDNKFC_00159	gene	1290				
HPMDNKFC_00159	CDS	1290				hypothetical protein
HPMDNKFC_00160	gene	564				
HPMDNKFC_00160	CDS	564				hypothetical protein
HPMDNKFC_00161	gene	678				
HPMDNKFC_00161	CDS	678				hypothetical protein
HPMDNKFC_00162	gene	543				
HPMDNKFC_00162	CDS	543				hypothetical protein
HPMDNKFC_00163	gene	462				
HPMDNKFC_00163	CDS	462				hypothetical protein
HPMDNKFC_00164	gene	1434				
HPMDNKFC_00164	CDS	1434				hypothetical protein
HPMDNKFC_00165	gene	1200	tdcB			
HPMDNKFC_00165	CDS	1200	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
HPMDNKFC_00166	gene	147				
HPMDNKFC_00166	CDS	147				hypothetical protein
HPMDNKFC_00167	gene	702	queC			
HPMDNKFC_00167	CDS	702	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
HPMDNKFC_00168	gene	1872	pckG			
HPMDNKFC_00168	CDS	1872	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
HPMDNKFC_00169	gene	996				
HPMDNKFC_00169	CDS	996				hypothetical protein
HPMDNKFC_00170	gene	408				
HPMDNKFC_00170	CDS	408				hypothetical protein
HPMDNKFC_00171	gene	954	leuO			
HPMDNKFC_00171	CDS	954	leuO			HTH-type transcriptional regulator LeuO
HPMDNKFC_00172	gene	846				
HPMDNKFC_00172	CDS	846				hypothetical protein
HPMDNKFC_00173	gene	423				
HPMDNKFC_00173	CDS	423				hypothetical protein
HPMDNKFC_00174	gene	624				
HPMDNKFC_00174	CDS	624				hypothetical protein
HPMDNKFC_00175	gene	912				
HPMDNKFC_00175	CDS	912			COG0583	putative HTH-type transcriptional regulator
HPMDNKFC_00176	gene	1344	dadA1_1			
HPMDNKFC_00176	CDS	1344	dadA1_1	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
HPMDNKFC_00177	gene	1200				
HPMDNKFC_00177	CDS	1200				hypothetical protein
HPMDNKFC_00178	gene	1266				
HPMDNKFC_00178	CDS	1266				hypothetical protein
HPMDNKFC_00179	gene	624	azoR			
HPMDNKFC_00179	CDS	624	azoR	1.7.1.17		FMN-dependent NADH-azoreductase
HPMDNKFC_00180	gene	927	mpaA			
HPMDNKFC_00180	CDS	927	mpaA	3.4.17.-		Murein peptide amidase A
HPMDNKFC_00181	gene	780	todF			
HPMDNKFC_00181	CDS	780	todF	3.7.1.25		2-hydroxy-6-oxo-2,4-heptadienoate hydrolase
HPMDNKFC_00182	gene	444	C1-hpah			
HPMDNKFC_00182	CDS	444	C1-hpah	1.5.1.36		p-hydroxyphenylacetate 3-hydroxylase, reductase component
HPMDNKFC_00183	gene	588	yiiM_1			
HPMDNKFC_00183	CDS	588	yiiM_1		COG2258	Protein YiiM
HPMDNKFC_00184	gene	267	minE			
HPMDNKFC_00184	CDS	267	minE		COG0851	Cell division topological specificity factor
HPMDNKFC_00185	gene	816	minD			
HPMDNKFC_00185	CDS	816	minD		COG2894	Septum site-determining protein MinD
HPMDNKFC_00186	gene	729	minC			
HPMDNKFC_00186	CDS	729	minC		COG0850	Septum site-determining protein MinC
HPMDNKFC_00187	gene	2493				
HPMDNKFC_00187	CDS	2493				hypothetical protein
HPMDNKFC_00188	gene	927				
HPMDNKFC_00188	CDS	927				hypothetical protein
HPMDNKFC_00189	gene	1362	trpB_1			
HPMDNKFC_00189	CDS	1362	trpB_1	4.2.1.20	COG0133	Tryptophan synthase beta chain
HPMDNKFC_00190	gene	627				
HPMDNKFC_00190	CDS	627				hypothetical protein
HPMDNKFC_00191	gene	2061	acsA_1			
HPMDNKFC_00191	CDS	2061	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
HPMDNKFC_00192	gene	1131	haeIIIM			
HPMDNKFC_00192	CDS	1131	haeIIIM	2.1.1.37		Modification methylase HaeIII
HPMDNKFC_00193	gene	747				
HPMDNKFC_00193	CDS	747				hypothetical protein
HPMDNKFC_00194	gene	729				
HPMDNKFC_00194	CDS	729				hypothetical protein
HPMDNKFC_00195	gene	480				
HPMDNKFC_00195	CDS	480				hypothetical protein
HPMDNKFC_00196	gene	1287	rutG			
HPMDNKFC_00196	CDS	1287	rutG		COG2233	Putative pyrimidine permease RutG
HPMDNKFC_00197	gene	1518				
HPMDNKFC_00197	CDS	1518		2.8.3.18		Succinyl-CoA:acetate CoA-transferase
HPMDNKFC_00198	gene	426				
HPMDNKFC_00198	CDS	426		3.1.2.-	COG2050	Putative esterase
HPMDNKFC_00199	gene	576	cobO			
HPMDNKFC_00199	CDS	576	cobO	2.5.1.-	COG2096	Cobalamin adenosyltransferase
HPMDNKFC_00200	gene	339				
HPMDNKFC_00200	CDS	339				hypothetical protein
HPMDNKFC_00201	gene	1425				
HPMDNKFC_00201	CDS	1425		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
HPMDNKFC_00202	gene	609				
HPMDNKFC_00202	CDS	609				hypothetical protein
HPMDNKFC_00203	gene	759				
HPMDNKFC_00203	CDS	759				hypothetical protein
HPMDNKFC_00204	gene	1251				
HPMDNKFC_00204	CDS	1251				hypothetical protein
HPMDNKFC_00205	gene	909	nimR			
HPMDNKFC_00205	CDS	909	nimR			HTH-type transcriptional regulator NimR
HPMDNKFC_00206	gene	147				
HPMDNKFC_00206	CDS	147				hypothetical protein
HPMDNKFC_00207	gene	627				
HPMDNKFC_00207	CDS	627				hypothetical protein
HPMDNKFC_00208	gene	1407				
HPMDNKFC_00208	CDS	1407				hypothetical protein
HPMDNKFC_00209	gene	939				
HPMDNKFC_00209	CDS	939				hypothetical protein
HPMDNKFC_00210	gene	969				
HPMDNKFC_00210	CDS	969				hypothetical protein
HPMDNKFC_00211	gene	612				
HPMDNKFC_00211	CDS	612				hypothetical protein
HPMDNKFC_00212	gene	396				
HPMDNKFC_00212	CDS	396				hypothetical protein
HPMDNKFC_00213	gene	1536				
HPMDNKFC_00213	CDS	1536				hypothetical protein
HPMDNKFC_00214	gene	756				
HPMDNKFC_00214	CDS	756				hypothetical protein
HPMDNKFC_00215	gene	1287				
HPMDNKFC_00215	CDS	1287				hypothetical protein
HPMDNKFC_00216	gene	921	parB			
HPMDNKFC_00216	CDS	921	parB		COG1475	putative chromosome-partitioning protein ParB
HPMDNKFC_00217	gene	840				
HPMDNKFC_00217	CDS	840				hypothetical protein
HPMDNKFC_00218	gene	546				
HPMDNKFC_00218	CDS	546				hypothetical protein
HPMDNKFC_00219	gene	813	soj			
HPMDNKFC_00219	CDS	813	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
HPMDNKFC_00220	gene	615	leuE			
HPMDNKFC_00220	CDS	615	leuE		COG1280	Leucine efflux protein
HPMDNKFC_00221	gene	693	rsmG			
HPMDNKFC_00221	CDS	693	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
HPMDNKFC_00222	gene	1965	mnmG			
HPMDNKFC_00222	CDS	1965	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
HPMDNKFC_00223	gene	585				
HPMDNKFC_00223	CDS	585		1.-.-.-	COG0431	NAD(P)H-dependent FMN reductase
HPMDNKFC_00224	gene	195				
HPMDNKFC_00224	CDS	195				hypothetical protein
HPMDNKFC_00225	gene	606	gstB_1			
HPMDNKFC_00225	CDS	606	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
HPMDNKFC_00226	gene	474				
HPMDNKFC_00226	CDS	474				hypothetical protein
HPMDNKFC_00227	gene	1230				
HPMDNKFC_00227	CDS	1230				hypothetical protein
HPMDNKFC_00228	gene	1107	nemA_1			
HPMDNKFC_00228	CDS	1107	nemA_1	1.3.1.-	COG1902	N-ethylmaleimide reductase
HPMDNKFC_00229	gene	1641				
HPMDNKFC_00229	CDS	1641				hypothetical protein
HPMDNKFC_00230	gene	2241	copA_1			
HPMDNKFC_00230	CDS	2241	copA_1	7.2.2.8	COG2217	Copper-exporting P-type ATPase
HPMDNKFC_00231	gene	198				
HPMDNKFC_00231	CDS	198				hypothetical protein
HPMDNKFC_00232	gene	432	hmrR			
HPMDNKFC_00232	CDS	432	hmrR			HTH-type transcriptional regulator HmrR
HPMDNKFC_00233	gene	723	kstR2_1			
HPMDNKFC_00233	CDS	723	kstR2_1			HTH-type transcriptional repressor KstR2
HPMDNKFC_00234	gene	861	lptB_1			
HPMDNKFC_00234	CDS	861	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
HPMDNKFC_00235	gene	879	livH_2			
HPMDNKFC_00235	CDS	879	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
HPMDNKFC_00236	gene	1038				
