locus_tag	ftype	length_bp	gene	EC_number	COG	product
IHPCKLMC_00034	CDS	624		3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
IHPCKLMC_00035	gene	2142	glyS			
IHPCKLMC_00035	CDS	2142	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
IHPCKLMC_00036	gene	951	glyQ			
IHPCKLMC_00036	CDS	951	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
IHPCKLMC_00037	gene	1542	lnt			
IHPCKLMC_00037	CDS	1542	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
IHPCKLMC_00038	gene	801	corC			
IHPCKLMC_00038	CDS	801	corC		COG4535	Magnesium and cobalt efflux protein CorC
IHPCKLMC_00039	gene	1047	yjiA			
IHPCKLMC_00039	CDS	1047	yjiA	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
IHPCKLMC_00040	gene	675	dksA_1			
IHPCKLMC_00040	CDS	675	dksA_1			RNA polymerase-binding transcription factor DksA
IHPCKLMC_00041	gene	1815				
IHPCKLMC_00041	CDS	1815				hypothetical protein
IHPCKLMC_00042	gene	552	hslV			
IHPCKLMC_00042	CDS	552	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
IHPCKLMC_00043	gene	1380	hslU			
IHPCKLMC_00043	CDS	1380	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
IHPCKLMC_00044	gene	891				
IHPCKLMC_00044	CDS	891				hypothetical protein
IHPCKLMC_00045	gene	771	coaX			
IHPCKLMC_00045	CDS	771	coaX	2.7.1.33		Type III pantothenate kinase
IHPCKLMC_00046	gene	879	fliA_1			
IHPCKLMC_00046	CDS	879	fliA_1			RNA polymerase sigma factor FliA
IHPCKLMC_00047	gene	474				
IHPCKLMC_00047	CDS	474				hypothetical protein
IHPCKLMC_00048	gene	1470	amn			
IHPCKLMC_00048	CDS	1470	amn	3.2.2.4	COG0775	AMP nucleosidase
IHPCKLMC_00049	gene	2325	fiu			
IHPCKLMC_00049	CDS	2325	fiu		COG4774	Catecholate siderophore receptor Fiu
IHPCKLMC_00050	gene	678				
IHPCKLMC_00050	CDS	678		1.14.11.-	COG3128	PKHD-type hydroxylase
IHPCKLMC_00051	gene	615				
IHPCKLMC_00051	CDS	615				hypothetical protein
IHPCKLMC_00052	gene	540				
IHPCKLMC_00052	CDS	540				hypothetical protein
IHPCKLMC_00053	gene	840				
IHPCKLMC_00053	CDS	840				hypothetical protein
IHPCKLMC_00054	gene	1014	apbE_1			
IHPCKLMC_00054	CDS	1014	apbE_1	2.7.1.180	COG1477	FAD:protein FMN transferase
IHPCKLMC_00055	gene	1452				
IHPCKLMC_00055	CDS	1452				hypothetical protein
IHPCKLMC_00056	gene	741				
IHPCKLMC_00056	CDS	741				hypothetical protein
IHPCKLMC_00057	gene	771	tolQ_1			
IHPCKLMC_00057	CDS	771	tolQ_1			Tol-Pal system protein TolQ
IHPCKLMC_00058	gene	417	exbD_1			
IHPCKLMC_00058	CDS	417	exbD_1		COG0848	Biopolymer transport protein ExbD
IHPCKLMC_00059	gene	573				
IHPCKLMC_00059	CDS	573				hypothetical protein
IHPCKLMC_00060	gene	168				
IHPCKLMC_00060	CDS	168				hypothetical protein
IHPCKLMC_00061	gene	294				
IHPCKLMC_00061	CDS	294				hypothetical protein
IHPCKLMC_00062	gene	840				
IHPCKLMC_00062	CDS	840				hypothetical protein
IHPCKLMC_00063	gene	930				
IHPCKLMC_00063	CDS	930				hypothetical protein
IHPCKLMC_00064	gene	1629				
IHPCKLMC_00064	CDS	1629		1.1.-.-	COG2303	putative GMC-type oxidoreductase
IHPCKLMC_00065	gene	528				
IHPCKLMC_00065	CDS	528				hypothetical protein
IHPCKLMC_00066	gene	1722	fadD_1			
IHPCKLMC_00066	CDS	1722	fadD_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
IHPCKLMC_00067	gene	942	gloB_1			
IHPCKLMC_00067	CDS	942	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
IHPCKLMC_00068	gene	1155				
IHPCKLMC_00068	CDS	1155				hypothetical protein
IHPCKLMC_00069	gene	1428	ptlI			
IHPCKLMC_00069	CDS	1428	ptlI	1.14.15.32	COG2124	Pentalenene oxygenase
IHPCKLMC_00070	gene	345				
IHPCKLMC_00070	CDS	345				hypothetical protein
IHPCKLMC_00071	gene	1260				
IHPCKLMC_00071	CDS	1260				hypothetical protein
IHPCKLMC_00072	gene	1287				
IHPCKLMC_00072	CDS	1287				hypothetical protein
IHPCKLMC_00073	gene	756				
IHPCKLMC_00073	CDS	756				hypothetical protein
IHPCKLMC_00074	gene	1698				
IHPCKLMC_00074	CDS	1698				hypothetical protein
IHPCKLMC_00075	gene	732				
IHPCKLMC_00075	CDS	732				hypothetical protein
IHPCKLMC_00076	gene	267				
IHPCKLMC_00076	CDS	267				IS3 family transposase ISDde4
IHPCKLMC_00077	gene	606				
IHPCKLMC_00077	CDS	606				IS3 family transposase ISGau4
IHPCKLMC_00078	gene	1521	ttgC			
IHPCKLMC_00078	CDS	1521	ttgC			Toluene efflux pump outer membrane protein TtgC
IHPCKLMC_00079	gene	711	lolD_1			
IHPCKLMC_00079	CDS	711	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
IHPCKLMC_00080	gene	1203				
IHPCKLMC_00080	CDS	1203			COG0577	putative ABC transporter permease
IHPCKLMC_00081	gene	1152	macA_1			
IHPCKLMC_00081	CDS	1152	macA_1		COG0845	Macrolide export protein MacA
IHPCKLMC_00082	gene	609	slmA_1			
IHPCKLMC_00082	CDS	609	slmA_1			Nucleoid occlusion factor SlmA
IHPCKLMC_00083	gene	1530				
IHPCKLMC_00083	CDS	1530				IS3 family transposase ISBmu11
IHPCKLMC_00084	gene	864	umuC			
IHPCKLMC_00084	CDS	864	umuC		COG0389	Protein UmuC
IHPCKLMC_00085	gene	636				
IHPCKLMC_00085	CDS	636				hypothetical protein
IHPCKLMC_00086	gene	543				
IHPCKLMC_00086	CDS	543				hypothetical protein
IHPCKLMC_00087	gene	453	umuD			
IHPCKLMC_00087	CDS	453	umuD	3.4.21.-	COG1974	Protein UmuD
IHPCKLMC_00088	gene	1101				
IHPCKLMC_00088	CDS	1101				hypothetical protein
IHPCKLMC_00089	gene	948	xerC_1			
IHPCKLMC_00089	CDS	948	xerC_1			Tyrosine recombinase XerC
IHPCKLMC_00090	gene	282				
IHPCKLMC_00090	CDS	282				hypothetical protein
IHPCKLMC_00091	gene	822				
IHPCKLMC_00091	CDS	822				hypothetical protein
IHPCKLMC_00092	gene	783				
IHPCKLMC_00092	CDS	783				hypothetical protein
IHPCKLMC_00093	gene	1371				
IHPCKLMC_00093	CDS	1371				hypothetical protein
IHPCKLMC_00094	gene	1419				
IHPCKLMC_00094	CDS	1419				hypothetical protein
IHPCKLMC_00095	gene	1080	noc_1			
IHPCKLMC_00095	CDS	1080	noc_1			Nucleoid occlusion protein
IHPCKLMC_00096	gene	855				
IHPCKLMC_00096	CDS	855				hypothetical protein
IHPCKLMC_00097	gene	663				
IHPCKLMC_00097	CDS	663				hypothetical protein
IHPCKLMC_00098	gene	1275				
IHPCKLMC_00098	CDS	1275				hypothetical protein
IHPCKLMC_00099	gene	2013	xerC_2			
IHPCKLMC_00099	CDS	2013	xerC_2			Tyrosine recombinase XerC
IHPCKLMC_00100	gene	585				
IHPCKLMC_00100	CDS	585				IS21 family transposase ISPa63
IHPCKLMC_00101	gene	885				
IHPCKLMC_00101	CDS	885				hypothetical protein
IHPCKLMC_00102	gene	234				
IHPCKLMC_00102	CDS	234				hypothetical protein
IHPCKLMC_00103	gene	1566				
IHPCKLMC_00103	CDS	1566				hypothetical protein
IHPCKLMC_00104	gene	450				
IHPCKLMC_00104	CDS	450				hypothetical protein
IHPCKLMC_00105	gene	426				
IHPCKLMC_00105	CDS	426				hypothetical protein
IHPCKLMC_00106	gene	3147				
IHPCKLMC_00106	CDS	3147				hypothetical protein
IHPCKLMC_00107	gene	1761	cheB_1			
IHPCKLMC_00107	CDS	1761	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
IHPCKLMC_00108	gene	5202	rcsC_1			
IHPCKLMC_00108	CDS	5202	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
IHPCKLMC_00109	gene	675				
IHPCKLMC_00109	CDS	675				hypothetical protein
IHPCKLMC_00110	gene	951	pleD			
IHPCKLMC_00110	CDS	951	pleD			Response regulator PleD
IHPCKLMC_00111	gene	624	xerC_3			
IHPCKLMC_00111	CDS	624	xerC_3			Tyrosine recombinase XerC
IHPCKLMC_00112	gene	3114	dnaE2_1			
IHPCKLMC_00112	CDS	3114	dnaE2_1	2.7.7.7		Error-prone DNA polymerase
IHPCKLMC_00113	gene	1344	imuB_1			
IHPCKLMC_00113	CDS	1344	imuB_1			Protein ImuB
IHPCKLMC_00114	gene	840				
IHPCKLMC_00114	CDS	840				hypothetical protein
IHPCKLMC_00115	gene	960				
IHPCKLMC_00115	CDS	960				hypothetical protein
IHPCKLMC_00116	gene	639				
IHPCKLMC_00116	CDS	639				hypothetical protein
IHPCKLMC_00117	gene	234				
IHPCKLMC_00117	CDS	234				hypothetical protein
IHPCKLMC_00118	gene	885				
IHPCKLMC_00118	CDS	885				hypothetical protein
IHPCKLMC_00119	gene	303				
IHPCKLMC_00119	CDS	303				hypothetical protein
IHPCKLMC_00120	gene	396				
IHPCKLMC_00120	CDS	396				hypothetical protein
IHPCKLMC_00121	gene	786				
IHPCKLMC_00121	CDS	786				hypothetical protein
IHPCKLMC_00122	gene	576				
IHPCKLMC_00122	CDS	576				hypothetical protein
IHPCKLMC_00123	gene	93				
IHPCKLMC_00123	CDS	93				hypothetical protein
IHPCKLMC_00124	gene	1788	lon_1			
IHPCKLMC_00124	CDS	1788	lon_1	3.4.21.53		Lon protease
IHPCKLMC_00125	gene	1800				
IHPCKLMC_00125	CDS	1800				hypothetical protein
IHPCKLMC_00126	gene	1638	pcrA			
IHPCKLMC_00126	CDS	1638	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
IHPCKLMC_00127	gene	1227				
IHPCKLMC_00127	CDS	1227				hypothetical protein
IHPCKLMC_00128	gene	624	xerC_4			
IHPCKLMC_00128	CDS	624	xerC_4			Tyrosine recombinase XerC
IHPCKLMC_00129	gene	840				
IHPCKLMC_00129	CDS	840				hypothetical protein
IHPCKLMC_00130	gene	696				
IHPCKLMC_00130	CDS	696				hypothetical protein
IHPCKLMC_00131	gene	1677				
IHPCKLMC_00131	CDS	1677				hypothetical protein
IHPCKLMC_00132	gene	468				
IHPCKLMC_00132	CDS	468				hypothetical protein
IHPCKLMC_00133	gene	780				
IHPCKLMC_00133	CDS	780				hypothetical protein
IHPCKLMC_00134	gene	3750				
IHPCKLMC_00134	CDS	3750				hypothetical protein
IHPCKLMC_00135	gene	105				
IHPCKLMC_00135	CDS	105				hypothetical protein
IHPCKLMC_00136	gene	720				
IHPCKLMC_00136	CDS	720				IS3 family transposase ISStma17
IHPCKLMC_00137	gene	324				
IHPCKLMC_00137	CDS	324			COG2963	Insertion element IS6110 uncharacterized 12.0 kDa protein
IHPCKLMC_00138	gene	315				
IHPCKLMC_00138	CDS	315				hypothetical protein
IHPCKLMC_00139	gene	255				
IHPCKLMC_00139	CDS	255				hypothetical protein
IHPCKLMC_00140	gene	327				
IHPCKLMC_00140	CDS	327				hypothetical protein
IHPCKLMC_00141	gene	306				
IHPCKLMC_00141	CDS	306				hypothetical protein
IHPCKLMC_00142	gene	303				
IHPCKLMC_00142	CDS	303				hypothetical protein
IHPCKLMC_00143	gene	2265				
IHPCKLMC_00143	CDS	2265				hypothetical protein
IHPCKLMC_00144	gene	549				
IHPCKLMC_00144	CDS	549				ISKra4 family transposase ISCep1
IHPCKLMC_00145	gene	477				
IHPCKLMC_00145	CDS	477				hypothetical protein
IHPCKLMC_00146	gene	159				
IHPCKLMC_00146	CDS	159				hypothetical protein
IHPCKLMC_00147	gene	1194	haeIIIM			
IHPCKLMC_00147	CDS	1194	haeIIIM	2.1.1.37		Modification methylase HaeIII
IHPCKLMC_00148	gene	936				
IHPCKLMC_00148	CDS	936				hypothetical protein
IHPCKLMC_00149	gene	627				
IHPCKLMC_00149	CDS	627				hypothetical protein
IHPCKLMC_00150	gene	273				
IHPCKLMC_00150	CDS	273				hypothetical protein
IHPCKLMC_00151	gene	999	trfA			
IHPCKLMC_00151	CDS	999	trfA			Plasmid replication initiator protein TrfA
IHPCKLMC_00152	gene	993	smc_1			
IHPCKLMC_00152	CDS	993	smc_1			Chromosome partition protein Smc
IHPCKLMC_00153	gene	189				
IHPCKLMC_00153	CDS	189				hypothetical protein
IHPCKLMC_00154	gene	732				
IHPCKLMC_00154	CDS	732				hypothetical protein
IHPCKLMC_00155	gene	76				
IHPCKLMC_00155	tRNA	76				tRNA-Ala(tgc)
IHPCKLMC_00156	gene	77				
IHPCKLMC_00156	tRNA	77				tRNA-Ile(gat)
IHPCKLMC_00157	gene	471				
IHPCKLMC_00157	CDS	471				hypothetical protein
IHPCKLMC_00158	gene	297				
IHPCKLMC_00158	CDS	297				hypothetical protein
IHPCKLMC_00159	gene	408				
IHPCKLMC_00159	CDS	408				hypothetical protein
IHPCKLMC_00160	gene	882				
IHPCKLMC_00160	CDS	882				hypothetical protein
IHPCKLMC_00161	gene	504				
IHPCKLMC_00161	CDS	504				hypothetical protein
IHPCKLMC_00162	gene	1794				
IHPCKLMC_00162	CDS	1794				hypothetical protein
IHPCKLMC_00163	gene	1080				
IHPCKLMC_00163	CDS	1080				hypothetical protein
IHPCKLMC_00164	gene	771	lptB_1			
IHPCKLMC_00164	CDS	771	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
IHPCKLMC_00165	gene	1098				
IHPCKLMC_00165	CDS	1098				hypothetical protein
IHPCKLMC_00166	gene	930	livH			
IHPCKLMC_00166	CDS	930	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
IHPCKLMC_00167	gene	1404	rarA			
IHPCKLMC_00167	CDS	1404	rarA		COG2256	Replication-associated recombination protein A
IHPCKLMC_00168	gene	540	cheW_1			
IHPCKLMC_00168	CDS	540	cheW_1		COG0835	Chemotaxis protein CheW
IHPCKLMC_00169	gene	642	lolA			
IHPCKLMC_00169	CDS	642	lolA		COG2834	Outer-membrane lipoprotein carrier protein
IHPCKLMC_00170	gene	2307	ftsK			
IHPCKLMC_00170	CDS	2307	ftsK		COG1674	DNA translocase FtsK
IHPCKLMC_00171	gene	663				
IHPCKLMC_00171	CDS	663				hypothetical protein
IHPCKLMC_00172	gene	957				
IHPCKLMC_00172	CDS	957		4.3.1.9	COG0492	Glucosaminate ammonia-lyase
IHPCKLMC_00173	gene	234	rpmB			
IHPCKLMC_00173	CDS	234	rpmB		COG0227	50S ribosomal protein L28
IHPCKLMC_00174	gene	171	rpmG			
IHPCKLMC_00174	CDS	171	rpmG		COG0267	50S ribosomal protein L33
IHPCKLMC_00175	gene	1221				
IHPCKLMC_00175	CDS	1221				hypothetical protein
IHPCKLMC_00176	gene	1260	rsmB_1			
IHPCKLMC_00176	CDS	1260	rsmB_1	2.1.1.176		Ribosomal RNA small subunit methyltransferase B
IHPCKLMC_00177	gene	627	purN			
IHPCKLMC_00177	CDS	627	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
IHPCKLMC_00178	gene	900	cntI			
IHPCKLMC_00178	CDS	900	cntI			Pseudopaline exporter CntI
IHPCKLMC_00179	gene	855	sseB			
IHPCKLMC_00179	CDS	855	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
IHPCKLMC_00180	gene	435	teaD_1			
IHPCKLMC_00180	CDS	435	teaD_1		COG0589	TRAP-T-associated universal stress protein TeaD
IHPCKLMC_00181	gene	906				
IHPCKLMC_00181	CDS	906				hypothetical protein
IHPCKLMC_00182	gene	1509	ppx			
IHPCKLMC_00182	CDS	1509	ppx	3.6.1.11	COG0248	Exopolyphosphatase
IHPCKLMC_00183	gene	363	yffB			
IHPCKLMC_00183	CDS	363	yffB		COG1393	Protein YffB
IHPCKLMC_00184	gene	1818				
IHPCKLMC_00184	CDS	1818				hypothetical protein
IHPCKLMC_00185	gene	76				
IHPCKLMC_00185	tRNA	76				tRNA-Lys(ctt)
IHPCKLMC_00186	gene	1716	ybaL			
IHPCKLMC_00186	CDS	1716	ybaL		COG1226	Putative cation/proton antiporter YbaL
IHPCKLMC_00187	gene	1200				
IHPCKLMC_00187	CDS	1200				hypothetical protein
IHPCKLMC_00188	gene	543	resA_1			
IHPCKLMC_00188	CDS	543	resA_1			Thiol-disulfide oxidoreductase ResA
IHPCKLMC_00189	gene	372				
IHPCKLMC_00189	CDS	372				hypothetical protein
IHPCKLMC_00190	gene	1116				
IHPCKLMC_00190	CDS	1116				hypothetical protein
IHPCKLMC_00191	gene	522				
IHPCKLMC_00191	CDS	522				hypothetical protein
IHPCKLMC_00192	gene	957	gloB_2			
IHPCKLMC_00192	CDS	957	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
IHPCKLMC_00193	gene	1125				
IHPCKLMC_00193	CDS	1125				hypothetical protein
IHPCKLMC_00194	gene	414				
IHPCKLMC_00194	CDS	414				hypothetical protein
IHPCKLMC_00195	gene	528				
IHPCKLMC_00195	CDS	528				hypothetical protein
IHPCKLMC_00196	gene	1737				
IHPCKLMC_00196	CDS	1737				hypothetical protein
IHPCKLMC_00197	gene	654				
IHPCKLMC_00197	CDS	654				hypothetical protein
IHPCKLMC_00198	gene	816	soxA			
IHPCKLMC_00198	CDS	816	soxA	2.8.5.2		L-cysteine S-thiosulfotransferase subunit SoxA
IHPCKLMC_00199	gene	312				
IHPCKLMC_00199	CDS	312				hypothetical protein
IHPCKLMC_00200	gene	459				
IHPCKLMC_00200	CDS	459				hypothetical protein
IHPCKLMC_00201	gene	1092				
IHPCKLMC_00201	CDS	1092				hypothetical protein
IHPCKLMC_00202	gene	1380				
IHPCKLMC_00202	CDS	1380				hypothetical protein
IHPCKLMC_00203	gene	76				
IHPCKLMC_00203	tRNA	76				tRNA-Lys(ctt)
IHPCKLMC_00204	gene	76				
IHPCKLMC_00204	tRNA	76				tRNA-Lys(ttt)
IHPCKLMC_00205	gene	768	tcdA			
IHPCKLMC_00205	CDS	768	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
IHPCKLMC_00206	gene	771	cpoB			
IHPCKLMC_00206	CDS	771	cpoB			Cell division coordinator CpoB
IHPCKLMC_00207	gene	546	pal_1			
IHPCKLMC_00207	CDS	546	pal_1			Peptidoglycan-associated lipoprotein
IHPCKLMC_00208	gene	1275	tolB_1			
IHPCKLMC_00208	CDS	1275	tolB_1		COG0823	Tol-Pal system protein TolB
IHPCKLMC_00209	gene	2535				
IHPCKLMC_00209	CDS	2535		7.2.2.10		Calcium-transporting ATPase 1
IHPCKLMC_00210	gene	963	mneS			
IHPCKLMC_00210	CDS	963	mneS		COG0053	Manganese efflux system protein MneS
IHPCKLMC_00211	gene	1482	rng			
IHPCKLMC_00211	CDS	1482	rng	3.1.26.-	COG1530	Ribonuclease G
IHPCKLMC_00212	gene	606	yhdE			
IHPCKLMC_00212	CDS	606	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
IHPCKLMC_00213	gene	468	rlmH			
IHPCKLMC_00213	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
IHPCKLMC_00214	gene	729	rsfS			
IHPCKLMC_00214	CDS	729	rsfS			Ribosomal silencing factor RsfS
IHPCKLMC_00215	gene	603	nadD			
IHPCKLMC_00215	CDS	603	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
IHPCKLMC_00216	gene	921	hemF			
IHPCKLMC_00216	CDS	921	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
IHPCKLMC_00217	gene	1290	purD			
IHPCKLMC_00217	CDS	1290	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
IHPCKLMC_00218	gene	723				
IHPCKLMC_00218	CDS	723			COG0217	putative transcriptional regulatory protein
IHPCKLMC_00219	gene	1599				
IHPCKLMC_00219	CDS	1599				hypothetical protein
IHPCKLMC_00220	gene	717				
IHPCKLMC_00220	CDS	717				hypothetical protein
IHPCKLMC_00221	gene	291				
IHPCKLMC_00221	CDS	291				hypothetical protein
IHPCKLMC_00222	gene	657				
IHPCKLMC_00222	CDS	657				hypothetical protein
IHPCKLMC_00223	gene	1359				
IHPCKLMC_00223	CDS	1359				hypothetical protein
IHPCKLMC_00224	gene	306				
IHPCKLMC_00224	CDS	306				hypothetical protein
IHPCKLMC_00225	gene	891				
IHPCKLMC_00225	CDS	891				hypothetical protein
IHPCKLMC_00226	gene	627				
IHPCKLMC_00226	CDS	627				hypothetical protein
IHPCKLMC_00227	gene	2352				
IHPCKLMC_00227	CDS	2352				hypothetical protein
IHPCKLMC_00228	gene	831				
IHPCKLMC_00228	CDS	831				hypothetical protein
IHPCKLMC_00229	gene	1194	fabF_1			
IHPCKLMC_00229	CDS	1194	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
IHPCKLMC_00230	gene	795				
IHPCKLMC_00230	CDS	795				hypothetical protein
IHPCKLMC_00231	gene	438				
IHPCKLMC_00231	CDS	438				hypothetical protein
IHPCKLMC_00232	gene	741	fabG_1			
IHPCKLMC_00232	CDS	741	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IHPCKLMC_00233	gene	1029				
IHPCKLMC_00233	CDS	1029				hypothetical protein
IHPCKLMC_00234	gene	771				
IHPCKLMC_00234	CDS	771				hypothetical protein
IHPCKLMC_00235	gene	756				
IHPCKLMC_00235	CDS	756				hypothetical protein
IHPCKLMC_00236	gene	456				
IHPCKLMC_00236	CDS	456		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
IHPCKLMC_00237	gene	1794	glnS			
IHPCKLMC_00237	CDS	1794	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
IHPCKLMC_00238	gene	1104				
IHPCKLMC_00238	CDS	1104				hypothetical protein
IHPCKLMC_00239	gene	687				
IHPCKLMC_00239	CDS	687				hypothetical protein
IHPCKLMC_00240	gene	837	tolQ_2			
IHPCKLMC_00240	CDS	837	tolQ_2			Tol-Pal system protein TolQ
IHPCKLMC_00241	gene	429	exbD_2			
IHPCKLMC_00241	CDS	429	exbD_2		COG0848	Biopolymer transport protein ExbD
IHPCKLMC_00242	gene	423	exbD_3			
IHPCKLMC_00242	CDS	423	exbD_3		COG0848	Biopolymer transport protein ExbD
IHPCKLMC_00243	gene	1197				
IHPCKLMC_00243	CDS	1197				hypothetical protein
IHPCKLMC_00244	gene	975	gloB_3			
IHPCKLMC_00244	CDS	975	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
IHPCKLMC_00245	gene	633	eda			
IHPCKLMC_00245	CDS	633	eda		COG0800	KHG/KDPG aldolase
IHPCKLMC_00246	gene	1842	edd			
IHPCKLMC_00246	CDS	1842	edd	4.2.1.12		Phosphogluconate dehydratase
IHPCKLMC_00247	gene	549				
IHPCKLMC_00247	CDS	549				hypothetical protein
IHPCKLMC_00248	gene	639	pdxH			
IHPCKLMC_00248	CDS	639	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
IHPCKLMC_00249	gene	546	msrAB			
IHPCKLMC_00249	CDS	546	msrAB			Peptide methionine sulfoxide reductase MsrA/MsrB
IHPCKLMC_00250	gene	3822				
IHPCKLMC_00250	CDS	3822				hypothetical protein
IHPCKLMC_00251	gene	1557	ubiD			
