locus_tag	ftype	length_bp	gene	EC_number	COG	product
BGCDGNHO_00019	CDS	1269	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
BGCDGNHO_00020	gene	1284	hisS			
BGCDGNHO_00020	CDS	1284	hisS	6.1.1.21		Histidine--tRNA ligase
BGCDGNHO_00021	gene	690				
BGCDGNHO_00021	CDS	690				hypothetical protein
BGCDGNHO_00022	gene	1161	bamB			
BGCDGNHO_00022	CDS	1161	bamB		COG1520	Outer membrane protein assembly factor BamB
BGCDGNHO_00023	gene	1332	der			
BGCDGNHO_00023	CDS	1332	der		COG1160	GTPase Der
BGCDGNHO_00024	gene	183	hfq			
BGCDGNHO_00024	CDS	183	hfq		COG1923	RNA-binding protein Hfq
BGCDGNHO_00025	gene	1194	hflX			
BGCDGNHO_00025	CDS	1194	hflX		COG2262	GTPase HflX
BGCDGNHO_00026	gene	1281	hflK			
BGCDGNHO_00026	CDS	1281	hflK		COG0330	Modulator of FtsH protease HflK
BGCDGNHO_00027	gene	912	hflC			
BGCDGNHO_00027	CDS	912	hflC		COG0330	Modulator of FtsH protease HflC
BGCDGNHO_00028	gene	222				
BGCDGNHO_00028	CDS	222				hypothetical protein
BGCDGNHO_00029	gene	1161	hisZ			
BGCDGNHO_00029	CDS	1161	hisZ		COG3705	ATP phosphoribosyltransferase regulatory subunit
BGCDGNHO_00030	gene	1329	purA			
BGCDGNHO_00030	CDS	1329	purA	6.3.4.4		Adenylosuccinate synthetase
BGCDGNHO_00031	gene	525	gpt			
BGCDGNHO_00031	CDS	525	gpt	2.4.2.22		Xanthine phosphoribosyltransferase
BGCDGNHO_00032	gene	1212	metC_1			
BGCDGNHO_00032	CDS	1212	metC_1	4.4.1.13	COG0626	Cystathionine beta-lyase
BGCDGNHO_00033	gene	186				
BGCDGNHO_00033	CDS	186				hypothetical protein
BGCDGNHO_00034	gene	1059	selU			
BGCDGNHO_00034	CDS	1059	selU	2.5.1.-	COG2603	tRNA 2-selenouridine synthase
BGCDGNHO_00035	gene	570	tesA			
BGCDGNHO_00035	CDS	570	tesA	3.1.1.1	COG2755	Esterase TesA
BGCDGNHO_00036	gene	672	ytrE_1			
BGCDGNHO_00036	CDS	672	ytrE_1		COG1136	ABC transporter ATP-binding protein YtrE
BGCDGNHO_00037	gene	2106	pknD_1			
BGCDGNHO_00037	CDS	2106	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
BGCDGNHO_00038	gene	876				
BGCDGNHO_00038	CDS	876				hypothetical protein
BGCDGNHO_00039	gene	735	rlmB_1			
BGCDGNHO_00039	CDS	735	rlmB_1	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
BGCDGNHO_00040	gene	717	cobB			
BGCDGNHO_00040	CDS	717	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
BGCDGNHO_00041	gene	336				
BGCDGNHO_00041	CDS	336				hypothetical protein
BGCDGNHO_00042	gene	465				
BGCDGNHO_00042	CDS	465				hypothetical protein
BGCDGNHO_00043	gene	1695	rssB_1			
BGCDGNHO_00043	CDS	1695	rssB_1			Regulator of RpoS
BGCDGNHO_00044	gene	2469	rcsC_1			
BGCDGNHO_00044	CDS	2469	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
BGCDGNHO_00045	gene	810				
BGCDGNHO_00045	CDS	810				hypothetical protein
BGCDGNHO_00046	gene	471				
BGCDGNHO_00046	CDS	471				hypothetical protein
BGCDGNHO_00047	gene	486				
BGCDGNHO_00047	CDS	486				hypothetical protein
BGCDGNHO_00048	gene	399				
BGCDGNHO_00048	CDS	399				hypothetical protein
BGCDGNHO_00049	gene	762				
BGCDGNHO_00049	CDS	762			COG1073	putative protein
BGCDGNHO_00050	gene	573				
BGCDGNHO_00050	CDS	573				hypothetical protein
BGCDGNHO_00051	gene	606				
BGCDGNHO_00051	CDS	606				hypothetical protein
BGCDGNHO_00052	gene	831				
BGCDGNHO_00052	CDS	831				hypothetical protein
BGCDGNHO_00053	gene	945				
BGCDGNHO_00053	CDS	945				hypothetical protein
BGCDGNHO_00054	gene	1224				
BGCDGNHO_00054	CDS	1224				hypothetical protein
BGCDGNHO_00055	gene	312				
BGCDGNHO_00055	CDS	312				hypothetical protein
BGCDGNHO_00056	gene	2148	fadJ_1			
BGCDGNHO_00056	CDS	2148	fadJ_1		COG1024	Fatty acid oxidation complex subunit alpha
BGCDGNHO_00057	gene	1206	fadA_1			
BGCDGNHO_00057	CDS	1206	fadA_1	2.3.1.-	COG0183	Putative acyltransferase
BGCDGNHO_00058	gene	1095				
BGCDGNHO_00058	CDS	1095				hypothetical protein
BGCDGNHO_00059	gene	1164	mmgC_1			
BGCDGNHO_00059	CDS	1164	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
BGCDGNHO_00060	gene	273				
BGCDGNHO_00060	CDS	273				hypothetical protein
BGCDGNHO_00061	gene	1005	rhaR_1			
BGCDGNHO_00061	CDS	1005	rhaR_1			HTH-type transcriptional activator RhaR
BGCDGNHO_00062	gene	459				
BGCDGNHO_00062	CDS	459				hypothetical protein
BGCDGNHO_00063	gene	501				
BGCDGNHO_00063	CDS	501				hypothetical protein
BGCDGNHO_00064	gene	402				
BGCDGNHO_00064	CDS	402				hypothetical protein
BGCDGNHO_00065	gene	456				
BGCDGNHO_00065	CDS	456				hypothetical protein
BGCDGNHO_00066	gene	378				
BGCDGNHO_00066	CDS	378				hypothetical protein
BGCDGNHO_00067	gene	363	ybaA_1			
BGCDGNHO_00067	CDS	363	ybaA_1		COG5507	putative protein YbaA
BGCDGNHO_00068	gene	1230	acrE			
BGCDGNHO_00068	CDS	1230	acrE			Multidrug export protein AcrE
BGCDGNHO_00069	gene	3162	bepE_1			
BGCDGNHO_00069	CDS	3162	bepE_1			Efflux pump membrane transporter BepE
BGCDGNHO_00070	gene	360				
BGCDGNHO_00070	CDS	360				hypothetical protein
BGCDGNHO_00071	gene	2130	ftsH_1			
BGCDGNHO_00071	CDS	2130	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
BGCDGNHO_00072	gene	180				
BGCDGNHO_00072	CDS	180				hypothetical protein
BGCDGNHO_00073	gene	600				
BGCDGNHO_00073	CDS	600				hypothetical protein
BGCDGNHO_00074	gene	333				
BGCDGNHO_00074	CDS	333				hypothetical protein
BGCDGNHO_00075	gene	171				
BGCDGNHO_00075	CDS	171				hypothetical protein
BGCDGNHO_00076	gene	474				
BGCDGNHO_00076	CDS	474				hypothetical protein
BGCDGNHO_00077	gene	225				
BGCDGNHO_00077	CDS	225				hypothetical protein
BGCDGNHO_00078	gene	240				
BGCDGNHO_00078	CDS	240				hypothetical protein
BGCDGNHO_00079	gene	822	xthA_1			
BGCDGNHO_00079	CDS	822	xthA_1	3.1.11.2	COG0708	Exodeoxyribonuclease III
BGCDGNHO_00080	gene	741				
BGCDGNHO_00080	CDS	741				hypothetical protein
BGCDGNHO_00081	gene	1035	rcsC_2			
BGCDGNHO_00081	CDS	1035	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
BGCDGNHO_00082	gene	639				
BGCDGNHO_00082	CDS	639				hypothetical protein
BGCDGNHO_00083	gene	903	dmlR_1			
BGCDGNHO_00083	CDS	903	dmlR_1			HTH-type transcriptional regulator DmlR
BGCDGNHO_00084	gene	558				
BGCDGNHO_00084	CDS	558				hypothetical protein
BGCDGNHO_00085	gene	258				
BGCDGNHO_00085	CDS	258				hypothetical protein
BGCDGNHO_00086	gene	984				
BGCDGNHO_00086	CDS	984				hypothetical protein
BGCDGNHO_00087	gene	474				
BGCDGNHO_00087	CDS	474				hypothetical protein
BGCDGNHO_00088	gene	1500				
BGCDGNHO_00088	CDS	1500				hypothetical protein
BGCDGNHO_00089	gene	1044	ldh			
BGCDGNHO_00089	CDS	1044	ldh	1.1.1.27	COG2055	L-lactate dehydrogenase
BGCDGNHO_00090	gene	909	menB_1			
BGCDGNHO_00090	CDS	909	menB_1	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
BGCDGNHO_00091	gene	201				
BGCDGNHO_00091	CDS	201				hypothetical protein
BGCDGNHO_00092	gene	459				
BGCDGNHO_00092	CDS	459				hypothetical protein
BGCDGNHO_00093	gene	1536	mhpA_1			
BGCDGNHO_00093	CDS	1536	mhpA_1	1.14.13.127		3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
BGCDGNHO_00094	gene	198				
BGCDGNHO_00094	CDS	198				hypothetical protein
BGCDGNHO_00095	gene	459				
BGCDGNHO_00095	CDS	459				hypothetical protein
BGCDGNHO_00096	gene	2274				
BGCDGNHO_00096	CDS	2274				hypothetical protein
BGCDGNHO_00097	gene	2385	rcsC_3			
BGCDGNHO_00097	CDS	2385	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
BGCDGNHO_00098	gene	2838	rcsC_4			
BGCDGNHO_00098	CDS	2838	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
BGCDGNHO_00099	gene	2283				
BGCDGNHO_00099	CDS	2283				hypothetical protein
BGCDGNHO_00100	gene	195				
BGCDGNHO_00100	CDS	195				hypothetical protein
BGCDGNHO_00101	gene	288				
BGCDGNHO_00101	CDS	288				hypothetical protein
BGCDGNHO_00102	gene	456				
BGCDGNHO_00102	CDS	456				hypothetical protein
BGCDGNHO_00103	gene	252				
BGCDGNHO_00103	CDS	252				hypothetical protein
BGCDGNHO_00104	gene	2274	rcsC_5			
BGCDGNHO_00104	CDS	2274	rcsC_5	2.7.13.3		Sensor histidine kinase RcsC
BGCDGNHO_00105	gene	1062				
BGCDGNHO_00105	CDS	1062				hypothetical protein
BGCDGNHO_00106	gene	342				
BGCDGNHO_00106	CDS	342				hypothetical protein
BGCDGNHO_00107	gene	972	ku			
BGCDGNHO_00107	CDS	972	ku		COG1273	Non-homologous end joining protein Ku
BGCDGNHO_00108	gene	645	uvrY_1			
BGCDGNHO_00108	CDS	645	uvrY_1		COG2197	Response regulator UvrY
BGCDGNHO_00109	gene	855	fldA			
BGCDGNHO_00109	CDS	855	fldA	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
BGCDGNHO_00110	gene	975				
BGCDGNHO_00110	CDS	975				hypothetical protein
BGCDGNHO_00111	gene	408				
BGCDGNHO_00111	CDS	408				hypothetical protein
BGCDGNHO_00112	gene	471				
BGCDGNHO_00112	CDS	471				hypothetical protein
BGCDGNHO_00113	gene	492				
BGCDGNHO_00113	CDS	492				hypothetical protein
BGCDGNHO_00114	gene	1398	msrP_1			
BGCDGNHO_00114	CDS	1398	msrP_1	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
BGCDGNHO_00115	gene	270				
BGCDGNHO_00115	CDS	270				hypothetical protein
BGCDGNHO_00116	gene	441				
BGCDGNHO_00116	CDS	441				hypothetical protein
BGCDGNHO_00117	gene	1083				
BGCDGNHO_00117	CDS	1083				hypothetical protein
BGCDGNHO_00118	gene	465				
BGCDGNHO_00118	CDS	465				hypothetical protein
BGCDGNHO_00119	gene	390				
BGCDGNHO_00119	CDS	390				hypothetical protein
BGCDGNHO_00120	gene	801				
BGCDGNHO_00120	CDS	801				hypothetical protein
BGCDGNHO_00121	gene	1176	pobA			
BGCDGNHO_00121	CDS	1176	pobA	1.14.13.2	COG0654	p-hydroxybenzoate hydroxylase
BGCDGNHO_00122	gene	759	pcaU			
BGCDGNHO_00122	CDS	759	pcaU		COG1414	Pca operon regulatory protein
BGCDGNHO_00123	gene	642				
BGCDGNHO_00123	CDS	642		1.11.1.15	COG0450	Peroxiredoxin
BGCDGNHO_00124	gene	996	sbp_1			
BGCDGNHO_00124	CDS	996	sbp_1		COG1613	Sulfate-binding protein
BGCDGNHO_00125	gene	879	cysT			
BGCDGNHO_00125	CDS	879	cysT		COG0555	Sulfate transport system permease protein CysT
BGCDGNHO_00126	gene	894	cysW			
BGCDGNHO_00126	CDS	894	cysW		COG4208	Sulfate transport system permease protein CysW
BGCDGNHO_00127	gene	1107	cysA_1			
BGCDGNHO_00127	CDS	1107	cysA_1	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
BGCDGNHO_00128	gene	525	dsbB			
BGCDGNHO_00128	CDS	525	dsbB			Disulfide bond formation protein B
BGCDGNHO_00129	gene	1359				
BGCDGNHO_00129	CDS	1359			COG1926	putative protein
BGCDGNHO_00130	gene	669				
BGCDGNHO_00130	CDS	669			COG1926	putative protein
BGCDGNHO_00131	gene	687				
BGCDGNHO_00131	CDS	687			COG1926	Putative phosphoribosyl transferase
BGCDGNHO_00132	gene	1350	argA			
BGCDGNHO_00132	CDS	1350	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
BGCDGNHO_00133	gene	1224				
BGCDGNHO_00133	CDS	1224				hypothetical protein
BGCDGNHO_00134	gene	3840				
BGCDGNHO_00134	CDS	3840				hypothetical protein
BGCDGNHO_00135	gene	159				
BGCDGNHO_00135	CDS	159				hypothetical protein
BGCDGNHO_00136	gene	705	aioB			
BGCDGNHO_00136	CDS	705	aioB	1.20.9.1		Arsenite oxidase subunit AioB
BGCDGNHO_00137	gene	1167	ybdL			
BGCDGNHO_00137	CDS	1167	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
BGCDGNHO_00138	gene	945	cysB_1			
BGCDGNHO_00138	CDS	945	cysB_1			HTH-type transcriptional regulator CysB
BGCDGNHO_00139	gene	366	cbiX			
BGCDGNHO_00139	CDS	366	cbiX	4.99.1.3	COG2138	Sirohydrochlorin cobaltochelatase
BGCDGNHO_00140	gene	1101	lptG			
BGCDGNHO_00140	CDS	1101	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
BGCDGNHO_00141	gene	1107				
BGCDGNHO_00141	CDS	1107				hypothetical protein
BGCDGNHO_00142	gene	1482	pepA			
BGCDGNHO_00142	CDS	1482	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
BGCDGNHO_00143	gene	435				
BGCDGNHO_00143	CDS	435				hypothetical protein
BGCDGNHO_00144	gene	300				
BGCDGNHO_00144	CDS	300				hypothetical protein
BGCDGNHO_00145	gene	1131	braC_1			
BGCDGNHO_00145	CDS	1131	braC_1		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
BGCDGNHO_00146	gene	6036	rcsC_6			
BGCDGNHO_00146	CDS	6036	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
BGCDGNHO_00147	gene	2079	rcsC_7			
BGCDGNHO_00147	CDS	2079	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
BGCDGNHO_00148	gene	91				
BGCDGNHO_00148	tRNA	91				tRNA-Ser(gga)
BGCDGNHO_00149	gene	729				
BGCDGNHO_00149	CDS	729				hypothetical protein
BGCDGNHO_00150	gene	1548				
BGCDGNHO_00150	CDS	1548				hypothetical protein
BGCDGNHO_00151	gene	429				
BGCDGNHO_00151	CDS	429				hypothetical protein
BGCDGNHO_00152	gene	918	qmcA			
BGCDGNHO_00152	CDS	918	qmcA		COG0330	Protein QmcA
BGCDGNHO_00153	gene	426				
BGCDGNHO_00153	CDS	426				hypothetical protein
BGCDGNHO_00154	gene	2268	cadA			
BGCDGNHO_00154	CDS	2268	cadA	4.1.1.18	COG1982	Inducible lysine decarboxylase
BGCDGNHO_00155	gene	91				
BGCDGNHO_00155	tRNA	91				tRNA-Pro(ggg)
BGCDGNHO_00156	gene	783	fabI			
BGCDGNHO_00156	CDS	783	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
BGCDGNHO_00157	gene	1833				
BGCDGNHO_00157	CDS	1833				hypothetical protein
BGCDGNHO_00158	gene	1029	yejB			
BGCDGNHO_00158	CDS	1029	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
BGCDGNHO_00159	gene	1059	yejE			
BGCDGNHO_00159	CDS	1059	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
BGCDGNHO_00160	gene	1590	yejF			
BGCDGNHO_00160	CDS	1590	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
BGCDGNHO_00161	gene	411	arfB			
BGCDGNHO_00161	CDS	411	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
BGCDGNHO_00162	gene	576				
BGCDGNHO_00162	CDS	576				hypothetical protein
BGCDGNHO_00163	gene	1407				
BGCDGNHO_00163	CDS	1407				hypothetical protein
BGCDGNHO_00164	gene	567	rimP			
BGCDGNHO_00164	CDS	567	rimP			Ribosome maturation factor RimP
BGCDGNHO_00165	gene	1497	nusA			
BGCDGNHO_00165	CDS	1497	nusA		COG0195	Transcription termination/antitermination protein NusA
BGCDGNHO_00166	gene	2865	infB			
BGCDGNHO_00166	CDS	2865	infB			Translation initiation factor IF-2
BGCDGNHO_00167	gene	372	rbfA			
BGCDGNHO_00167	CDS	372	rbfA			Ribosome-binding factor A
BGCDGNHO_00168	gene	945	truB			
BGCDGNHO_00168	CDS	945	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
BGCDGNHO_00169	gene	1830	typA			
BGCDGNHO_00169	CDS	1830	typA		COG1217	GTP-binding protein TypA/BipA 
BGCDGNHO_00170	gene	873				
BGCDGNHO_00170	CDS	873				hypothetical protein
BGCDGNHO_00171	gene	1065	menB_2			
BGCDGNHO_00171	CDS	1065	menB_2	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
BGCDGNHO_00172	gene	474	smpB			
BGCDGNHO_00172	CDS	474	smpB		COG0691	SsrA-binding protein
BGCDGNHO_00173	gene	441	ratA			
BGCDGNHO_00173	CDS	441	ratA		COG2867	Ribosome association toxin RatA
BGCDGNHO_00174	gene	327	pasI			
BGCDGNHO_00174	CDS	327	pasI		COG2914	Persistence and stress-resistance antitoxin PasI
BGCDGNHO_00175	gene	504				
BGCDGNHO_00175	CDS	504				hypothetical protein
BGCDGNHO_00176	gene	1470	guaB			
BGCDGNHO_00176	CDS	1470	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
BGCDGNHO_00177	gene	1623	guaA			
BGCDGNHO_00177	CDS	1623	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
BGCDGNHO_00178	gene	573	paiB			
BGCDGNHO_00178	CDS	573	paiB		COG2808	Protease synthase and sporulation protein PAI 2
BGCDGNHO_00179	gene	231				
BGCDGNHO_00179	CDS	231				hypothetical protein
BGCDGNHO_00180	gene	1356	dhmA_1			
BGCDGNHO_00180	CDS	1356	dhmA_1	3.8.1.5		Haloalkane dehalogenase
BGCDGNHO_00181	gene	918	ldcA			
BGCDGNHO_00181	CDS	918	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
BGCDGNHO_00182	gene	375				
BGCDGNHO_00182	CDS	375				hypothetical protein
BGCDGNHO_00183	gene	660				
BGCDGNHO_00183	CDS	660				hypothetical protein
BGCDGNHO_00184	gene	807	ycfH			
BGCDGNHO_00184	CDS	807	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
BGCDGNHO_00185	gene	363				
BGCDGNHO_00185	CDS	363				hypothetical protein
BGCDGNHO_00186	gene	996				
BGCDGNHO_00186	CDS	996				hypothetical protein
BGCDGNHO_00187	gene	639	tmk			
BGCDGNHO_00187	CDS	639	tmk	2.7.4.9		Thymidylate kinase
BGCDGNHO_00188	gene	996	mltG			
BGCDGNHO_00188	CDS	996	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
BGCDGNHO_00189	gene	933	ygfZ			
BGCDGNHO_00189	CDS	933	ygfZ			tRNA-modifying protein YgfZ
BGCDGNHO_00190	gene	2268				
BGCDGNHO_00190	CDS	2268				hypothetical protein
BGCDGNHO_00191	gene	864				
BGCDGNHO_00191	CDS	864				hypothetical protein
BGCDGNHO_00192	gene	912	nlhH_1			
BGCDGNHO_00192	CDS	912	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
BGCDGNHO_00193	gene	1137	dhaT_1			
BGCDGNHO_00193	CDS	1137	dhaT_1	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
BGCDGNHO_00194	gene	2394	yhgF			
BGCDGNHO_00194	CDS	2394	yhgF		COG2183	Protein YhgF
BGCDGNHO_00195	gene	546				
BGCDGNHO_00195	CDS	546				hypothetical protein
BGCDGNHO_00196	gene	498				
BGCDGNHO_00196	CDS	498				hypothetical protein
BGCDGNHO_00197	gene	546	ogt_1			
BGCDGNHO_00197	CDS	546	ogt_1	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
BGCDGNHO_00198	gene	954				
BGCDGNHO_00198	CDS	954				hypothetical protein
BGCDGNHO_00199	gene	1641	aidB			
BGCDGNHO_00199	CDS	1641	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
BGCDGNHO_00200	gene	1017	yfmJ_1			
BGCDGNHO_00200	CDS	1017	yfmJ_1	1.-.-.-	COG2130	Putative NADP-dependent oxidoreductase YfmJ
BGCDGNHO_00201	gene	429				
BGCDGNHO_00201	CDS	429				hypothetical protein
BGCDGNHO_00202	gene	792	gno_1			
BGCDGNHO_00202	CDS	792	gno_1	1.1.1.-		Gluconate 5-dehydrogenase
BGCDGNHO_00203	gene	204				
BGCDGNHO_00203	CDS	204				hypothetical protein
BGCDGNHO_00204	gene	1824	dmdC_1			
BGCDGNHO_00204	CDS	1824	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
BGCDGNHO_00205	gene	1176	fadA_2			
BGCDGNHO_00205	CDS	1176	fadA_2	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
BGCDGNHO_00206	gene	1497	dapE_1			
BGCDGNHO_00206	CDS	1497	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
BGCDGNHO_00207	gene	2100	fadB_1			
BGCDGNHO_00207	CDS	2100	fadB_1			Fatty acid oxidation complex subunit alpha
BGCDGNHO_00208	gene	696	livF_1			
BGCDGNHO_00208	CDS	696	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
BGCDGNHO_00209	gene	855	livF_2			
BGCDGNHO_00209	CDS	855	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
BGCDGNHO_00210	gene	1398				
BGCDGNHO_00210	CDS	1398				hypothetical protein
BGCDGNHO_00211	gene	948	livH_1			
BGCDGNHO_00211	CDS	948	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
BGCDGNHO_00212	gene	1242				
BGCDGNHO_00212	CDS	1242			COG0683	Leu/Ile/Val-binding protein 
BGCDGNHO_00213	gene	1629	dmdB_1			
BGCDGNHO_00213	CDS	1629	dmdB_1	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
BGCDGNHO_00214	gene	1026				
BGCDGNHO_00214	CDS	1026				hypothetical protein
BGCDGNHO_00215	gene	702				
BGCDGNHO_00215	CDS	702				hypothetical protein
BGCDGNHO_00216	gene	1176	sasA_1			
BGCDGNHO_00216	CDS	1176	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
BGCDGNHO_00217	gene	2496	cqsS_1			
BGCDGNHO_00217	CDS	2496	cqsS_1	2.7.13.3		CAI-1 autoinducer sensor kinase/phosphatase CqsS
BGCDGNHO_00218	gene	438				
BGCDGNHO_00218	CDS	438				hypothetical protein
BGCDGNHO_00219	gene	330				
BGCDGNHO_00219	CDS	330				hypothetical protein
BGCDGNHO_00220	gene	1500	selO			
BGCDGNHO_00220	CDS	1500	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
BGCDGNHO_00221	gene	417	msrB			
BGCDGNHO_00221	CDS	417	msrB	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
BGCDGNHO_00222	gene	546	yciB			
BGCDGNHO_00222	CDS	546	yciB		COG2917	putative intracellular septation protein A
BGCDGNHO_00223	gene	267	bolA			
BGCDGNHO_00223	CDS	267	bolA		COG0271	DNA-binding transcriptional regulator BolA
BGCDGNHO_00224	gene	780				
BGCDGNHO_00224	CDS	780		5.2.1.8	COG0760	putative parvulin-type peptidyl-prolyl cis-trans isomerase
BGCDGNHO_00225	gene	2430	katE_1			
BGCDGNHO_00225	CDS	2430	katE_1	1.11.1.6	COG0753	Catalase HPII
BGCDGNHO_00226	gene	726				
BGCDGNHO_00226	CDS	726				hypothetical protein
BGCDGNHO_00227	gene	822				
BGCDGNHO_00227	CDS	822				hypothetical protein
BGCDGNHO_00228	gene	384				
BGCDGNHO_00228	CDS	384				hypothetical protein
BGCDGNHO_00229	gene	4023	purL			
BGCDGNHO_00229	CDS	4023	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
BGCDGNHO_00230	gene	804	map			
BGCDGNHO_00230	CDS	804	map	3.4.11.18	COG0024	Methionine aminopeptidase
BGCDGNHO_00231	gene	2625	glnD			
BGCDGNHO_00231	CDS	2625	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
BGCDGNHO_00232	gene	855				
BGCDGNHO_00232	CDS	855				hypothetical protein
BGCDGNHO_00233	gene	1104				
BGCDGNHO_00233	CDS	1104				hypothetical protein
BGCDGNHO_00234	gene	852				
