locus_tag	ftype	length_bp	gene	EC_number	COG	product
GFDMLEPD_00026	CDS	888	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
GFDMLEPD_00027	gene	1218	gspF			
GFDMLEPD_00027	CDS	1218	gspF		COG1459	Putative type II secretion system protein F
GFDMLEPD_00028	gene	1743				
GFDMLEPD_00028	CDS	1743				hypothetical protein
GFDMLEPD_00029	gene	77				
GFDMLEPD_00029	tRNA	77				tRNA-Pro(cgg)
GFDMLEPD_00030	gene	930	ispB			
GFDMLEPD_00030	CDS	930	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
GFDMLEPD_00031	gene	312	rplU			
GFDMLEPD_00031	CDS	312	rplU		COG0261	50S ribosomal protein L21
GFDMLEPD_00032	gene	258	rpmA			
GFDMLEPD_00032	CDS	258	rpmA		COG0211	50S ribosomal protein L27
GFDMLEPD_00033	gene	1116	obg			
GFDMLEPD_00033	CDS	1116	obg	3.6.5.-		GTPase Obg
GFDMLEPD_00034	gene	1149	proB			
GFDMLEPD_00034	CDS	1149	proB	2.7.2.11		Glutamate 5-kinase
GFDMLEPD_00035	gene	690	rppH_2			
GFDMLEPD_00035	CDS	690	rppH_2	3.6.1.-		RNA pyrophosphohydrolase
GFDMLEPD_00036	gene	1746	proS			
GFDMLEPD_00036	CDS	1746	proS	6.1.1.15	COG0442	Proline--tRNA ligase
GFDMLEPD_00037	gene	654				
GFDMLEPD_00037	CDS	654				hypothetical protein
GFDMLEPD_00038	gene	1449				
GFDMLEPD_00038	CDS	1449				hypothetical protein
GFDMLEPD_00039	gene	324	grxD			
GFDMLEPD_00039	CDS	324	grxD		COG0278	Glutaredoxin 4
GFDMLEPD_00040	gene	858	prmC_1			
GFDMLEPD_00040	CDS	858	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
GFDMLEPD_00041	gene	1083	prfA			
GFDMLEPD_00041	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
GFDMLEPD_00042	gene	1326	hemA			
GFDMLEPD_00042	CDS	1326	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
GFDMLEPD_00043	gene	276				
GFDMLEPD_00043	CDS	276				hypothetical protein
GFDMLEPD_00044	gene	2529				
GFDMLEPD_00044	CDS	2529				hypothetical protein
GFDMLEPD_00045	gene	927	gcvA_1			
GFDMLEPD_00045	CDS	927	gcvA_1			Glycine cleavage system transcriptional activator
GFDMLEPD_00046	gene	993				
GFDMLEPD_00046	CDS	993				hypothetical protein
GFDMLEPD_00047	gene	906				
GFDMLEPD_00047	CDS	906				hypothetical protein
GFDMLEPD_00048	gene	2508				
GFDMLEPD_00048	CDS	2508				hypothetical protein
GFDMLEPD_00049	gene	765	ugpQ			
GFDMLEPD_00049	CDS	765	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
GFDMLEPD_00050	gene	1011	ugpC_1			
GFDMLEPD_00050	CDS	1011	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
GFDMLEPD_00051	gene	849	araQ_1			
GFDMLEPD_00051	CDS	849	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
GFDMLEPD_00052	gene	882	ugpA			
GFDMLEPD_00052	CDS	882	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
GFDMLEPD_00053	gene	1305	ugpB_1			
GFDMLEPD_00053	CDS	1305	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
GFDMLEPD_00054	gene	3915				
GFDMLEPD_00054	CDS	3915				hypothetical protein
GFDMLEPD_00055	gene	456				
GFDMLEPD_00055	CDS	456				hypothetical protein
GFDMLEPD_00056	gene	423				
GFDMLEPD_00056	CDS	423				hypothetical protein
GFDMLEPD_00057	gene	732	ubiE			
GFDMLEPD_00057	CDS	732	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
GFDMLEPD_00058	gene	1017				
GFDMLEPD_00058	CDS	1017				hypothetical protein
GFDMLEPD_00059	gene	588	ubiJ			
GFDMLEPD_00059	CDS	588	ubiJ			Ubiquinone biosynthesis accessory factor UbiJ
GFDMLEPD_00060	gene	1566	ubiB_1			
GFDMLEPD_00060	CDS	1566	ubiB_1	2.7.-.-	COG0661	putative protein kinase UbiB
GFDMLEPD_00061	gene	732	putP_1			
GFDMLEPD_00061	CDS	732	putP_1		COG0591	High-affinity proline transporter PutP
GFDMLEPD_00062	gene	699				
GFDMLEPD_00062	CDS	699				hypothetical protein
GFDMLEPD_00063	gene	2592				
GFDMLEPD_00063	CDS	2592				hypothetical protein
GFDMLEPD_00064	gene	312				
GFDMLEPD_00064	CDS	312				hypothetical protein
GFDMLEPD_00065	gene	624				
GFDMLEPD_00065	CDS	624				hypothetical protein
GFDMLEPD_00066	gene	1803	aspS			
GFDMLEPD_00066	CDS	1803	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
GFDMLEPD_00067	gene	816				
GFDMLEPD_00067	CDS	816				hypothetical protein
GFDMLEPD_00068	gene	486	nudB			
GFDMLEPD_00068	CDS	486	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
GFDMLEPD_00069	gene	774				
GFDMLEPD_00069	CDS	774				hypothetical protein
GFDMLEPD_00070	gene	723	folE			
GFDMLEPD_00070	CDS	723	folE	3.5.4.16		GTP cyclohydrolase 1
GFDMLEPD_00071	gene	882				
GFDMLEPD_00071	CDS	882				hypothetical protein
GFDMLEPD_00072	gene	864				
GFDMLEPD_00072	CDS	864				hypothetical protein
GFDMLEPD_00073	gene	645	leuE_1			
GFDMLEPD_00073	CDS	645	leuE_1		COG1280	Leucine efflux protein
GFDMLEPD_00074	gene	843				
GFDMLEPD_00074	CDS	843				hypothetical protein
GFDMLEPD_00075	gene	1026				
GFDMLEPD_00075	CDS	1026				putative HTH-type transcriptional regulator
GFDMLEPD_00076	gene	1014				
GFDMLEPD_00076	CDS	1014				hypothetical protein
GFDMLEPD_00077	gene	1476	gatA_1			
GFDMLEPD_00077	CDS	1476	gatA_1	6.3.5.7		Glutamyl-tRNA(Gln) amidotransferase subunit A
GFDMLEPD_00078	gene	1494				
GFDMLEPD_00078	CDS	1494				hypothetical protein
GFDMLEPD_00079	gene	858	oppF_1			
GFDMLEPD_00079	CDS	858	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
GFDMLEPD_00080	gene	1053	oppD_1			
GFDMLEPD_00080	CDS	1053	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
GFDMLEPD_00081	gene	924	gsiD			
GFDMLEPD_00081	CDS	924	gsiD		COG1173	Glutathione transport system permease protein GsiD
GFDMLEPD_00082	gene	963	gsiC_1			
GFDMLEPD_00082	CDS	963	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
GFDMLEPD_00083	gene	264	fdx_1			
GFDMLEPD_00083	CDS	264	fdx_1		COG1145	Ferredoxin
GFDMLEPD_00084	gene	624	pth			
GFDMLEPD_00084	CDS	624	pth	3.1.1.29		Peptidyl-tRNA hydrolase
GFDMLEPD_00085	gene	630	rplY			
GFDMLEPD_00085	CDS	630	rplY			50S ribosomal protein L25
GFDMLEPD_00086	gene	936	prs			
GFDMLEPD_00086	CDS	936	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
GFDMLEPD_00087	gene	77				
GFDMLEPD_00087	tRNA	77				tRNA-Gln(ttg)
GFDMLEPD_00088	gene	864	ispE			
GFDMLEPD_00088	CDS	864	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
GFDMLEPD_00089	gene	534	lolB			
GFDMLEPD_00089	CDS	534	lolB			Outer-membrane lipoprotein LolB
GFDMLEPD_00090	gene	1755	bepA_1			
GFDMLEPD_00090	CDS	1755	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
GFDMLEPD_00091	gene	831	mutM			
GFDMLEPD_00091	CDS	831	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
GFDMLEPD_00092	gene	1998				
GFDMLEPD_00092	CDS	1998				hypothetical protein
GFDMLEPD_00093	gene	1077	mutY			
GFDMLEPD_00093	CDS	1077	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
GFDMLEPD_00094	gene	243				
GFDMLEPD_00094	CDS	243				hypothetical protein
GFDMLEPD_00095	gene	1434	creD			
GFDMLEPD_00095	CDS	1434	creD		COG4452	Inner membrane protein CreD
GFDMLEPD_00096	gene	1461	creC			
GFDMLEPD_00096	CDS	1461	creC	2.7.13.3	COG0642	Sensor protein CreC
GFDMLEPD_00097	gene	705	creB			
GFDMLEPD_00097	CDS	705	creB		COG0745	Transcriptional regulatory protein CreB
GFDMLEPD_00098	gene	903	rapZ			
GFDMLEPD_00098	CDS	903	rapZ		COG1660	RNase adapter protein RapZ
GFDMLEPD_00099	gene	1776	recN			
GFDMLEPD_00099	CDS	1776	recN		COG0497	DNA repair protein RecN
GFDMLEPD_00100	gene	897	nadK			
GFDMLEPD_00100	CDS	897	nadK	2.7.1.23	COG0061	NAD kinase
GFDMLEPD_00101	gene	1005	hrcA			
GFDMLEPD_00101	CDS	1005	hrcA		COG1420	Heat-inducible transcription repressor HrcA
GFDMLEPD_00102	gene	79				
GFDMLEPD_00102	tRNA	79				tRNA-Met(cat)
GFDMLEPD_00103	gene	77				
GFDMLEPD_00103	tRNA	77				tRNA-Arg(acg)
GFDMLEPD_00104	gene	2370	sasA_1			
GFDMLEPD_00104	CDS	2370	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
GFDMLEPD_00105	gene	1788				
GFDMLEPD_00105	CDS	1788				hypothetical protein
GFDMLEPD_00106	gene	714	regX3			
GFDMLEPD_00106	CDS	714	regX3		COG0745	Sensory transduction protein regX3
GFDMLEPD_00107	gene	1293				
GFDMLEPD_00107	CDS	1293				hypothetical protein
GFDMLEPD_00108	gene	678				
GFDMLEPD_00108	CDS	678				hypothetical protein
GFDMLEPD_00109	gene	1380				
GFDMLEPD_00109	CDS	1380				hypothetical protein
GFDMLEPD_00110	gene	645	yciO			
GFDMLEPD_00110	CDS	645	yciO		COG0009	putative protein YciO
GFDMLEPD_00111	gene	864				
GFDMLEPD_00111	CDS	864		3.1.3.97	COG0613	3',5'-nucleoside bisphosphate phosphatase
GFDMLEPD_00112	gene	1788				
GFDMLEPD_00112	CDS	1788				hypothetical protein
GFDMLEPD_00113	gene	663				
GFDMLEPD_00113	CDS	663			COG4380	Putative lipoprotein/NMB1162
GFDMLEPD_00114	gene	375				
GFDMLEPD_00114	CDS	375				hypothetical protein
GFDMLEPD_00115	gene	681				
GFDMLEPD_00115	CDS	681			COG1462	Putative lipoprotein/NMB1164
GFDMLEPD_00116	gene	1719	recJ			
GFDMLEPD_00116	CDS	1719	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
GFDMLEPD_00117	gene	999				
GFDMLEPD_00117	CDS	999				hypothetical protein
GFDMLEPD_00118	gene	1326	atsA_1			
GFDMLEPD_00118	CDS	1326	atsA_1	3.1.6.1	COG3119	Arylsulfatase
GFDMLEPD_00119	gene	1023				
GFDMLEPD_00119	CDS	1023				hypothetical protein
GFDMLEPD_00120	gene	471				
GFDMLEPD_00120	CDS	471				hypothetical protein
GFDMLEPD_00121	gene	1290	lolE			
GFDMLEPD_00121	CDS	1290	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
GFDMLEPD_00122	gene	717	lolD_1			
GFDMLEPD_00122	CDS	717	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
GFDMLEPD_00123	gene	1467				
GFDMLEPD_00123	CDS	1467				hypothetical protein
GFDMLEPD_00124	gene	822	yjjV			
GFDMLEPD_00124	CDS	822	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
GFDMLEPD_00125	gene	546				
GFDMLEPD_00125	CDS	546				hypothetical protein
GFDMLEPD_00126	gene	825	speE_1			
GFDMLEPD_00126	CDS	825	speE_1	2.5.1.16		Polyamine aminopropyltransferase
GFDMLEPD_00127	gene	1803				
GFDMLEPD_00127	CDS	1803				hypothetical protein
GFDMLEPD_00128	gene	489				
GFDMLEPD_00128	CDS	489				hypothetical protein
GFDMLEPD_00129	gene	1512				
GFDMLEPD_00129	CDS	1512				hypothetical protein
GFDMLEPD_00130	gene	1317				
GFDMLEPD_00130	CDS	1317				hypothetical protein
GFDMLEPD_00131	gene	798	fabG_1			
GFDMLEPD_00131	CDS	798	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GFDMLEPD_00132	gene	2751				
GFDMLEPD_00132	CDS	2751				hypothetical protein
GFDMLEPD_00133	gene	903				
GFDMLEPD_00133	CDS	903				hypothetical protein
GFDMLEPD_00134	gene	981	qorA_1			
GFDMLEPD_00134	CDS	981	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
GFDMLEPD_00135	gene	834				
GFDMLEPD_00135	CDS	834				hypothetical protein
GFDMLEPD_00136	gene	1665				
GFDMLEPD_00136	CDS	1665				hypothetical protein
GFDMLEPD_00137	gene	516	lspA			
GFDMLEPD_00137	CDS	516	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
GFDMLEPD_00138	gene	2856	ileS			
GFDMLEPD_00138	CDS	2856	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
GFDMLEPD_00139	gene	954	ribF			
GFDMLEPD_00139	CDS	954	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
GFDMLEPD_00140	gene	609				
GFDMLEPD_00140	CDS	609				hypothetical protein
GFDMLEPD_00141	gene	1317	COQ3_1			
GFDMLEPD_00141	CDS	1317	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
GFDMLEPD_00142	gene	2070	sasA_2			
GFDMLEPD_00142	CDS	2070	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
GFDMLEPD_00143	gene	2028	sasA_3			
GFDMLEPD_00143	CDS	2028	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
GFDMLEPD_00144	gene	702	ompR_1			
GFDMLEPD_00144	CDS	702	ompR_1			Transcriptional regulatory protein OmpR
GFDMLEPD_00145	gene	2466				
GFDMLEPD_00145	CDS	2466				hypothetical protein
GFDMLEPD_00146	gene	948				
GFDMLEPD_00146	CDS	948				hypothetical protein
GFDMLEPD_00147	gene	1116	redW			
GFDMLEPD_00147	CDS	1116	redW	1.3.8.14	COG1960	L-prolyl-[peptidyl-carrier protein] dehydrogenase
GFDMLEPD_00148	gene	1182				
GFDMLEPD_00148	CDS	1182		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
GFDMLEPD_00149	gene	723				
GFDMLEPD_00149	CDS	723				hypothetical protein
GFDMLEPD_00150	gene	579	purN			
GFDMLEPD_00150	CDS	579	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
GFDMLEPD_00151	gene	273				
GFDMLEPD_00151	CDS	273				hypothetical protein
GFDMLEPD_00152	gene	1329	rsmB_1			
GFDMLEPD_00152	CDS	1329	rsmB_1	2.1.1.176		Ribosomal RNA small subunit methyltransferase B
GFDMLEPD_00153	gene	1224				
GFDMLEPD_00153	CDS	1224				hypothetical protein
GFDMLEPD_00154	gene	369				
GFDMLEPD_00154	CDS	369				hypothetical protein
GFDMLEPD_00155	gene	1485	hisC_1			
GFDMLEPD_00155	CDS	1485	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
GFDMLEPD_00156	gene	171	rpmG			
GFDMLEPD_00156	CDS	171	rpmG		COG0267	50S ribosomal protein L33
GFDMLEPD_00157	gene	234	rpmB			
GFDMLEPD_00157	CDS	234	rpmB		COG0227	50S ribosomal protein L28
GFDMLEPD_00158	gene	954	trxB			
GFDMLEPD_00158	CDS	954	trxB	1.8.1.9	COG0492	Thioredoxin reductase
GFDMLEPD_00159	gene	2289	ftsK			
GFDMLEPD_00159	CDS	2289	ftsK		COG1674	DNA translocase FtsK
GFDMLEPD_00160	gene	636	lolA			
GFDMLEPD_00160	CDS	636	lolA		COG2834	Outer-membrane lipoprotein carrier protein
GFDMLEPD_00161	gene	1527	trg_1			
GFDMLEPD_00161	CDS	1527	trg_1		COG0840	Methyl-accepting chemotaxis protein III
GFDMLEPD_00162	gene	1314	brnQ			
GFDMLEPD_00162	CDS	1314	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
GFDMLEPD_00163	gene	1305	rarA			
GFDMLEPD_00163	CDS	1305	rarA		COG2256	Replication-associated recombination protein A
GFDMLEPD_00164	gene	450				
GFDMLEPD_00164	CDS	450			COG1733	putative HTH-type transcriptional regulator
GFDMLEPD_00165	gene	729				
GFDMLEPD_00165	CDS	729				hypothetical protein
GFDMLEPD_00166	gene	606	nsaD			
GFDMLEPD_00166	CDS	606	nsaD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
GFDMLEPD_00167	gene	348				
GFDMLEPD_00167	CDS	348				hypothetical protein
GFDMLEPD_00168	gene	930	livH_1			
GFDMLEPD_00168	CDS	930	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
GFDMLEPD_00169	gene	1080				
GFDMLEPD_00169	CDS	1080				hypothetical protein
GFDMLEPD_00170	gene	795	lptB_1			
GFDMLEPD_00170	CDS	795	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
GFDMLEPD_00171	gene	747	livF_1			
GFDMLEPD_00171	CDS	747	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
GFDMLEPD_00172	gene	363				
GFDMLEPD_00172	CDS	363				hypothetical protein
GFDMLEPD_00173	gene	648				
GFDMLEPD_00173	CDS	648				hypothetical protein
GFDMLEPD_00174	gene	1011				
GFDMLEPD_00174	CDS	1011				hypothetical protein
GFDMLEPD_00175	gene	507				
GFDMLEPD_00175	CDS	507				hypothetical protein
GFDMLEPD_00176	gene	525	pitA			
GFDMLEPD_00176	CDS	525	pitA	2.3.1.-	COG1247	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
GFDMLEPD_00177	gene	255	rpsP			
GFDMLEPD_00177	CDS	255	rpsP		COG0228	30S ribosomal protein S16
GFDMLEPD_00178	gene	570	rimM			
GFDMLEPD_00178	CDS	570	rimM		COG0806	Ribosome maturation factor RimM
GFDMLEPD_00179	gene	771	trmD			
GFDMLEPD_00179	CDS	771	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
GFDMLEPD_00180	gene	381	rplS			
GFDMLEPD_00180	CDS	381	rplS		COG0335	50S ribosomal protein L19
GFDMLEPD_00181	gene	645	nudL			
GFDMLEPD_00181	CDS	645	nudL	3.6.1.-		putative Nudix hydrolase NudL
GFDMLEPD_00182	gene	1011	cbiB			
GFDMLEPD_00182	CDS	1011	cbiB			Cobalamin biosynthesis protein CbiB
GFDMLEPD_00183	gene	969	rsgA			
GFDMLEPD_00183	CDS	969	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
GFDMLEPD_00184	gene	333	phhB			
GFDMLEPD_00184	CDS	333	phhB	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
GFDMLEPD_00185	gene	1302	htpX_1			
GFDMLEPD_00185	CDS	1302	htpX_1	3.4.24.-		Protease HtpX
GFDMLEPD_00186	gene	615	orn			
GFDMLEPD_00186	CDS	615	orn	3.1.-.-	COG1949	Oligoribonuclease
GFDMLEPD_00187	gene	2055	deaD			
GFDMLEPD_00187	CDS	2055	deaD	3.6.4.13		ATP-dependent RNA helicase DeaD
GFDMLEPD_00188	gene	1431				
GFDMLEPD_00188	CDS	1431				hypothetical protein
GFDMLEPD_00189	gene	1233	bcr_1			
GFDMLEPD_00189	CDS	1233	bcr_1			Bicyclomycin resistance protein
GFDMLEPD_00190	gene	999				
GFDMLEPD_00190	CDS	999				hypothetical protein
GFDMLEPD_00191	gene	76				
GFDMLEPD_00191	tRNA	76				tRNA-Lys(ctt)
GFDMLEPD_00192	gene	76				
GFDMLEPD_00192	tRNA	76				tRNA-Lys(ctt)
GFDMLEPD_00193	gene	76				
GFDMLEPD_00193	tRNA	76				tRNA-Lys(ctt)
GFDMLEPD_00194	gene	978	guaC			
GFDMLEPD_00194	CDS	978	guaC	1.7.1.7	COG0516	GMP reductase
GFDMLEPD_00195	gene	2469	uvrD			
GFDMLEPD_00195	CDS	2469	uvrD	3.6.4.12	COG0210	DNA helicase II
GFDMLEPD_00196	gene	633				
GFDMLEPD_00196	CDS	633				hypothetical protein
GFDMLEPD_00197	gene	1953				
GFDMLEPD_00197	CDS	1953				hypothetical protein
GFDMLEPD_00198	gene	834				
GFDMLEPD_00198	CDS	834				hypothetical protein
GFDMLEPD_00199	gene	957	thrB			
GFDMLEPD_00199	CDS	957	thrB	2.7.1.39	COG2334	Homoserine kinase
GFDMLEPD_00200	gene	372				
GFDMLEPD_00200	CDS	372				hypothetical protein
GFDMLEPD_00201	gene	2844	polA			
GFDMLEPD_00201	CDS	2844	polA	2.7.7.7	COG0258	DNA polymerase I
GFDMLEPD_00202	gene	897				
GFDMLEPD_00202	CDS	897				hypothetical protein
GFDMLEPD_00203	gene	834	zupT_1			
GFDMLEPD_00203	CDS	834	zupT_1			Zinc transporter ZupT
GFDMLEPD_00204	gene	663	nreC			
GFDMLEPD_00204	CDS	663	nreC		COG2197	Oxygen regulatory protein NreC
GFDMLEPD_00205	gene	1413				
GFDMLEPD_00205	CDS	1413				hypothetical protein
GFDMLEPD_00206	gene	471	rutC			
GFDMLEPD_00206	CDS	471	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
GFDMLEPD_00207	gene	1488	egtE			
GFDMLEPD_00207	CDS	1488	egtE	4.4.-.-		hercynylcysteine sulfoxide lyase
GFDMLEPD_00208	gene	762	ypdB			
GFDMLEPD_00208	CDS	762	ypdB		COG3279	Transcriptional regulatory protein YpdB
GFDMLEPD_00209	gene	1158				
GFDMLEPD_00209	CDS	1158				hypothetical protein
GFDMLEPD_00210	gene	1482	argH			
GFDMLEPD_00210	CDS	1482	argH	4.3.2.1	COG0165	Argininosuccinate lyase
GFDMLEPD_00211	gene	999				
GFDMLEPD_00211	CDS	999				hypothetical protein
GFDMLEPD_00212	gene	1491				
GFDMLEPD_00212	CDS	1491				hypothetical protein
GFDMLEPD_00213	gene	1326				
GFDMLEPD_00213	CDS	1326				hypothetical protein
GFDMLEPD_00214	gene	6063				
GFDMLEPD_00214	CDS	6063				hypothetical protein
GFDMLEPD_00215	gene	528				
GFDMLEPD_00215	CDS	528				hypothetical protein
GFDMLEPD_00216	gene	2097	betS			
GFDMLEPD_00216	CDS	2097	betS			Glycine betaine/proline betaine transporter BetS
GFDMLEPD_00217	gene	945	nphR_1			
GFDMLEPD_00217	CDS	945	nphR_1			Transcriptional activator NphR
GFDMLEPD_00218	gene	1401	amiD			
GFDMLEPD_00218	CDS	1401	amiD	3.5.1.4	COG0154	Putative amidase AmiD
GFDMLEPD_00219	gene	1068	ugpC_2			
GFDMLEPD_00219	CDS	1068	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
GFDMLEPD_00220	gene	1296	ugpB_2			
GFDMLEPD_00220	CDS	1296	ugpB_2		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
GFDMLEPD_00221	gene	897	lacF			
GFDMLEPD_00221	CDS	897	lacF			Lactose transport system permease protein LacF
GFDMLEPD_00222	gene	849	araQ_2			
GFDMLEPD_00222	CDS	849	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
GFDMLEPD_00223	gene	390				
GFDMLEPD_00223	CDS	390				hypothetical protein
GFDMLEPD_00224	gene	870				
GFDMLEPD_00224	CDS	870				hypothetical protein
GFDMLEPD_00225	gene	561				
GFDMLEPD_00225	CDS	561				hypothetical protein
GFDMLEPD_00226	gene	2331	mtgA_1			
GFDMLEPD_00226	CDS	2331	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
GFDMLEPD_00227	gene	669				
GFDMLEPD_00227	CDS	669				hypothetical protein
GFDMLEPD_00228	gene	945				
GFDMLEPD_00228	CDS	945				hypothetical protein
GFDMLEPD_00229	gene	552				
GFDMLEPD_00229	CDS	552				hypothetical protein
GFDMLEPD_00230	gene	1002				
GFDMLEPD_00230	CDS	1002				hypothetical protein
GFDMLEPD_00231	gene	1659	glcA			
GFDMLEPD_00231	CDS	1659	glcA		COG1620	Glycolate permease GlcA
GFDMLEPD_00232	gene	1176	lldD_1			
GFDMLEPD_00232	CDS	1176	lldD_1	1.1.-.-	COG1304	L-lactate dehydrogenase
