locus_tag	ftype	length_bp	gene	EC_number	COG	product
OEGCMNPE_00027	gene	1284				
OEGCMNPE_00027	CDS	1284				hypothetical protein
OEGCMNPE_00028	gene	888				
OEGCMNPE_00028	CDS	888				hypothetical protein
OEGCMNPE_00029	gene	555				
OEGCMNPE_00029	CDS	555				hypothetical protein
OEGCMNPE_00030	gene	753				
OEGCMNPE_00030	CDS	753				hypothetical protein
OEGCMNPE_00031	gene	2256				
OEGCMNPE_00031	CDS	2256				hypothetical protein
OEGCMNPE_00032	gene	1266				
OEGCMNPE_00032	CDS	1266				hypothetical protein
OEGCMNPE_00033	gene	768	fabG_1			
OEGCMNPE_00033	CDS	768	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
OEGCMNPE_00034	gene	1008				
OEGCMNPE_00034	CDS	1008				hypothetical protein
OEGCMNPE_00035	gene	786	ribX_1			
OEGCMNPE_00035	CDS	786	ribX_1			Riboflavin transport system permease protein RibX
OEGCMNPE_00036	gene	783	ssuB_1			
OEGCMNPE_00036	CDS	783	ssuB_1	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
OEGCMNPE_00037	gene	1497	luxC			
OEGCMNPE_00037	CDS	1497	luxC	1.2.1.50		Long-chain acyl-protein thioester reductase
OEGCMNPE_00038	gene	1125				
OEGCMNPE_00038	CDS	1125				hypothetical protein
OEGCMNPE_00039	gene	267				
OEGCMNPE_00039	CDS	267				hypothetical protein
OEGCMNPE_00040	gene	1296				
OEGCMNPE_00040	CDS	1296				hypothetical protein
OEGCMNPE_00041	gene	1296				
OEGCMNPE_00041	CDS	1296				hypothetical protein
OEGCMNPE_00042	gene	897				
OEGCMNPE_00042	CDS	897				hypothetical protein
OEGCMNPE_00043	gene	1230				
OEGCMNPE_00043	CDS	1230				hypothetical protein
OEGCMNPE_00044	gene	1599				
OEGCMNPE_00044	CDS	1599				hypothetical protein
OEGCMNPE_00045	gene	1065	noc_1			
OEGCMNPE_00045	CDS	1065	noc_1			Nucleoid occlusion protein
OEGCMNPE_00046	gene	171				
OEGCMNPE_00046	CDS	171				hypothetical protein
OEGCMNPE_00047	gene	189				
OEGCMNPE_00047	CDS	189				hypothetical protein
OEGCMNPE_00048	gene	249				
OEGCMNPE_00048	CDS	249				hypothetical protein
OEGCMNPE_00049	gene	810				
OEGCMNPE_00049	CDS	810				hypothetical protein
OEGCMNPE_00050	gene	573				
OEGCMNPE_00050	CDS	573				hypothetical protein
OEGCMNPE_00051	gene	279				
OEGCMNPE_00051	CDS	279				hypothetical protein
OEGCMNPE_00052	gene	465				
OEGCMNPE_00052	CDS	465				hypothetical protein
OEGCMNPE_00053	gene	1683	yojI_1			
OEGCMNPE_00053	CDS	1683	yojI_1		COG4615	ABC transporter ATP-binding/permease protein YojI
OEGCMNPE_00054	gene	363				
OEGCMNPE_00054	CDS	363				hypothetical protein
OEGCMNPE_00055	gene	1170				
OEGCMNPE_00055	CDS	1170				hypothetical protein
OEGCMNPE_00056	gene	1080				
OEGCMNPE_00056	CDS	1080				hypothetical protein
OEGCMNPE_00057	gene	1290				
OEGCMNPE_00057	CDS	1290				hypothetical protein
OEGCMNPE_00058	gene	1173				
OEGCMNPE_00058	CDS	1173				hypothetical protein
OEGCMNPE_00059	gene	963				
OEGCMNPE_00059	CDS	963				hypothetical protein
OEGCMNPE_00060	gene	522				
OEGCMNPE_00060	CDS	522			COG3039	IS5 family transposase ISStma16
OEGCMNPE_00061	gene	1197				
OEGCMNPE_00061	CDS	1197				hypothetical protein
OEGCMNPE_00062	gene	2175	addA			
OEGCMNPE_00062	CDS	2175	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
OEGCMNPE_00063	gene	1005				
OEGCMNPE_00063	CDS	1005				hypothetical protein
OEGCMNPE_00064	gene	1341	intS			
OEGCMNPE_00064	CDS	1341	intS		COG0582	Prophage integrase IntS
OEGCMNPE_00065	gene	76				
OEGCMNPE_00065	tRNA	76				tRNA-Phe(gaa)
OEGCMNPE_00066	gene	759	cheB_1			
OEGCMNPE_00066	CDS	759	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
OEGCMNPE_00067	gene	2313	sasA_1			
OEGCMNPE_00067	CDS	2313	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
OEGCMNPE_00068	gene	687				
OEGCMNPE_00068	CDS	687				hypothetical protein
OEGCMNPE_00069	gene	1440	rsmB_1			
OEGCMNPE_00069	CDS	1440	rsmB_1	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
OEGCMNPE_00070	gene	576				
OEGCMNPE_00070	CDS	576				hypothetical protein
OEGCMNPE_00071	gene	90				
OEGCMNPE_00071	tRNA	90				tRNA-Pro(cgg)
OEGCMNPE_00072	gene	4125	rpoB			
OEGCMNPE_00072	CDS	4125	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
OEGCMNPE_00073	gene	378	rplL			
OEGCMNPE_00073	CDS	378	rplL			50S ribosomal protein L7/L12
OEGCMNPE_00074	gene	528	rplJ			
OEGCMNPE_00074	CDS	528	rplJ		COG0244	50S ribosomal protein L10
OEGCMNPE_00075	gene	699	rplA			
OEGCMNPE_00075	CDS	699	rplA		COG0081	50S ribosomal protein L1
OEGCMNPE_00076	gene	432	rplK			
OEGCMNPE_00076	CDS	432	rplK		COG0080	50S ribosomal protein L11
OEGCMNPE_00077	gene	585	nusG			
OEGCMNPE_00077	CDS	585	nusG		COG0250	Transcription termination/antitermination protein NusG
OEGCMNPE_00078	gene	384	secE			
OEGCMNPE_00078	CDS	384	secE			Protein translocase subunit SecE
OEGCMNPE_00079	gene	76				
OEGCMNPE_00079	tRNA	76				tRNA-Trp(cca)
OEGCMNPE_00080	gene	1149	tufA_1			
OEGCMNPE_00080	CDS	1149	tufA_1		COG0050	Elongation factor Tu
OEGCMNPE_00081	gene	879	lptB_1			
OEGCMNPE_00081	CDS	879	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
OEGCMNPE_00082	gene	1218				
OEGCMNPE_00082	CDS	1218				hypothetical protein
OEGCMNPE_00083	gene	1581				
OEGCMNPE_00083	CDS	1581				hypothetical protein
OEGCMNPE_00084	gene	1260	amiC_1			
OEGCMNPE_00084	CDS	1260	amiC_1			Aliphatic amidase expression-regulating protein
OEGCMNPE_00085	gene	819	cloR			
OEGCMNPE_00085	CDS	819	cloR	1.13.11.83		4-hydroxy-3-prenylphenylpyruvate oxygenase/4-hydroxy-3-prenylbenzoate synthase
OEGCMNPE_00086	gene	1617	gsiB_1			
OEGCMNPE_00086	CDS	1617	gsiB_1		COG0747	Glutathione-binding protein GsiB
OEGCMNPE_00087	gene	975	dppB			
OEGCMNPE_00087	CDS	975	dppB		COG0601	Dipeptide transport system permease protein DppB
OEGCMNPE_00088	gene	843	oppC			
OEGCMNPE_00088	CDS	843	oppC		COG1173	Oligopeptide transport system permease protein OppC
OEGCMNPE_00089	gene	1638	gsiA_1			
OEGCMNPE_00089	CDS	1638	gsiA_1	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
OEGCMNPE_00090	gene	915	ghrA_1			
OEGCMNPE_00090	CDS	915	ghrA_1	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
OEGCMNPE_00091	gene	1386	spuC_1			
OEGCMNPE_00091	CDS	1386	spuC_1	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
OEGCMNPE_00092	gene	1038	aphA_1			
OEGCMNPE_00092	CDS	1038	aphA_1	3.5.1.-		Acetylpolyamine amidohydrolase
OEGCMNPE_00093	gene	900	cntI_1			
OEGCMNPE_00093	CDS	900	cntI_1			Pseudopaline exporter CntI
OEGCMNPE_00094	gene	693	gntR_1			
OEGCMNPE_00094	CDS	693	gntR_1			putative D-xylose utilization operon transcriptional repressor
OEGCMNPE_00095	gene	1029	aphA_2			
OEGCMNPE_00095	CDS	1029	aphA_2	3.5.1.-		Acetylpolyamine amidohydrolase
OEGCMNPE_00096	gene	1119	thrB_1			
OEGCMNPE_00096	CDS	1119	thrB_1	2.7.1.39		Homoserine kinase
OEGCMNPE_00097	gene	1269	dgdA_1			
OEGCMNPE_00097	CDS	1269	dgdA_1	4.1.1.64		2,2-dialkylglycine decarboxylase
OEGCMNPE_00098	gene	1308	eriC_1			
OEGCMNPE_00098	CDS	1308	eriC_1		COG0038	Chloride/fluoride channel protein
OEGCMNPE_00099	gene	441	lrpC			
OEGCMNPE_00099	CDS	441	lrpC		COG1522	HTH-type transcriptional regulator LrpC
OEGCMNPE_00100	gene	609				
OEGCMNPE_00100	CDS	609				hypothetical protein
OEGCMNPE_00101	gene	579	yceI_1			
OEGCMNPE_00101	CDS	579	yceI_1			Protein YceI
OEGCMNPE_00102	gene	579	yceI_2			
OEGCMNPE_00102	CDS	579	yceI_2			Protein YceI
OEGCMNPE_00103	gene	558	yceJ_1			
OEGCMNPE_00103	CDS	558	yceJ_1		COG3038	Cytochrome b561 
OEGCMNPE_00104	gene	504				
OEGCMNPE_00104	CDS	504				hypothetical protein
OEGCMNPE_00105	gene	1737	carB_1			
OEGCMNPE_00105	CDS	1737	carB_1			Carbamoyl-phosphate synthase large chain
OEGCMNPE_00106	gene	1593				
OEGCMNPE_00106	CDS	1593				hypothetical protein
OEGCMNPE_00107	gene	810				
OEGCMNPE_00107	CDS	810		4.2.1.-	COG4336	Putative hydro-lyase
OEGCMNPE_00108	gene	756	pxpA			
OEGCMNPE_00108	CDS	756	pxpA	3.5.2.9		5-oxoprolinase subunit A
OEGCMNPE_00109	gene	1242	yjhB			
OEGCMNPE_00109	CDS	1242	yjhB			Putative metabolite transport protein YjhB
OEGCMNPE_00110	gene	660				
OEGCMNPE_00110	CDS	660				hypothetical protein
OEGCMNPE_00111	gene	705				
OEGCMNPE_00111	CDS	705				hypothetical protein
OEGCMNPE_00112	gene	1248	bktB_1			
OEGCMNPE_00112	CDS	1248	bktB_1	2.3.1.16	COG0183	Beta-ketothiolase BktB
OEGCMNPE_00113	gene	1560	carA_1			
OEGCMNPE_00113	CDS	1560	carA_1	2.8.3.23	COG4670	Caffeate CoA-transferase
OEGCMNPE_00114	gene	822	dmdD_1			
OEGCMNPE_00114	CDS	822	dmdD_1	4.2.1.155	COG1024	Methylthioacryloyl-CoA hydratase
OEGCMNPE_00115	gene	786				
OEGCMNPE_00115	CDS	786		1.-.-.-		putative oxidoreductase
OEGCMNPE_00116	gene	501	slyA_1			
OEGCMNPE_00116	CDS	501	slyA_1			Transcriptional regulator SlyA
OEGCMNPE_00117	gene	477				
OEGCMNPE_00117	CDS	477				hypothetical protein
OEGCMNPE_00118	gene	744	menH_1			
OEGCMNPE_00118	CDS	744	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
OEGCMNPE_00119	gene	936				
OEGCMNPE_00119	CDS	936				hypothetical protein
OEGCMNPE_00120	gene	2136	FCS1_1			
OEGCMNPE_00120	CDS	2136	FCS1_1	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
OEGCMNPE_00121	gene	816	dmdD_2			
OEGCMNPE_00121	CDS	816	dmdD_2	4.2.1.155	COG1024	Methylthioacryloyl-CoA hydratase
OEGCMNPE_00122	gene	1833	mopR			
OEGCMNPE_00122	CDS	1833	mopR			Phenol regulator MopR
OEGCMNPE_00123	gene	1467	xylC			
OEGCMNPE_00123	CDS	1467	xylC	1.2.1.28		Benzaldehyde dehydrogenase [NAD(+)]
OEGCMNPE_00124	gene	768	calA			
OEGCMNPE_00124	CDS	768	calA	1.1.1.194		Coniferyl-alcohol dehydrogenase
OEGCMNPE_00125	gene	327				
OEGCMNPE_00125	CDS	327				hypothetical protein
OEGCMNPE_00126	gene	2676				
OEGCMNPE_00126	CDS	2676				hypothetical protein
OEGCMNPE_00127	gene	654				
OEGCMNPE_00127	CDS	654				hypothetical protein
OEGCMNPE_00128	gene	636				
OEGCMNPE_00128	CDS	636				hypothetical protein
OEGCMNPE_00129	gene	1059	rcsC_1			
OEGCMNPE_00129	CDS	1059	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
OEGCMNPE_00130	gene	3621	rcsC_2			
OEGCMNPE_00130	CDS	3621	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
OEGCMNPE_00131	gene	303	ureA			
OEGCMNPE_00131	CDS	303	ureA	3.5.1.5		Urease subunit gamma
OEGCMNPE_00132	gene	618				
OEGCMNPE_00132	CDS	618				hypothetical protein
OEGCMNPE_00133	gene	324	ureB			
OEGCMNPE_00133	CDS	324	ureB	3.5.1.5		Urease subunit beta
OEGCMNPE_00134	gene	1719	ureC			
OEGCMNPE_00134	CDS	1719	ureC	3.5.1.5	COG0804	Urease subunit alpha
OEGCMNPE_00135	gene	504	ysnE			
OEGCMNPE_00135	CDS	504	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
OEGCMNPE_00136	gene	627	ureE			
OEGCMNPE_00136	CDS	627	ureE			Urease accessory protein UreE
OEGCMNPE_00137	gene	780	ureF			
OEGCMNPE_00137	CDS	780	ureF		COG0830	Urease accessory protein UreF
OEGCMNPE_00138	gene	699	ureG			
OEGCMNPE_00138	CDS	699	ureG			Urease accessory protein UreG
OEGCMNPE_00139	gene	1197				
OEGCMNPE_00139	CDS	1197				Outer membrane porin protein
OEGCMNPE_00140	gene	786				
OEGCMNPE_00140	CDS	786				hypothetical protein
OEGCMNPE_00141	gene	999				
OEGCMNPE_00141	CDS	999				hypothetical protein
OEGCMNPE_00142	gene	807	kynB_1			
OEGCMNPE_00142	CDS	807	kynB_1	3.5.1.9		Kynurenine formamidase
OEGCMNPE_00143	gene	996				
OEGCMNPE_00143	CDS	996				hypothetical protein
OEGCMNPE_00144	gene	1827	ltrA			
OEGCMNPE_00144	CDS	1827	ltrA		COG3344	Group II intron-encoded protein LtrA
OEGCMNPE_00145	gene	90				
OEGCMNPE_00145	tRNA	90				tRNA-Ser(tga)
OEGCMNPE_00146	gene	1860	kup_1			
OEGCMNPE_00146	CDS	1860	kup_1			Low affinity potassium transport system protein kup
OEGCMNPE_00147	gene	1200				
OEGCMNPE_00147	CDS	1200				hypothetical protein
OEGCMNPE_00148	gene	474				
OEGCMNPE_00148	CDS	474				hypothetical protein
OEGCMNPE_00149	gene	1929	uup			
OEGCMNPE_00149	CDS	1929	uup		COG0488	ABC transporter ATP-binding protein uup
OEGCMNPE_00150	gene	1116	cheB_2			
OEGCMNPE_00150	CDS	1116	cheB_2	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
OEGCMNPE_00151	gene	759	cheD_1			
OEGCMNPE_00151	CDS	759	cheD_1	3.5.1.44		Chemoreceptor glutamine deamidase CheD
OEGCMNPE_00152	gene	879	cheR_1			
OEGCMNPE_00152	CDS	879	cheR_1	2.1.1.80		Chemotaxis protein methyltransferase
OEGCMNPE_00153	gene	489	cheW_1			
OEGCMNPE_00153	CDS	489	cheW_1		COG0835	Chemotaxis protein CheW
OEGCMNPE_00154	gene	2106	cheA			
OEGCMNPE_00154	CDS	2106	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
OEGCMNPE_00155	gene	363	cheY_1			
OEGCMNPE_00155	CDS	363	cheY_1		COG0784	Chemotaxis protein CheY 
OEGCMNPE_00156	gene	396				
OEGCMNPE_00156	CDS	396				hypothetical protein
OEGCMNPE_00157	gene	1125				
OEGCMNPE_00157	CDS	1125				hypothetical protein
OEGCMNPE_00158	gene	630	uvrY_1			
OEGCMNPE_00158	CDS	630	uvrY_1		COG2197	Response regulator UvrY
OEGCMNPE_00159	gene	744	fliR			
OEGCMNPE_00159	CDS	744	fliR		COG1684	Flagellar biosynthetic protein FliR
OEGCMNPE_00160	gene	270	fliQ			
OEGCMNPE_00160	CDS	270	fliQ		COG1987	Flagellar biosynthetic protein FliQ
OEGCMNPE_00161	gene	777	fliP			
OEGCMNPE_00161	CDS	777	fliP		COG1338	Flagellar biosynthetic protein FliP
OEGCMNPE_00162	gene	411				
OEGCMNPE_00162	CDS	411				hypothetical protein
OEGCMNPE_00163	gene	438	fliN			
OEGCMNPE_00163	CDS	438	fliN		COG1886	Flagellar motor switch protein FliN
OEGCMNPE_00164	gene	1005	fliM			
OEGCMNPE_00164	CDS	1005	fliM		COG1868	Flagellar motor switch protein FliM
OEGCMNPE_00165	gene	591				
OEGCMNPE_00165	CDS	591				hypothetical protein
OEGCMNPE_00166	gene	1359				
OEGCMNPE_00166	CDS	1359				hypothetical protein
OEGCMNPE_00167	gene	465				
OEGCMNPE_00167	CDS	465				hypothetical protein
OEGCMNPE_00168	gene	1422	fliI			
OEGCMNPE_00168	CDS	1422	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
OEGCMNPE_00169	gene	813				
OEGCMNPE_00169	CDS	813				hypothetical protein
OEGCMNPE_00170	gene	996	fliG			
OEGCMNPE_00170	CDS	996	fliG		COG1536	Flagellar motor switch protein FliG
OEGCMNPE_00171	gene	1662	fliF			
OEGCMNPE_00171	CDS	1662	fliF		COG1766	Flagellar M-ring protein
OEGCMNPE_00172	gene	315	fliE			
OEGCMNPE_00172	CDS	315	fliE			Flagellar hook-basal body complex protein FliE
OEGCMNPE_00173	gene	300				
OEGCMNPE_00173	CDS	300				hypothetical protein
OEGCMNPE_00174	gene	453	fliS			
OEGCMNPE_00174	CDS	453	fliS		COG1516	Flagellar secretion chaperone FliS
OEGCMNPE_00175	gene	1446	fliD_1			
OEGCMNPE_00175	CDS	1446	fliD_1		COG1345	B-type flagellar hook-associated protein 2
OEGCMNPE_00176	gene	1446	fliD_2			
OEGCMNPE_00176	CDS	1446	fliD_2		COG1345	B-type flagellar hook-associated protein 2
OEGCMNPE_00177	gene	1479	fliC_1			
OEGCMNPE_00177	CDS	1479	fliC_1		COG1344	B-type flagellin
OEGCMNPE_00178	gene	1482	fliC_2			
OEGCMNPE_00178	CDS	1482	fliC_2		COG1344	B-type flagellin
OEGCMNPE_00179	gene	1182	fdtB_1			
OEGCMNPE_00179	CDS	1182	fdtB_1	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
OEGCMNPE_00180	gene	423	fdtA			
OEGCMNPE_00180	CDS	423	fdtA	5.3.2.3		TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase
OEGCMNPE_00181	gene	4413				
OEGCMNPE_00181	CDS	4413				hypothetical protein
OEGCMNPE_00182	gene	861	motA			
OEGCMNPE_00182	CDS	861	motA		COG1291	Motility protein A
OEGCMNPE_00183	gene	936	motB			
OEGCMNPE_00183	CDS	936	motB		COG1360	Motility protein B
OEGCMNPE_00184	gene	342	cheY_2			
OEGCMNPE_00184	CDS	342	cheY_2		COG0784	Chemotaxis protein CheY
OEGCMNPE_00185	gene	630	cheZ			
OEGCMNPE_00185	CDS	630	cheZ	3.1.3.-	COG3143	Protein phosphatase CheZ
OEGCMNPE_00186	gene	1161	flhB			
OEGCMNPE_00186	CDS	1161	flhB		COG1377	Flagellar biosynthetic protein FlhB
OEGCMNPE_00187	gene	2085	flhA			
OEGCMNPE_00187	CDS	2085	flhA		COG1298	Flagellar biosynthesis protein FlhA
OEGCMNPE_00188	gene	1560	ftsY_1			
OEGCMNPE_00188	CDS	1560	ftsY_1			Signal recognition particle receptor FtsY
OEGCMNPE_00189	gene	807				
OEGCMNPE_00189	CDS	807				hypothetical protein
OEGCMNPE_00190	gene	720	fliA			
OEGCMNPE_00190	CDS	720	fliA		COG1191	RNA polymerase sigma factor FliA
OEGCMNPE_00191	gene	351				
OEGCMNPE_00191	CDS	351				hypothetical protein
OEGCMNPE_00192	gene	324				
OEGCMNPE_00192	CDS	324				hypothetical protein
OEGCMNPE_00193	gene	792				
OEGCMNPE_00193	CDS	792				hypothetical protein
OEGCMNPE_00194	gene	432	flgB			
OEGCMNPE_00194	CDS	432	flgB		COG1815	Flagellar basal body rod protein FlgB
OEGCMNPE_00195	gene	405	flgC			
OEGCMNPE_00195	CDS	405	flgC		COG1558	Flagellar basal-body rod protein FlgC
OEGCMNPE_00196	gene	663	flgD			
OEGCMNPE_00196	CDS	663	flgD		COG1843	Basal-body rod modification protein FlgD
OEGCMNPE_00197	gene	1257	flgE			
OEGCMNPE_00197	CDS	1257	flgE		COG1749	Flagellar hook protein FlgE
OEGCMNPE_00198	gene	741	flgF			
OEGCMNPE_00198	CDS	741	flgF		COG4787	Flagellar basal-body rod protein FlgF
OEGCMNPE_00199	gene	783	flgG			
OEGCMNPE_00199	CDS	783	flgG		COG4786	Flagellar basal-body rod protein FlgG
OEGCMNPE_00200	gene	699	flgH			
OEGCMNPE_00200	CDS	699	flgH			Flagellar L-ring protein
OEGCMNPE_00201	gene	1170	flgI			
OEGCMNPE_00201	CDS	1170	flgI			Flagellar P-ring protein
OEGCMNPE_00202	gene	963	flgJ			
OEGCMNPE_00202	CDS	963	flgJ	3.2.1.-	COG1705	Peptidoglycan hydrolase FlgJ
OEGCMNPE_00203	gene	2022				
OEGCMNPE_00203	CDS	2022				hypothetical protein
OEGCMNPE_00204	gene	1251				
OEGCMNPE_00204	CDS	1251				hypothetical protein
OEGCMNPE_00205	gene	1236				
OEGCMNPE_00205	CDS	1236				hypothetical protein
OEGCMNPE_00206	gene	2043				
OEGCMNPE_00206	CDS	2043				hypothetical protein
OEGCMNPE_00207	gene	1470	hisC_1			
OEGCMNPE_00207	CDS	1470	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
OEGCMNPE_00208	gene	600	eamB			
OEGCMNPE_00208	CDS	600	eamB		COG1280	Cysteine/O-acetylserine efflux protein
OEGCMNPE_00209	gene	987				
OEGCMNPE_00209	CDS	987				hypothetical protein
OEGCMNPE_00210	gene	1215	lysN_1			
OEGCMNPE_00210	CDS	1215	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
OEGCMNPE_00211	gene	621	gstB_1			
OEGCMNPE_00211	CDS	621	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GstB
OEGCMNPE_00212	gene	885	phzF			
OEGCMNPE_00212	CDS	885	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
OEGCMNPE_00213	gene	720				
OEGCMNPE_00213	CDS	720				hypothetical protein
OEGCMNPE_00214	gene	981	tdcB_1			
OEGCMNPE_00214	CDS	981	tdcB_1	4.3.1.19	COG1171	L-threonine ammonia-lyase
OEGCMNPE_00215	gene	675				
OEGCMNPE_00215	CDS	675				hypothetical protein
OEGCMNPE_00216	gene	498				
OEGCMNPE_00216	CDS	498				hypothetical protein
OEGCMNPE_00217	gene	519				
OEGCMNPE_00217	CDS	519				hypothetical protein
OEGCMNPE_00218	gene	717				
OEGCMNPE_00218	CDS	717				hypothetical protein
OEGCMNPE_00219	gene	2103	fusA			
OEGCMNPE_00219	CDS	2103	fusA		COG0480	Elongation factor G
OEGCMNPE_00220	gene	474	rpsG			
OEGCMNPE_00220	CDS	474	rpsG		COG0049	30S ribosomal protein S7
OEGCMNPE_00221	gene	378	rpsL			
OEGCMNPE_00221	CDS	378	rpsL		COG0048	30S ribosomal protein S12
OEGCMNPE_00222	gene	1158	dacC_1			
OEGCMNPE_00222	CDS	1158	dacC_1	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
OEGCMNPE_00223	gene	648				
OEGCMNPE_00223	CDS	648				hypothetical protein
OEGCMNPE_00224	gene	381				
OEGCMNPE_00224	CDS	381				hypothetical protein
OEGCMNPE_00225	gene	1143				
OEGCMNPE_00225	CDS	1143				hypothetical protein
OEGCMNPE_00226	gene	429				
OEGCMNPE_00226	CDS	429				hypothetical protein
OEGCMNPE_00227	gene	1011	hemB			
OEGCMNPE_00227	CDS	1011	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
OEGCMNPE_00228	gene	1251				
OEGCMNPE_00228	CDS	1251				hypothetical protein
OEGCMNPE_00229	gene	513	slyA_2			
OEGCMNPE_00229	CDS	513	slyA_2			Transcriptional regulator SlyA
OEGCMNPE_00230	gene	1593				
OEGCMNPE_00230	CDS	1593				hypothetical protein
OEGCMNPE_00231	gene	1230	emrA			
OEGCMNPE_00231	CDS	1230	emrA		COG1566	Multidrug export protein EmrA
OEGCMNPE_00232	gene	1566	farB			
OEGCMNPE_00232	CDS	1566	farB			Fatty acid resistance protein FarB
OEGCMNPE_00233	gene	294				
OEGCMNPE_00233	CDS	294				hypothetical protein
OEGCMNPE_00234	gene	1719				
OEGCMNPE_00234	CDS	1719				hypothetical protein
OEGCMNPE_00235	gene	1770				
OEGCMNPE_00235	CDS	1770				hypothetical protein
OEGCMNPE_00236	gene	1053	holA			
OEGCMNPE_00236	CDS	1053	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
OEGCMNPE_00237	gene	564	lptE			
OEGCMNPE_00237	CDS	564	lptE			LPS-assembly lipoprotein LptE
OEGCMNPE_00238	gene	2682	leuS			
