locus_tag	ftype	length_bp	gene	EC_number	COG	product
AIDEAGJN_00042	CDS	696	ftsN			Cell division protein FtsN
AIDEAGJN_00043	gene	1674	argS			
AIDEAGJN_00043	CDS	1674	argS	6.1.1.19		Arginine--tRNA ligase
AIDEAGJN_00044	gene	948	ghrA_1			
AIDEAGJN_00044	CDS	948	ghrA_1	1.1.1.81		Glyoxylate/hydroxypyruvate reductase A
AIDEAGJN_00045	gene	786				
AIDEAGJN_00045	CDS	786				hypothetical protein
AIDEAGJN_00046	gene	456				
AIDEAGJN_00046	CDS	456				hypothetical protein
AIDEAGJN_00047	gene	927	dmlR_1			
AIDEAGJN_00047	CDS	927	dmlR_1			HTH-type transcriptional regulator DmlR
AIDEAGJN_00048	gene	957				
AIDEAGJN_00048	CDS	957				hypothetical protein
AIDEAGJN_00049	gene	981	ligJ_1			
AIDEAGJN_00049	CDS	981	ligJ_1	4.2.1.-		2-keto-4-carboxy-3-hexenedioate hydratase
AIDEAGJN_00050	gene	681				
AIDEAGJN_00050	CDS	681		3.8.1.2		2-haloalkanoic acid dehalogenase
AIDEAGJN_00051	gene	2199	glcB			
AIDEAGJN_00051	CDS	2199	glcB	2.3.3.9	COG2225	Malate synthase G
AIDEAGJN_00052	gene	2478				
AIDEAGJN_00052	CDS	2478				hypothetical protein
AIDEAGJN_00053	gene	1482	jefA			
AIDEAGJN_00053	CDS	1482	jefA			Drug efflux pump JefA
AIDEAGJN_00054	gene	762	yafJ			
AIDEAGJN_00054	CDS	762	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
AIDEAGJN_00055	gene	945	gshB			
AIDEAGJN_00055	CDS	945	gshB	6.3.2.3	COG0189	Glutathione synthetase
AIDEAGJN_00056	gene	1500	ethA			
AIDEAGJN_00056	CDS	1500	ethA	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
AIDEAGJN_00057	gene	1869	kup_1			
AIDEAGJN_00057	CDS	1869	kup_1			Low affinity potassium transport system protein kup
AIDEAGJN_00058	gene	1278				
AIDEAGJN_00058	CDS	1278				hypothetical protein
AIDEAGJN_00059	gene	1281	proA_1			
AIDEAGJN_00059	CDS	1281	proA_1	1.2.1.41		Gamma-glutamyl phosphate reductase
AIDEAGJN_00060	gene	1068	holA			
AIDEAGJN_00060	CDS	1068	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
AIDEAGJN_00061	gene	1803	cocE			
AIDEAGJN_00061	CDS	1803	cocE	3.1.1.84		Cocaine esterase
AIDEAGJN_00062	gene	957				
AIDEAGJN_00062	CDS	957				hypothetical protein
AIDEAGJN_00063	gene	1020				
AIDEAGJN_00063	CDS	1020				hypothetical protein
AIDEAGJN_00064	gene	1263	rocD			
AIDEAGJN_00064	CDS	1263	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
AIDEAGJN_00065	gene	561	lptE			
AIDEAGJN_00065	CDS	561	lptE			LPS-assembly lipoprotein LptE
AIDEAGJN_00066	gene	2619	leuS			
AIDEAGJN_00066	CDS	2619	leuS	6.1.1.4		Leucine--tRNA ligase
AIDEAGJN_00067	gene	420	exbD_1			
AIDEAGJN_00067	CDS	420	exbD_1		COG0848	Biopolymer transport protein ExbD
AIDEAGJN_00068	gene	645	tolQ_1			
AIDEAGJN_00068	CDS	645	tolQ_1		COG0811	Tol-Pal system protein TolQ
AIDEAGJN_00069	gene	882	dapB			
AIDEAGJN_00069	CDS	882	dapB	1.17.1.8		4-hydroxy-tetrahydrodipicolinate reductase
AIDEAGJN_00070	gene	549	bamE			
AIDEAGJN_00070	CDS	549	bamE			Outer membrane protein assembly factor BamE
AIDEAGJN_00071	gene	432	fur_1			
AIDEAGJN_00071	CDS	432	fur_1		COG0735	Ferric uptake regulation protein
AIDEAGJN_00072	gene	951	hprK			
AIDEAGJN_00072	CDS	951	hprK	2.7.11.-	COG1493	HPr kinase/phosphorylase
AIDEAGJN_00073	gene	468	ptsN			
AIDEAGJN_00073	CDS	468	ptsN		COG1762	Nitrogen regulatory protein
AIDEAGJN_00074	gene	330	hpf			
AIDEAGJN_00074	CDS	330	hpf		COG1544	Ribosome hibernation promoting factor
AIDEAGJN_00075	gene	171				
AIDEAGJN_00075	CDS	171				hypothetical protein
AIDEAGJN_00076	gene	189				
AIDEAGJN_00076	CDS	189				hypothetical protein
AIDEAGJN_00077	gene	1185				
AIDEAGJN_00077	CDS	1185				hypothetical protein
AIDEAGJN_00078	gene	990	corA_1			
AIDEAGJN_00078	CDS	990	corA_1		COG0598	Magnesium transport protein CorA
AIDEAGJN_00079	gene	351				
AIDEAGJN_00079	CDS	351				hypothetical protein
AIDEAGJN_00080	gene	1410				
AIDEAGJN_00080	CDS	1410				hypothetical protein
AIDEAGJN_00081	gene	918	mtsA			
AIDEAGJN_00081	CDS	918	mtsA		COG0803	Metal ABC transporter substrate-binding lipoprotein
AIDEAGJN_00082	gene	789				
AIDEAGJN_00082	CDS	789				hypothetical protein
AIDEAGJN_00083	gene	690				
AIDEAGJN_00083	CDS	690				hypothetical protein
AIDEAGJN_00084	gene	696	mtnN_1			
AIDEAGJN_00084	CDS	696	mtnN_1	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
AIDEAGJN_00085	gene	1599	dppA_1			
AIDEAGJN_00085	CDS	1599	dppA_1		COG0747	Periplasmic dipeptide transport protein
AIDEAGJN_00086	gene	1035	btuD_1			
AIDEAGJN_00086	CDS	1035	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AIDEAGJN_00087	gene	1026	dppD_1			
AIDEAGJN_00087	CDS	1026	dppD_1		COG0444	Dipeptide transport ATP-binding protein DppD
AIDEAGJN_00088	gene	912	dppC_1			
AIDEAGJN_00088	CDS	912	dppC_1		COG1173	Dipeptide transport system permease protein DppC
AIDEAGJN_00089	gene	1014	dppB_1			
AIDEAGJN_00089	CDS	1014	dppB_1		COG0601	Dipeptide transport system permease protein DppB
AIDEAGJN_00090	gene	1683	fadD_1			
AIDEAGJN_00090	CDS	1683	fadD_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
AIDEAGJN_00091	gene	1413	pntB			
AIDEAGJN_00091	CDS	1413	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
AIDEAGJN_00092	gene	1659	pntA			
AIDEAGJN_00092	CDS	1659	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
AIDEAGJN_00093	gene	1131				
AIDEAGJN_00093	CDS	1131				hypothetical protein
AIDEAGJN_00094	gene	723				
AIDEAGJN_00094	CDS	723				hypothetical protein
AIDEAGJN_00095	gene	417	exbD_2			
AIDEAGJN_00095	CDS	417	exbD_2		COG0848	Biopolymer transport protein ExbD
AIDEAGJN_00096	gene	423	exbD_3			
AIDEAGJN_00096	CDS	423	exbD_3		COG0848	Biopolymer transport protein ExbD
AIDEAGJN_00097	gene	744	tolQ_2			
AIDEAGJN_00097	CDS	744	tolQ_2			Tol-Pal system protein TolQ
AIDEAGJN_00098	gene	501	nudJ			
AIDEAGJN_00098	CDS	501	nudJ	3.6.1.-	COG0494	Phosphatase NudJ
AIDEAGJN_00099	gene	756	fabG_1			
AIDEAGJN_00099	CDS	756	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
AIDEAGJN_00100	gene	1017				
AIDEAGJN_00100	CDS	1017		1.17.1.9		Formate dehydrogenase, mitochondrial
AIDEAGJN_00101	gene	975				
AIDEAGJN_00101	CDS	975				hypothetical protein
AIDEAGJN_00102	gene	789	fucA_1			
AIDEAGJN_00102	CDS	789	fucA_1	4.1.2.17		L-fuculose phosphate aldolase
AIDEAGJN_00103	gene	1134				
AIDEAGJN_00103	CDS	1134				hypothetical protein
AIDEAGJN_00104	gene	1383	ifcA_1			
AIDEAGJN_00104	CDS	1383	ifcA_1	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
AIDEAGJN_00105	gene	933	gltC_1			
AIDEAGJN_00105	CDS	933	gltC_1			HTH-type transcriptional regulator GltC
AIDEAGJN_00106	gene	1461	ifcA_2			
AIDEAGJN_00106	CDS	1461	ifcA_2	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
AIDEAGJN_00107	gene	714	fabG1			
AIDEAGJN_00107	CDS	714	fabG1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG1
AIDEAGJN_00108	gene	1779	ilvB_1			
AIDEAGJN_00108	CDS	1779	ilvB_1	2.2.1.6	COG0028	Acetolactate synthase large subunit
AIDEAGJN_00109	gene	1425	pchA_1			
AIDEAGJN_00109	CDS	1425	pchA_1	1.2.1.96		4-hydroxybenzaldehyde dehydrogenase (NADP(+))
AIDEAGJN_00110	gene	393				
AIDEAGJN_00110	CDS	393				hypothetical protein
AIDEAGJN_00111	gene	2574	btuD_2			
AIDEAGJN_00111	CDS	2574	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AIDEAGJN_00112	gene	876	livH_1			
AIDEAGJN_00112	CDS	876	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
AIDEAGJN_00113	gene	1242				
AIDEAGJN_00113	CDS	1242				hypothetical protein
AIDEAGJN_00114	gene	972	argP_1			
AIDEAGJN_00114	CDS	972	argP_1			HTH-type transcriptional regulator ArgP
AIDEAGJN_00115	gene	528				
AIDEAGJN_00115	CDS	528				hypothetical protein
AIDEAGJN_00116	gene	321				
AIDEAGJN_00116	CDS	321				hypothetical protein
AIDEAGJN_00117	gene	183				
AIDEAGJN_00117	CDS	183				hypothetical protein
AIDEAGJN_00118	gene	1098	mnmA			
AIDEAGJN_00118	CDS	1098	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
AIDEAGJN_00119	gene	969				
AIDEAGJN_00119	CDS	969				hypothetical protein
AIDEAGJN_00120	gene	1134				
AIDEAGJN_00120	CDS	1134				hypothetical protein
AIDEAGJN_00121	gene	1317				
AIDEAGJN_00121	CDS	1317				hypothetical protein
AIDEAGJN_00122	gene	801				
AIDEAGJN_00122	CDS	801				hypothetical protein
AIDEAGJN_00123	gene	1938				
AIDEAGJN_00123	CDS	1938				hypothetical protein
AIDEAGJN_00124	gene	82				
AIDEAGJN_00124	tRNA	82				tRNA-Ala(ggc)
AIDEAGJN_00125	gene	978	ppsC_1			
AIDEAGJN_00125	CDS	978	ppsC_1	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
AIDEAGJN_00126	gene	810				
AIDEAGJN_00126	CDS	810		4.2.1.150	COG1024	Crotonyl-CoA hydratase
AIDEAGJN_00127	gene	1191	uctC_1			
AIDEAGJN_00127	CDS	1191	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
AIDEAGJN_00128	gene	1074	hicd_1			
AIDEAGJN_00128	CDS	1074	hicd_1	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
AIDEAGJN_00129	gene	1371				
AIDEAGJN_00129	CDS	1371				hypothetical protein
AIDEAGJN_00130	gene	1065				
AIDEAGJN_00130	CDS	1065				hypothetical protein
AIDEAGJN_00131	gene	918	gltC_2			
AIDEAGJN_00131	CDS	918	gltC_2			HTH-type transcriptional regulator GltC
AIDEAGJN_00132	gene	564				
AIDEAGJN_00132	CDS	564				hypothetical protein
AIDEAGJN_00133	gene	441				
AIDEAGJN_00133	CDS	441				hypothetical protein
AIDEAGJN_00134	gene	468				
AIDEAGJN_00134	CDS	468				hypothetical protein
AIDEAGJN_00135	gene	351				
AIDEAGJN_00135	CDS	351				hypothetical protein
AIDEAGJN_00136	gene	1305	cpg2_1			
AIDEAGJN_00136	CDS	1305	cpg2_1	3.4.17.11		Carboxypeptidase G2
AIDEAGJN_00137	gene	1014				
AIDEAGJN_00137	CDS	1014				Outer membrane porin protein 32
AIDEAGJN_00138	gene	927				
AIDEAGJN_00138	CDS	927				hypothetical protein
AIDEAGJN_00139	gene	867				
AIDEAGJN_00139	CDS	867				hypothetical protein
AIDEAGJN_00140	gene	873				
AIDEAGJN_00140	CDS	873				hypothetical protein
AIDEAGJN_00141	gene	1017	ligJ_2			
AIDEAGJN_00141	CDS	1017	ligJ_2	4.2.1.-		2-keto-4-carboxy-3-hexenedioate hydratase
AIDEAGJN_00142	gene	624	ligK_1			
AIDEAGJN_00142	CDS	624	ligK_1	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipate aldolase
AIDEAGJN_00143	gene	984				
AIDEAGJN_00143	CDS	984				hypothetical protein
AIDEAGJN_00144	gene	939	gbpR_2			
AIDEAGJN_00144	CDS	939	gbpR_2			HTH-type transcriptional regulator GbpR
AIDEAGJN_00145	gene	1065	mhpB_1			
AIDEAGJN_00145	CDS	1065	mhpB_1	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
AIDEAGJN_00146	gene	855	yisK_1			
AIDEAGJN_00146	CDS	855	yisK_1		COG0179	putative protein YisK
AIDEAGJN_00147	gene	1563	lcfB_1			
AIDEAGJN_00147	CDS	1563	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
AIDEAGJN_00148	gene	309				
AIDEAGJN_00148	CDS	309				hypothetical protein
AIDEAGJN_00149	gene	1392				
AIDEAGJN_00149	CDS	1392				hypothetical protein
AIDEAGJN_00150	gene	1080	btuD_3			
AIDEAGJN_00150	CDS	1080	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
AIDEAGJN_00151	gene	1674				
AIDEAGJN_00151	CDS	1674				hypothetical protein
AIDEAGJN_00152	gene	1086				
AIDEAGJN_00152	CDS	1086				hypothetical protein
AIDEAGJN_00153	gene	1083				
AIDEAGJN_00153	CDS	1083				hypothetical protein
AIDEAGJN_00154	gene	1068				
AIDEAGJN_00154	CDS	1068				hypothetical protein
AIDEAGJN_00155	gene	906	benM_1			
AIDEAGJN_00155	CDS	906	benM_1			HTH-type transcriptional regulator BenM
AIDEAGJN_00156	gene	795	frlR_1			
AIDEAGJN_00156	CDS	795	frlR_1		COG2188	putative fructoselysine utilization operon transcriptional repressor
AIDEAGJN_00157	gene	1569	nhaK			
AIDEAGJN_00157	CDS	1569	nhaK		COG0025	Sodium, potassium, lithium and rubidium/H(+) antiporter
AIDEAGJN_00158	gene	552				
AIDEAGJN_00158	CDS	552				hypothetical protein
AIDEAGJN_00159	gene	1302				
AIDEAGJN_00159	CDS	1302				L-lactate transporter
AIDEAGJN_00160	gene	630	cmoM_1			
AIDEAGJN_00160	CDS	630	cmoM_1	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
AIDEAGJN_00161	gene	684				
AIDEAGJN_00161	CDS	684				hypothetical protein
AIDEAGJN_00162	gene	675				
AIDEAGJN_00162	CDS	675				hypothetical protein
AIDEAGJN_00163	gene	858	nadC_1			
AIDEAGJN_00163	CDS	858	nadC_1	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
AIDEAGJN_00164	gene	1428				
AIDEAGJN_00164	CDS	1428				hypothetical protein
AIDEAGJN_00165	gene	786				
AIDEAGJN_00165	CDS	786				hypothetical protein
AIDEAGJN_00166	gene	1167				
AIDEAGJN_00166	CDS	1167				hypothetical protein
AIDEAGJN_00167	gene	480				
AIDEAGJN_00167	CDS	480				hypothetical protein
AIDEAGJN_00168	gene	1725				
AIDEAGJN_00168	CDS	1725				hypothetical protein
AIDEAGJN_00169	gene	294				
AIDEAGJN_00169	CDS	294				hypothetical protein
AIDEAGJN_00170	gene	1320				
AIDEAGJN_00170	CDS	1320		1.14.-.-		Putative cytochrome P450 132
AIDEAGJN_00171	gene	888				
AIDEAGJN_00171	CDS	888				hypothetical protein
AIDEAGJN_00172	gene	639	proQ			
AIDEAGJN_00172	CDS	639	proQ			RNA chaperone ProQ
AIDEAGJN_00173	gene	954	srkA			
AIDEAGJN_00173	CDS	954	srkA	2.7.11.1		Stress response kinase A
AIDEAGJN_00174	gene	927	hdfR_1			
AIDEAGJN_00174	CDS	927	hdfR_1			HTH-type transcriptional regulator HdfR
AIDEAGJN_00175	gene	1044				
AIDEAGJN_00175	CDS	1044				hypothetical protein
AIDEAGJN_00176	gene	948	vldW_1			
AIDEAGJN_00176	CDS	948	vldW_1	1.14.11.52		Validamycin A dioxygenase
AIDEAGJN_00177	gene	1155	rcsC_1			
AIDEAGJN_00177	CDS	1155	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
AIDEAGJN_00178	gene	900	cynR_1			
AIDEAGJN_00178	CDS	900	cynR_1			HTH-type transcriptional regulator CynR
AIDEAGJN_00179	gene	999				
AIDEAGJN_00179	CDS	999				hypothetical protein
AIDEAGJN_00180	gene	1197	hipO_1			
AIDEAGJN_00180	CDS	1197	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
AIDEAGJN_00181	gene	1206	pbuE_1			
AIDEAGJN_00181	CDS	1206	pbuE_1		COG2814	Purine efflux pump PbuE
AIDEAGJN_00182	gene	516				
AIDEAGJN_00182	CDS	516			COG1733	putative HTH-type transcriptional regulator
AIDEAGJN_00183	gene	771	nimR_1			
AIDEAGJN_00183	CDS	771	nimR_1			HTH-type transcriptional regulator NimR
AIDEAGJN_00184	gene	1233	fsr			
AIDEAGJN_00184	CDS	1233	fsr			Fosmidomycin resistance protein
AIDEAGJN_00185	gene	390	arfB			
AIDEAGJN_00185	CDS	390	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
AIDEAGJN_00186	gene	1281	siaM_1			
AIDEAGJN_00186	CDS	1281	siaM_1		COG1593	Sialic acid TRAP transporter large permease protein SiaM
AIDEAGJN_00187	gene	549				
AIDEAGJN_00187	CDS	549				hypothetical protein
AIDEAGJN_00188	gene	447	aroQ_1			
AIDEAGJN_00188	CDS	447	aroQ_1	4.2.1.10	COG0757	3-dehydroquinate dehydratase
AIDEAGJN_00189	gene	1008	yiaO_1			
AIDEAGJN_00189	CDS	1008	yiaO_1		COG1638	2,3-diketo-L-gulonate-binding periplasmic protein YiaO
AIDEAGJN_00190	gene	804	iclR_1			
AIDEAGJN_00190	CDS	804	iclR_1		COG1414	Transcriptional repressor IclR
AIDEAGJN_00191	gene	768				
AIDEAGJN_00191	CDS	768				hypothetical protein
AIDEAGJN_00192	gene	1755				
AIDEAGJN_00192	CDS	1755		1.1.99.3		Gluconate 2-dehydrogenase flavoprotein
AIDEAGJN_00193	gene	1416				
AIDEAGJN_00193	CDS	1416				hypothetical protein
AIDEAGJN_00194	gene	723	rluF_1			
AIDEAGJN_00194	CDS	723	rluF_1	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
AIDEAGJN_00195	gene	1383	dbpA_1			
AIDEAGJN_00195	CDS	1383	dbpA_1	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
AIDEAGJN_00196	gene	240				
AIDEAGJN_00196	CDS	240				hypothetical protein
AIDEAGJN_00197	gene	1248	rhlE_1			
AIDEAGJN_00197	CDS	1248	rhlE_1	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
AIDEAGJN_00198	gene	504				
AIDEAGJN_00198	CDS	504				hypothetical protein
AIDEAGJN_00199	gene	312				
AIDEAGJN_00199	CDS	312				hypothetical protein
AIDEAGJN_00200	gene	948	nphR_1			
AIDEAGJN_00200	CDS	948	nphR_1			Transcriptional activator NphR
AIDEAGJN_00201	gene	1023				
AIDEAGJN_00201	CDS	1023		3.5.5.1	COG0388	Nitrilase
AIDEAGJN_00202	gene	2721				
AIDEAGJN_00202	CDS	2721				hypothetical protein
AIDEAGJN_00203	gene	978				
AIDEAGJN_00203	CDS	978				hypothetical protein
AIDEAGJN_00204	gene	1185	frc_1			
AIDEAGJN_00204	CDS	1185	frc_1	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
AIDEAGJN_00205	gene	927	yngG_1			
AIDEAGJN_00205	CDS	927	yngG_1	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
AIDEAGJN_00206	gene	777				
AIDEAGJN_00206	CDS	777				hypothetical protein
AIDEAGJN_00207	gene	825				
AIDEAGJN_00207	CDS	825				hypothetical protein
AIDEAGJN_00208	gene	495	ssb			
AIDEAGJN_00208	CDS	495	ssb		COG0629	Single-stranded DNA-binding protein
AIDEAGJN_00209	gene	915	gltC_3			
AIDEAGJN_00209	CDS	915	gltC_3			HTH-type transcriptional regulator GltC
AIDEAGJN_00210	gene	339				
AIDEAGJN_00210	CDS	339			COG1146	Ferredoxin
AIDEAGJN_00211	gene	774	dpgD_1			
AIDEAGJN_00211	CDS	774	dpgD_1	4.2.1.17		Enoyl-CoA-hydratase
AIDEAGJN_00212	gene	1179	frc_2			
AIDEAGJN_00212	CDS	1179	frc_2	2.8.3.16	COG1804	Formyl-CoA:oxalate CoA-transferase
AIDEAGJN_00213	gene	1392	thi4_1			
AIDEAGJN_00213	CDS	1392	thi4_1	2.4.2.59		Thiamine thiazole synthase
AIDEAGJN_00214	gene	861	ribX_1			
AIDEAGJN_00214	CDS	861	ribX_1			Riboflavin transport system permease protein RibX
AIDEAGJN_00215	gene	795	ssuB_1			
AIDEAGJN_00215	CDS	795	ssuB_1	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
AIDEAGJN_00216	gene	1032				
AIDEAGJN_00216	CDS	1032				hypothetical protein
AIDEAGJN_00217	gene	1245	yajR			
AIDEAGJN_00217	CDS	1245	yajR		COG0477	Inner membrane transport protein YajR
AIDEAGJN_00218	gene	2889	uvrA_1			
AIDEAGJN_00218	CDS	2889	uvrA_1		COG0178	UvrABC system protein A
AIDEAGJN_00219	gene	261				
AIDEAGJN_00219	CDS	261				hypothetical protein
AIDEAGJN_00220	gene	204				
AIDEAGJN_00220	CDS	204				hypothetical protein
AIDEAGJN_00221	gene	840	pyrF			
AIDEAGJN_00221	CDS	840	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
AIDEAGJN_00222	gene	228				
AIDEAGJN_00222	CDS	228				hypothetical protein
AIDEAGJN_00223	gene	258				
AIDEAGJN_00223	CDS	258				hypothetical protein
AIDEAGJN_00224	gene	885				
AIDEAGJN_00224	CDS	885				hypothetical protein
AIDEAGJN_00225	gene	3189	rcsC_2			
AIDEAGJN_00225	CDS	3189	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
AIDEAGJN_00226	gene	1923	arcB_1			
AIDEAGJN_00226	CDS	1923	arcB_1	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
AIDEAGJN_00227	gene	1899	btuB_1			
AIDEAGJN_00227	CDS	1899	btuB_1			Vitamin B12 transporter BtuB
AIDEAGJN_00228	gene	561				
AIDEAGJN_00228	CDS	561				hypothetical protein
