locus_tag	ftype	length_bp	gene	EC_number	COG	product
CBGAAAIN_00042	CDS	1461	tgs1	2.3.1.20		putative diacyglycerol O-acyltransferase tgs1
CBGAAAIN_00043	gene	255				
CBGAAAIN_00043	CDS	255				hypothetical protein
CBGAAAIN_00044	gene	318				
CBGAAAIN_00044	CDS	318				hypothetical protein
CBGAAAIN_00045	gene	1080				
CBGAAAIN_00045	CDS	1080				hypothetical protein
CBGAAAIN_00046	gene	2046	dmsA			
CBGAAAIN_00046	CDS	2046	dmsA	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
CBGAAAIN_00047	gene	1197	hipO_1			
CBGAAAIN_00047	CDS	1197	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
CBGAAAIN_00048	gene	558				
CBGAAAIN_00048	CDS	558				hypothetical protein
CBGAAAIN_00049	gene	972				
CBGAAAIN_00049	CDS	972				hypothetical protein
CBGAAAIN_00050	gene	417				
CBGAAAIN_00050	CDS	417				hypothetical protein
CBGAAAIN_00051	gene	1590	pgi			
CBGAAAIN_00051	CDS	1590	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
CBGAAAIN_00052	gene	954	tal			
CBGAAAIN_00052	CDS	954	tal	2.2.1.2	COG0176	Transaldolase
CBGAAAIN_00053	gene	1593				
CBGAAAIN_00053	CDS	1593				hypothetical protein
CBGAAAIN_00054	gene	705				
CBGAAAIN_00054	CDS	705				hypothetical protein
CBGAAAIN_00055	gene	1446	zwf			
CBGAAAIN_00055	CDS	1446	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
CBGAAAIN_00056	gene	960	hexR			
CBGAAAIN_00056	CDS	960	hexR		COG1737	HTH-type transcriptional regulator HexR
CBGAAAIN_00057	gene	261				
CBGAAAIN_00057	CDS	261				hypothetical protein
CBGAAAIN_00058	gene	621	mlaC			
CBGAAAIN_00058	CDS	621	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
CBGAAAIN_00059	gene	768	mlaA			
CBGAAAIN_00059	CDS	768	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
CBGAAAIN_00060	gene	495	mlaD			
CBGAAAIN_00060	CDS	495	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
CBGAAAIN_00061	gene	783	mlaE			
CBGAAAIN_00061	CDS	783	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
CBGAAAIN_00062	gene	813	mlaF			
CBGAAAIN_00062	CDS	813	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
CBGAAAIN_00063	gene	1467	gltD			
CBGAAAIN_00063	CDS	1467	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
CBGAAAIN_00064	gene	4734	gltB			
CBGAAAIN_00064	CDS	4734	gltB	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
CBGAAAIN_00065	gene	669				
CBGAAAIN_00065	CDS	669				hypothetical protein
CBGAAAIN_00066	gene	1152				
CBGAAAIN_00066	CDS	1152				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
CBGAAAIN_00067	gene	1092	aroB			
CBGAAAIN_00067	CDS	1092	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
CBGAAAIN_00068	gene	579	aroK			
CBGAAAIN_00068	CDS	579	aroK	2.7.1.71	COG0703	Shikimate kinase 1
CBGAAAIN_00069	gene	2109				
CBGAAAIN_00069	CDS	2109				hypothetical protein
CBGAAAIN_00070	gene	2157	sctC_1			
CBGAAAIN_00070	CDS	2157	sctC_1			Type 3 secretion system secretin
CBGAAAIN_00071	gene	534				
CBGAAAIN_00071	CDS	534				hypothetical protein
CBGAAAIN_00072	gene	690				
CBGAAAIN_00072	CDS	690				hypothetical protein
CBGAAAIN_00073	gene	624				
CBGAAAIN_00073	CDS	624				hypothetical protein
CBGAAAIN_00074	gene	1038	ftsA_1			
CBGAAAIN_00074	CDS	1038	ftsA_1			Cell division protein FtsA
CBGAAAIN_00075	gene	2382	mrcA_1			
CBGAAAIN_00075	CDS	2382	mrcA_1		COG5009	Penicillin-binding protein 1A
CBGAAAIN_00076	gene	336	cyaY			
CBGAAAIN_00076	CDS	336	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
CBGAAAIN_00077	gene	1275	lysA			
CBGAAAIN_00077	CDS	1275	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
CBGAAAIN_00078	gene	969	btuD_1			
CBGAAAIN_00078	CDS	969	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
CBGAAAIN_00079	gene	981	oppD_1			
CBGAAAIN_00079	CDS	981	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
CBGAAAIN_00080	gene	945	dppC_1			
CBGAAAIN_00080	CDS	945	dppC_1		COG1173	Dipeptide transport system permease protein DppC
CBGAAAIN_00081	gene	984	dppB_1			
CBGAAAIN_00081	CDS	984	dppB_1		COG0601	Dipeptide transport system permease protein DppB
CBGAAAIN_00082	gene	645	coq7			
CBGAAAIN_00082	CDS	645	coq7	1.14.99.60	COG2941	3-demethoxyubiquinol 3-hydroxylase
CBGAAAIN_00083	gene	423	yhfA			
CBGAAAIN_00083	CDS	423	yhfA		COG1765	Protein YhfA
CBGAAAIN_00084	gene	1542	ilvA			
CBGAAAIN_00084	CDS	1542	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
CBGAAAIN_00085	gene	1077	cobT_1			
CBGAAAIN_00085	CDS	1077	cobT_1	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
CBGAAAIN_00086	gene	615				
CBGAAAIN_00086	CDS	615				hypothetical protein
CBGAAAIN_00087	gene	429	xcpT			
CBGAAAIN_00087	CDS	429	xcpT		COG2165	Type II secretion system protein G
CBGAAAIN_00088	gene	480				
CBGAAAIN_00088	CDS	480				hypothetical protein
CBGAAAIN_00089	gene	360	xcpV			
CBGAAAIN_00089	CDS	360	xcpV		COG2165	Type II secretion system protein I
CBGAAAIN_00090	gene	624				
CBGAAAIN_00090	CDS	624				hypothetical protein
CBGAAAIN_00091	gene	951	xcpX			
CBGAAAIN_00091	CDS	951	xcpX		COG3156	Type II secretion system protein K
CBGAAAIN_00092	gene	1239				
CBGAAAIN_00092	CDS	1239				hypothetical protein
CBGAAAIN_00093	gene	486				
CBGAAAIN_00093	CDS	486				hypothetical protein
CBGAAAIN_00094	gene	804				
CBGAAAIN_00094	CDS	804				hypothetical protein
CBGAAAIN_00095	gene	2178	xcpQ			
CBGAAAIN_00095	CDS	2178	xcpQ		COG1450	Secretin XcpQ
CBGAAAIN_00096	gene	1419	hxcR			
CBGAAAIN_00096	CDS	1419	hxcR		COG2804	putative type II secretion system protein HxcR
CBGAAAIN_00097	gene	1218	epsF_1			
CBGAAAIN_00097	CDS	1218	epsF_1		COG1459	Type II secretion system protein F
CBGAAAIN_00098	gene	1560				
CBGAAAIN_00098	CDS	1560				hypothetical protein
CBGAAAIN_00099	gene	1539				
CBGAAAIN_00099	CDS	1539				hypothetical protein
CBGAAAIN_00100	gene	1560				
CBGAAAIN_00100	CDS	1560				hypothetical protein
CBGAAAIN_00101	gene	210				
CBGAAAIN_00101	CDS	210				hypothetical protein
CBGAAAIN_00102	gene	1002	lon_1			
CBGAAAIN_00102	CDS	1002	lon_1	3.4.21.53		Lon protease
CBGAAAIN_00103	gene	1800				
CBGAAAIN_00103	CDS	1800				hypothetical protein
CBGAAAIN_00104	gene	2193				
CBGAAAIN_00104	CDS	2193				hypothetical protein
CBGAAAIN_00105	gene	1080	ydiK			
CBGAAAIN_00105	CDS	1080	ydiK		COG0628	Putative transport protein YdiK
CBGAAAIN_00106	gene	588				
CBGAAAIN_00106	CDS	588				hypothetical protein
CBGAAAIN_00107	gene	1272				
CBGAAAIN_00107	CDS	1272				hypothetical protein
CBGAAAIN_00108	gene	678				
CBGAAAIN_00108	CDS	678			COG1136	putative ABC transporter ATP-binding protein
CBGAAAIN_00109	gene	549				
CBGAAAIN_00109	CDS	549				hypothetical protein
CBGAAAIN_00110	gene	927				
CBGAAAIN_00110	CDS	927				hypothetical protein
CBGAAAIN_00111	gene	849	pip_1			
CBGAAAIN_00111	CDS	849	pip_1	3.4.11.5		Proline iminopeptidase
CBGAAAIN_00112	gene	2808				
CBGAAAIN_00112	CDS	2808				hypothetical protein
CBGAAAIN_00113	gene	732				
CBGAAAIN_00113	CDS	732				hypothetical protein
CBGAAAIN_00114	gene	1947				
CBGAAAIN_00114	CDS	1947		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
CBGAAAIN_00115	gene	834	cysA_1			
CBGAAAIN_00115	CDS	834	cysA_1	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
CBGAAAIN_00116	gene	930	livH_1			
CBGAAAIN_00116	CDS	930	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
CBGAAAIN_00117	gene	1065				
CBGAAAIN_00117	CDS	1065				hypothetical protein
CBGAAAIN_00118	gene	1311				
CBGAAAIN_00118	CDS	1311				hypothetical protein
CBGAAAIN_00119	gene	807	livF_1			
CBGAAAIN_00119	CDS	807	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
CBGAAAIN_00120	gene	306				
CBGAAAIN_00120	CDS	306				hypothetical protein
CBGAAAIN_00121	gene	1269	paaK_1			
CBGAAAIN_00121	CDS	1269	paaK_1	6.2.1.30		Phenylacetate-coenzyme A ligase
CBGAAAIN_00122	gene	963				
CBGAAAIN_00122	CDS	963				hypothetical protein
CBGAAAIN_00123	gene	972				
CBGAAAIN_00123	CDS	972				hypothetical protein
CBGAAAIN_00124	gene	441	dtd			
CBGAAAIN_00124	CDS	441	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
CBGAAAIN_00125	gene	897	fieF			
CBGAAAIN_00125	CDS	897	fieF		COG0053	Ferrous-iron efflux pump FieF
CBGAAAIN_00126	gene	1182	tyrS			
CBGAAAIN_00126	CDS	1182	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
CBGAAAIN_00127	gene	1371				
CBGAAAIN_00127	CDS	1371				hypothetical protein
CBGAAAIN_00128	gene	1104	anmK			
CBGAAAIN_00128	CDS	1104	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
CBGAAAIN_00129	gene	375	erpA_1			
CBGAAAIN_00129	CDS	375	erpA_1		COG0316	Iron-sulfur cluster insertion protein ErpA
CBGAAAIN_00130	gene	393	rpsI			
CBGAAAIN_00130	CDS	393	rpsI		COG0103	30S ribosomal protein S9
CBGAAAIN_00131	gene	429	rplM			
CBGAAAIN_00131	CDS	429	rplM		COG0102	50S ribosomal protein L13
CBGAAAIN_00132	gene	738				
CBGAAAIN_00132	CDS	738				hypothetical protein
CBGAAAIN_00133	gene	711				
CBGAAAIN_00133	CDS	711				hypothetical protein
CBGAAAIN_00134	gene	996	rdoA			
CBGAAAIN_00134	CDS	996	rdoA	2.7.11.1	COG2334	Serine/threonine protein kinase RdoA
CBGAAAIN_00135	gene	1950	htpG			
CBGAAAIN_00135	CDS	1950	htpG		COG0326	Chaperone protein HtpG
CBGAAAIN_00136	gene	705	menH_1			
CBGAAAIN_00136	CDS	705	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
CBGAAAIN_00137	gene	978				
CBGAAAIN_00137	CDS	978				hypothetical protein
CBGAAAIN_00138	gene	207				
CBGAAAIN_00138	CDS	207				hypothetical protein
CBGAAAIN_00139	gene	477	bfr_1			
CBGAAAIN_00139	CDS	477	bfr_1	1.16.3.1	COG2193	Bacterioferritin
CBGAAAIN_00140	gene	600	argO			
CBGAAAIN_00140	CDS	600	argO		COG1279	Arginine exporter protein ArgO
CBGAAAIN_00141	gene	894				
CBGAAAIN_00141	CDS	894			COG0583	putative HTH-type transcriptional regulator
CBGAAAIN_00142	gene	2625	pat_1			
CBGAAAIN_00142	CDS	2625	pat_1	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase Pat
CBGAAAIN_00143	gene	906				
CBGAAAIN_00143	CDS	906				hypothetical protein
CBGAAAIN_00144	gene	1218	pfp_1			
CBGAAAIN_00144	CDS	1218	pfp_1	2.7.1.90	COG0205	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
CBGAAAIN_00145	gene	525				
CBGAAAIN_00145	CDS	525				hypothetical protein
CBGAAAIN_00146	gene	408				
CBGAAAIN_00146	CDS	408				hypothetical protein
CBGAAAIN_00147	gene	1236				
CBGAAAIN_00147	CDS	1236				hypothetical protein
CBGAAAIN_00148	gene	1155				
CBGAAAIN_00148	CDS	1155				hypothetical protein
CBGAAAIN_00149	gene	1296				
CBGAAAIN_00149	CDS	1296				hypothetical protein
CBGAAAIN_00150	gene	135				
CBGAAAIN_00150	CDS	135				hypothetical protein
CBGAAAIN_00151	gene	675	qseB_1			
CBGAAAIN_00151	CDS	675	qseB_1			Transcriptional regulatory protein QseB
CBGAAAIN_00152	gene	1302	rssA			
CBGAAAIN_00152	CDS	1302	rssA	2.7.13.3		Swarming motility regulation sensor protein RssA
CBGAAAIN_00153	gene	1506	degQ_1			
CBGAAAIN_00153	CDS	1506	degQ_1	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
CBGAAAIN_00154	gene	1794	rcsC_2			
CBGAAAIN_00154	CDS	1794	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
CBGAAAIN_00155	gene	276				
CBGAAAIN_00155	CDS	276				hypothetical protein
CBGAAAIN_00156	gene	1443				
CBGAAAIN_00156	CDS	1443		2.3.1.20		Putative diacyglycerol O-acyltransferase
CBGAAAIN_00157	gene	1524				
CBGAAAIN_00157	CDS	1524		2.3.1.20		Putative diacyglycerol O-acyltransferase
CBGAAAIN_00158	gene	816				
CBGAAAIN_00158	CDS	816				hypothetical protein
CBGAAAIN_00159	gene	420				
CBGAAAIN_00159	CDS	420				hypothetical protein
CBGAAAIN_00160	gene	609				
CBGAAAIN_00160	CDS	609				hypothetical protein
CBGAAAIN_00161	gene	675				
CBGAAAIN_00161	CDS	675				hypothetical protein
CBGAAAIN_00162	gene	1443	calB			
CBGAAAIN_00162	CDS	1443	calB	1.2.1.68		Coniferyl aldehyde dehydrogenase
CBGAAAIN_00163	gene	624				
CBGAAAIN_00163	CDS	624				hypothetical protein
CBGAAAIN_00164	gene	618				
CBGAAAIN_00164	CDS	618				hypothetical protein
CBGAAAIN_00165	gene	483	ytfE			
CBGAAAIN_00165	CDS	483	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
CBGAAAIN_00166	gene	435	norC			
CBGAAAIN_00166	CDS	435	norC		COG2010	Nitric oxide reductase subunit C
CBGAAAIN_00167	gene	1428	norB			
CBGAAAIN_00167	CDS	1428	norB	1.7.2.5		Nitric oxide reductase subunit B
CBGAAAIN_00168	gene	849	nirQ			
CBGAAAIN_00168	CDS	849	nirQ		COG0714	Denitrification regulatory protein NirQ
CBGAAAIN_00169	gene	1158				
CBGAAAIN_00169	CDS	1158				hypothetical protein
CBGAAAIN_00170	gene	1830				
CBGAAAIN_00170	CDS	1830				hypothetical protein
CBGAAAIN_00171	gene	750	aadR			
CBGAAAIN_00171	CDS	750	aadR		COG0664	Transcriptional activatory protein AadR
CBGAAAIN_00172	gene	291				
CBGAAAIN_00172	CDS	291				hypothetical protein
CBGAAAIN_00173	gene	720	btsR_1			
CBGAAAIN_00173	CDS	720	btsR_1		COG3279	Transcriptional regulatory protein BtsR
CBGAAAIN_00174	gene	1701	btsS_1			
CBGAAAIN_00174	CDS	1701	btsS_1	2.7.13.3	COG3275	Sensor histidine kinase BtsS
CBGAAAIN_00175	gene	1413	sdaA			
CBGAAAIN_00175	CDS	1413	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
CBGAAAIN_00176	gene	1287	sdaC			
CBGAAAIN_00176	CDS	1287	sdaC		COG0814	Serine transporter
CBGAAAIN_00177	gene	267				
CBGAAAIN_00177	CDS	267				hypothetical protein
CBGAAAIN_00178	gene	1227	gatA_1			
CBGAAAIN_00178	CDS	1227	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
CBGAAAIN_00179	gene	552				
CBGAAAIN_00179	CDS	552				hypothetical protein
CBGAAAIN_00180	gene	726				
CBGAAAIN_00180	CDS	726				hypothetical protein
CBGAAAIN_00181	gene	222	fixJ_1			
CBGAAAIN_00181	CDS	222	fixJ_1			Transcriptional regulatory protein FixJ
	CRISPR	4886				
CBGAAAIN_00182	gene	297	cas2			
CBGAAAIN_00182	CDS	297	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
CBGAAAIN_00183	gene	1758	cas4-cas1			
CBGAAAIN_00183	CDS	1758	cas4-cas1	3.1.-.-	COG1518	CRISPR-associated exonuclease Cas4/endonuclease Cas1 fusion
CBGAAAIN_00184	gene	930				
CBGAAAIN_00184	CDS	930				hypothetical protein
CBGAAAIN_00185	gene	2874				
CBGAAAIN_00185	CDS	2874				hypothetical protein
CBGAAAIN_00186	gene	1650				
CBGAAAIN_00186	CDS	1650				hypothetical protein
CBGAAAIN_00187	gene	1320				
CBGAAAIN_00187	CDS	1320				hypothetical protein
CBGAAAIN_00188	gene	984				
CBGAAAIN_00188	CDS	984				hypothetical protein
CBGAAAIN_00189	gene	705	ygeA_1			
CBGAAAIN_00189	CDS	705	ygeA_1	5.1.1.13		L-aspartate/glutamate-specific racemase
CBGAAAIN_00190	gene	831	otnI_1			
CBGAAAIN_00190	CDS	831	otnI_1	5.3.1.35	COG3622	2-oxo-tetronate isomerase
CBGAAAIN_00191	gene	1032				
CBGAAAIN_00191	CDS	1032				hypothetical protein
CBGAAAIN_00192	gene	1353				
CBGAAAIN_00192	CDS	1353				hypothetical protein
CBGAAAIN_00193	gene	1281	siaT			
CBGAAAIN_00193	CDS	1281	siaT		COG1593	Sialic acid TRAP transporter permease protein SiaT
CBGAAAIN_00194	gene	558				
CBGAAAIN_00194	CDS	558				hypothetical protein
CBGAAAIN_00195	gene	900	hdfR_1			
CBGAAAIN_00195	CDS	900	hdfR_1			HTH-type transcriptional regulator HdfR
CBGAAAIN_00196	gene	2235	rcsC_3			
CBGAAAIN_00196	CDS	2235	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
CBGAAAIN_00197	gene	1176	sasA_1			
CBGAAAIN_00197	CDS	1176	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
CBGAAAIN_00198	gene	1284	menF_1			
CBGAAAIN_00198	CDS	1284	menF_1	5.4.4.2		Isochorismate synthase MenF
CBGAAAIN_00199	gene	1803	menD			
CBGAAAIN_00199	CDS	1803	menD	2.2.1.9		2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
CBGAAAIN_00200	gene	765	menH_2			
CBGAAAIN_00200	CDS	765	menH_2	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
CBGAAAIN_00201	gene	1065	menC			
CBGAAAIN_00201	CDS	1065	menC	4.2.1.113		o-succinylbenzoate synthase
CBGAAAIN_00202	gene	234				
CBGAAAIN_00202	CDS	234				hypothetical protein
CBGAAAIN_00203	gene	792	map_1			
CBGAAAIN_00203	CDS	792	map_1	3.4.11.18	COG0024	Methionine aminopeptidase
CBGAAAIN_00204	gene	309				
CBGAAAIN_00204	CDS	309				Cytochrome c2
CBGAAAIN_00205	gene	504				
CBGAAAIN_00205	CDS	504				hypothetical protein
CBGAAAIN_00206	gene	1221				
CBGAAAIN_00206	CDS	1221				hypothetical protein
CBGAAAIN_00207	gene	1587	nirS_1			
CBGAAAIN_00207	CDS	1587	nirS_1	1.7.2.1	COG2010	Nitrite reductase
CBGAAAIN_00208	gene	1221	mftC			
CBGAAAIN_00208	CDS	1221	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
CBGAAAIN_00209	gene	474				
CBGAAAIN_00209	CDS	474				hypothetical protein
CBGAAAIN_00210	gene	495				
CBGAAAIN_00210	CDS	495				hypothetical protein
CBGAAAIN_00211	gene	987				
CBGAAAIN_00211	CDS	987				hypothetical protein
CBGAAAIN_00212	gene	1188				
CBGAAAIN_00212	CDS	1188				hypothetical protein
CBGAAAIN_00213	gene	354				
CBGAAAIN_00213	CDS	354				hypothetical protein
CBGAAAIN_00214	gene	312				
CBGAAAIN_00214	CDS	312				Cytochrome c2
CBGAAAIN_00215	gene	1746	nirS_2			
CBGAAAIN_00215	CDS	1746	nirS_2	1.7.2.1	COG2010	Nitrite reductase
CBGAAAIN_00216	gene	819	cysG_1			
CBGAAAIN_00216	CDS	819	cysG_1		COG0007	Siroheme synthase
CBGAAAIN_00217	gene	351				
CBGAAAIN_00217	CDS	351				hypothetical protein
CBGAAAIN_00218	gene	1179				
CBGAAAIN_00218	CDS	1179				hypothetical protein
CBGAAAIN_00219	gene	882	cmpR_1			
CBGAAAIN_00219	CDS	882	cmpR_1			HTH-type transcriptional activator CmpR
CBGAAAIN_00220	gene	1002				
CBGAAAIN_00220	CDS	1002				hypothetical protein
CBGAAAIN_00221	gene	381				
CBGAAAIN_00221	CDS	381		2.8.1.-	COG0607	Sulfurtransferase
CBGAAAIN_00222	gene	1323	pgl			
CBGAAAIN_00222	CDS	1323	pgl	3.1.1.31		6-phosphogluconolactonase
CBGAAAIN_00223	gene	423				
CBGAAAIN_00223	CDS	423				hypothetical protein
CBGAAAIN_00224	gene	321	gdx			
CBGAAAIN_00224	CDS	321	gdx			Guanidinium exporter
CBGAAAIN_00225	gene	1410				
CBGAAAIN_00225	CDS	1410				hypothetical protein
CBGAAAIN_00226	gene	1503				
CBGAAAIN_00226	CDS	1503				hypothetical protein
CBGAAAIN_00227	gene	426				
CBGAAAIN_00227	CDS	426				hypothetical protein
CBGAAAIN_00228	gene	3747				
CBGAAAIN_00228	CDS	3747				hypothetical protein
CBGAAAIN_00229	gene	861				
CBGAAAIN_00229	CDS	861				hypothetical protein
CBGAAAIN_00230	gene	699				
CBGAAAIN_00230	CDS	699				hypothetical protein
CBGAAAIN_00231	gene	639	gloC			
CBGAAAIN_00231	CDS	639	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
CBGAAAIN_00232	gene	288				
