locus_tag	ftype	length_bp	gene	EC_number	COG	product
JLHHCBOK_00019	CDS	3822				hypothetical protein
JLHHCBOK_00020	gene	327				
JLHHCBOK_00020	CDS	327				hypothetical protein
JLHHCBOK_00021	gene	240				
JLHHCBOK_00021	CDS	240				hypothetical protein
JLHHCBOK_00022	gene	729				
JLHHCBOK_00022	CDS	729			COG2826	IS30 family transposase IS1086
JLHHCBOK_00023	gene	1287	intS_1			
JLHHCBOK_00023	CDS	1287	intS_1		COG0582	Prophage integrase IntS
JLHHCBOK_00024	gene	1605	guaA			
JLHHCBOK_00024	CDS	1605	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
JLHHCBOK_00025	gene	1209	tetA			
JLHHCBOK_00025	CDS	1209	tetA			Tetracycline resistance protein, class C
JLHHCBOK_00026	gene	1473	guaB			
JLHHCBOK_00026	CDS	1473	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
JLHHCBOK_00027	gene	516				
JLHHCBOK_00027	CDS	516				hypothetical protein
JLHHCBOK_00028	gene	444	rnfH			
JLHHCBOK_00028	CDS	444	rnfH			Protein RnfH
JLHHCBOK_00029	gene	468	ratA			
JLHHCBOK_00029	CDS	468	ratA		COG2867	Ribosome association toxin RatA
JLHHCBOK_00030	gene	468	smpB			
JLHHCBOK_00030	CDS	468	smpB		COG0691	SsrA-binding protein
JLHHCBOK_00031	gene	1278	metC			
JLHHCBOK_00031	CDS	1278	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
JLHHCBOK_00032	gene	1386	rimO			
JLHHCBOK_00032	CDS	1386	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
JLHHCBOK_00033	gene	1752	mnmC			
JLHHCBOK_00033	CDS	1752	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
JLHHCBOK_00034	gene	1395				
JLHHCBOK_00034	CDS	1395				hypothetical protein
JLHHCBOK_00035	gene	1332				
JLHHCBOK_00035	CDS	1332				hypothetical protein
JLHHCBOK_00036	gene	426				
JLHHCBOK_00036	CDS	426				hypothetical protein
JLHHCBOK_00037	gene	705				
JLHHCBOK_00037	CDS	705				hypothetical protein
JLHHCBOK_00038	gene	783	gno			
JLHHCBOK_00038	CDS	783	gno	1.1.1.-		Gluconate 5-dehydrogenase
JLHHCBOK_00039	gene	2136				
JLHHCBOK_00039	CDS	2136				hypothetical protein
JLHHCBOK_00040	gene	1671				
JLHHCBOK_00040	CDS	1671		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
JLHHCBOK_00041	gene	2367	bcsB_1			
JLHHCBOK_00041	CDS	2367	bcsB_1			Cyclic di-GMP-binding protein
JLHHCBOK_00042	gene	1158	bcsZ			
JLHHCBOK_00042	CDS	1158	bcsZ	3.2.1.4	COG3405	Endoglucanase
JLHHCBOK_00043	gene	3933				
JLHHCBOK_00043	CDS	3933				hypothetical protein
JLHHCBOK_00044	gene	1566	bcsG			
JLHHCBOK_00044	CDS	1566	bcsG			Cellulose biosynthesis protein BcsG
JLHHCBOK_00045	gene	2706				
JLHHCBOK_00045	CDS	2706				hypothetical protein
JLHHCBOK_00046	gene	783	paaF_1			
JLHHCBOK_00046	CDS	783	paaF_1	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
JLHHCBOK_00047	gene	1677				
JLHHCBOK_00047	CDS	1677		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
JLHHCBOK_00048	gene	1095				
JLHHCBOK_00048	CDS	1095				hypothetical protein
JLHHCBOK_00049	gene	1986	yheS			
JLHHCBOK_00049	CDS	1986	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
JLHHCBOK_00050	gene	1239				
JLHHCBOK_00050	CDS	1239				hypothetical protein
JLHHCBOK_00051	gene	471	ohrR			
JLHHCBOK_00051	CDS	471	ohrR			Organic hydroperoxide resistance transcriptional regulator
JLHHCBOK_00052	gene	429	ohrB			
JLHHCBOK_00052	CDS	429	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
JLHHCBOK_00053	gene	1017	ansA			
JLHHCBOK_00053	CDS	1017	ansA	3.5.1.1	COG0252	putative L-asparaginase
JLHHCBOK_00054	gene	756	lexA			
JLHHCBOK_00054	CDS	756	lexA	3.4.21.88	COG1974	LexA repressor
JLHHCBOK_00055	gene	378				
JLHHCBOK_00055	CDS	378				hypothetical protein
JLHHCBOK_00056	gene	1065	selU			
JLHHCBOK_00056	CDS	1065	selU	2.5.1.-	COG2603	tRNA 2-selenouridine synthase
JLHHCBOK_00057	gene	738	phaB			
JLHHCBOK_00057	CDS	738	phaB	1.1.1.36		Acetoacetyl-CoA reductase
JLHHCBOK_00058	gene	1797	phaC			
JLHHCBOK_00058	CDS	1797	phaC	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
JLHHCBOK_00059	gene	306				
JLHHCBOK_00059	CDS	306				hypothetical protein
JLHHCBOK_00060	gene	747	yfiH			
JLHHCBOK_00060	CDS	747	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
JLHHCBOK_00061	gene	642	nagL_1			
JLHHCBOK_00061	CDS	642	nagL_1	5.2.1.4		Maleylpyruvate isomerase
JLHHCBOK_00062	gene	546	nudC_1			
JLHHCBOK_00062	CDS	546	nudC_1	3.6.1.22		NADH pyrophosphatase
JLHHCBOK_00063	gene	2211	apxIB			
JLHHCBOK_00063	CDS	2211	apxIB		COG2274	Toxin RTX-I translocation ATP-binding protein
JLHHCBOK_00064	gene	1512	prsE_1			
JLHHCBOK_00064	CDS	1512	prsE_1			Type I secretion system membrane fusion protein PrsE
JLHHCBOK_00065	gene	3138				
JLHHCBOK_00065	CDS	3138				hypothetical protein
JLHHCBOK_00066	gene	1902				
JLHHCBOK_00066	CDS	1902				hypothetical protein
JLHHCBOK_00067	gene	768				
JLHHCBOK_00067	CDS	768				hypothetical protein
JLHHCBOK_00068	gene	1881				
JLHHCBOK_00068	CDS	1881				hypothetical protein
JLHHCBOK_00069	gene	936	rocF			
JLHHCBOK_00069	CDS	936	rocF	3.5.3.1		Arginase
JLHHCBOK_00070	gene	921				
JLHHCBOK_00070	CDS	921				hypothetical protein
JLHHCBOK_00071	gene	771	moeB			
JLHHCBOK_00071	CDS	771	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
JLHHCBOK_00072	gene	1458				
JLHHCBOK_00072	CDS	1458				hypothetical protein
JLHHCBOK_00073	gene	1080	cysA_1			
JLHHCBOK_00073	CDS	1080	cysA_1	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
JLHHCBOK_00074	gene	1617				
JLHHCBOK_00074	CDS	1617				hypothetical protein
JLHHCBOK_00075	gene	1038				
JLHHCBOK_00075	CDS	1038				hypothetical protein
JLHHCBOK_00076	gene	909	queF			
JLHHCBOK_00076	CDS	909	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
JLHHCBOK_00077	gene	360	yffB			
JLHHCBOK_00077	CDS	360	yffB		COG1393	Protein YffB
JLHHCBOK_00078	gene	1056	acr3			
JLHHCBOK_00078	CDS	1056	acr3		COG0798	Arsenical-resistance protein Acr3
JLHHCBOK_00079	gene	495	arsC			
JLHHCBOK_00079	CDS	495	arsC	1.20.4.1		Glutaredoxin arsenate reductase
JLHHCBOK_00080	gene	1317				
JLHHCBOK_00080	CDS	1317				hypothetical protein
JLHHCBOK_00081	gene	1044	gap3			
JLHHCBOK_00081	CDS	1044	gap3	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 3
JLHHCBOK_00082	gene	588	resA_1			
JLHHCBOK_00082	CDS	588	resA_1			Thiol-disulfide oxidoreductase ResA
JLHHCBOK_00083	gene	516				
JLHHCBOK_00083	CDS	516				hypothetical protein
JLHHCBOK_00084	gene	330				
JLHHCBOK_00084	CDS	330				hypothetical protein
JLHHCBOK_00085	gene	1074	hoxK			
JLHHCBOK_00085	CDS	1074	hoxK	1.12.99.6		Uptake hydrogenase small subunit
JLHHCBOK_00086	gene	1857	hoxG			
JLHHCBOK_00086	CDS	1857	hoxG	1.12.99.6		Uptake hydrogenase large subunit
JLHHCBOK_00087	gene	207				
JLHHCBOK_00087	CDS	207				hypothetical protein
JLHHCBOK_00088	gene	744	hupC			
JLHHCBOK_00088	CDS	744	hupC		COG1969	putative Ni/Fe-hydrogenase B-type cytochrome subunit
JLHHCBOK_00089	gene	645	hyaD			
JLHHCBOK_00089	CDS	645	hyaD	3.4.23.-	COG0680	Hydrogenase 1 maturation protease
JLHHCBOK_00090	gene	321				
JLHHCBOK_00090	CDS	321				hypothetical protein
JLHHCBOK_00091	gene	498				
JLHHCBOK_00091	CDS	498				hypothetical protein
JLHHCBOK_00092	gene	924				
JLHHCBOK_00092	CDS	924				hypothetical protein
JLHHCBOK_00093	gene	243	norV			
JLHHCBOK_00093	CDS	243	norV			Anaerobic nitric oxide reductase flavorubredoxin
JLHHCBOK_00094	gene	504				
JLHHCBOK_00094	CDS	504				hypothetical protein
JLHHCBOK_00095	gene	1173				
JLHHCBOK_00095	CDS	1173				hypothetical protein
JLHHCBOK_00096	gene	342	hybF			
JLHHCBOK_00096	CDS	342	hybF		COG0375	Hydrogenase maturation factor HybF
JLHHCBOK_00097	gene	996	hypB			
JLHHCBOK_00097	CDS	996	hypB		COG0378	Hydrogenase maturation factor HypB
JLHHCBOK_00098	gene	1146	hypF			
JLHHCBOK_00098	CDS	1146	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
JLHHCBOK_00099	gene	258				
JLHHCBOK_00099	CDS	258				hypothetical protein
JLHHCBOK_00100	gene	1176	hypD			
JLHHCBOK_00100	CDS	1176	hypD		COG0409	Hydrogenase maturation factor HypD
JLHHCBOK_00101	gene	1059	hypE			
JLHHCBOK_00101	CDS	1059	hypE	4.2.1.-		Carbamoyl dehydratase HypE
JLHHCBOK_00102	gene	1599	hupR1			
JLHHCBOK_00102	CDS	1599	hupR1		COG2204	Hydrogenase transcriptional regulatory protein hupR1
JLHHCBOK_00103	gene	1005				
JLHHCBOK_00103	CDS	1005		1.12.99.6	COG1740	Periplasmic [NiFeSe] hydrogenase small subunit
JLHHCBOK_00104	gene	1491				
JLHHCBOK_00104	CDS	1491		1.12.99.6	COG0374	Periplasmic [NiFeSe] hydrogenase large subunit
JLHHCBOK_00105	gene	1398	tmoS			
JLHHCBOK_00105	CDS	1398	tmoS	2.7.13.3		Sensor histidine kinase TmoS
JLHHCBOK_00106	gene	1134	yhaZ			
JLHHCBOK_00106	CDS	1134	yhaZ		COG4335	putative protein YhaZ
JLHHCBOK_00107	gene	1929				
JLHHCBOK_00107	CDS	1929				hypothetical protein
JLHHCBOK_00108	gene	1884				
JLHHCBOK_00108	CDS	1884				hypothetical protein
JLHHCBOK_00109	gene	978				
JLHHCBOK_00109	CDS	978				hypothetical protein
JLHHCBOK_00110	gene	465				
JLHHCBOK_00110	CDS	465				hypothetical protein
JLHHCBOK_00111	gene	1506				
JLHHCBOK_00111	CDS	1506				hypothetical protein
JLHHCBOK_00112	gene	729	ribC			
JLHHCBOK_00112	CDS	729	ribC	2.5.1.9	COG0307	Riboflavin synthase
JLHHCBOK_00113	gene	585				
JLHHCBOK_00113	CDS	585				hypothetical protein
JLHHCBOK_00114	gene	465	yccU			
JLHHCBOK_00114	CDS	465	yccU		COG1832	putative protein YccU
JLHHCBOK_00115	gene	1290	metY			
JLHHCBOK_00115	CDS	1290	metY	2.5.1.-		O-acetyl-L-homoserine sulfhydrylase
JLHHCBOK_00116	gene	690				
JLHHCBOK_00116	CDS	690				hypothetical protein
JLHHCBOK_00117	gene	921	liuE			
JLHHCBOK_00117	CDS	921	liuE	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
JLHHCBOK_00118	gene	2040	accA1_1			
JLHHCBOK_00118	CDS	2040	accA1_1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
JLHHCBOK_00119	gene	789	paaF_2			
JLHHCBOK_00119	CDS	789	paaF_2	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
JLHHCBOK_00120	gene	405				
JLHHCBOK_00120	CDS	405		3.1.-.-		Ribonuclease VapC15
JLHHCBOK_00121	gene	315				
JLHHCBOK_00121	CDS	315				hypothetical protein
JLHHCBOK_00122	gene	1623				
JLHHCBOK_00122	CDS	1623		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
JLHHCBOK_00123	gene	1767	fadD3			
JLHHCBOK_00123	CDS	1767	fadD3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
JLHHCBOK_00124	gene	1182	bcd			
JLHHCBOK_00124	CDS	1182	bcd	1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
JLHHCBOK_00125	gene	759				
JLHHCBOK_00125	CDS	759				hypothetical protein
JLHHCBOK_00126	gene	1161				
JLHHCBOK_00126	CDS	1161				hypothetical protein
JLHHCBOK_00127	gene	402				
JLHHCBOK_00127	CDS	402				hypothetical protein
JLHHCBOK_00128	gene	1137	dusC			
JLHHCBOK_00128	CDS	1137	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
JLHHCBOK_00129	gene	456				
JLHHCBOK_00129	CDS	456				hypothetical protein
JLHHCBOK_00130	gene	1059	tas			
JLHHCBOK_00130	CDS	1059	tas		COG0667	Protein tas
JLHHCBOK_00131	gene	1287	kynU			
JLHHCBOK_00131	CDS	1287	kynU	3.7.1.3		Kynureninase
JLHHCBOK_00132	gene	867				
JLHHCBOK_00132	CDS	867				hypothetical protein
JLHHCBOK_00133	gene	1158				
JLHHCBOK_00133	CDS	1158				hypothetical protein
JLHHCBOK_00134	gene	618				
JLHHCBOK_00134	CDS	618				hypothetical protein
JLHHCBOK_00135	gene	1311	paaK			
JLHHCBOK_00135	CDS	1311	paaK	6.2.1.30		Phenylacetate-coenzyme A ligase
JLHHCBOK_00136	gene	474	paaI			
JLHHCBOK_00136	CDS	474	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
JLHHCBOK_00137	gene	831	paaG			
JLHHCBOK_00137	CDS	831	paaG	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
JLHHCBOK_00138	gene	609	caiE			
JLHHCBOK_00138	CDS	609	caiE			Carnitine operon protein CaiE
JLHHCBOK_00139	gene	636				
JLHHCBOK_00139	CDS	636				hypothetical protein
JLHHCBOK_00140	gene	834	aroE_1			
JLHHCBOK_00140	CDS	834	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
JLHHCBOK_00141	gene	1245				
JLHHCBOK_00141	CDS	1245				hypothetical protein
JLHHCBOK_00142	gene	240				
JLHHCBOK_00142	CDS	240				hypothetical protein
JLHHCBOK_00143	gene	813	thiG			
JLHHCBOK_00143	CDS	813	thiG	2.8.1.10	COG2022	Thiazole synthase
JLHHCBOK_00144	gene	1683	thiE_1			
JLHHCBOK_00144	CDS	1683	thiE_1	2.5.1.3		Thiamine-phosphate synthase
JLHHCBOK_00145	gene	615				
JLHHCBOK_00145	CDS	615				hypothetical protein
JLHHCBOK_00146	gene	1617	ydiF			
JLHHCBOK_00146	CDS	1617	ydiF	2.8.3.8	COG4670	Acetate CoA-transferase YdiF
JLHHCBOK_00147	gene	1164	acrC			
JLHHCBOK_00147	CDS	1164	acrC	1.3.1.95		Acryloyl-CoA reductase (NADH)
JLHHCBOK_00148	gene	849	aroE_2			
JLHHCBOK_00148	CDS	849	aroE_2	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
JLHHCBOK_00149	gene	801	iclR			
JLHHCBOK_00149	CDS	801	iclR		COG1414	Transcriptional repressor IclR
JLHHCBOK_00150	gene	1791	kstD			
JLHHCBOK_00150	CDS	1791	kstD	1.3.99.4	COG1053	3-oxosteroid 1-dehydrogenase
JLHHCBOK_00151	gene	858				
JLHHCBOK_00151	CDS	858				hypothetical protein
JLHHCBOK_00152	gene	249				
JLHHCBOK_00152	CDS	249				hypothetical protein
JLHHCBOK_00153	gene	4389	pknD_1			
JLHHCBOK_00153	CDS	4389	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
JLHHCBOK_00154	gene	3756				
JLHHCBOK_00154	CDS	3756				hypothetical protein
JLHHCBOK_00155	gene	1269				
JLHHCBOK_00155	CDS	1269				hypothetical protein
JLHHCBOK_00156	gene	1536				
JLHHCBOK_00156	CDS	1536				hypothetical protein
JLHHCBOK_00157	gene	3735				
JLHHCBOK_00157	CDS	3735				hypothetical protein
JLHHCBOK_00158	gene	2766				
JLHHCBOK_00158	CDS	2766				hypothetical protein
JLHHCBOK_00159	gene	1311				
JLHHCBOK_00159	CDS	1311				hypothetical protein
JLHHCBOK_00160	gene	2028	rhlE_1			
JLHHCBOK_00160	CDS	2028	rhlE_1	3.6.4.13		ATP-dependent RNA helicase RhlE
JLHHCBOK_00161	gene	1671				
JLHHCBOK_00161	CDS	1671				hypothetical protein
JLHHCBOK_00162	gene	465				
JLHHCBOK_00162	CDS	465				hypothetical protein
JLHHCBOK_00163	gene	1551	der_1			
JLHHCBOK_00163	CDS	1551	der_1			GTPase Der
JLHHCBOK_00164	gene	1236				
JLHHCBOK_00164	CDS	1236				hypothetical protein
JLHHCBOK_00165	gene	570				
JLHHCBOK_00165	CDS	570				hypothetical protein
JLHHCBOK_00166	gene	504				
JLHHCBOK_00166	CDS	504				hypothetical protein
JLHHCBOK_00167	gene	858				
JLHHCBOK_00167	CDS	858				hypothetical protein
JLHHCBOK_00168	gene	186				
JLHHCBOK_00168	CDS	186				hypothetical protein
JLHHCBOK_00169	gene	861				
JLHHCBOK_00169	CDS	861				hypothetical protein
JLHHCBOK_00170	gene	360				
JLHHCBOK_00170	CDS	360				hypothetical protein
JLHHCBOK_00171	gene	474				
JLHHCBOK_00171	CDS	474				hypothetical protein
JLHHCBOK_00172	gene	1464				
JLHHCBOK_00172	CDS	1464				hypothetical protein
JLHHCBOK_00173	gene	474				
JLHHCBOK_00173	CDS	474				hypothetical protein
JLHHCBOK_00174	gene	228				
JLHHCBOK_00174	CDS	228				hypothetical protein
JLHHCBOK_00175	gene	222				
JLHHCBOK_00175	CDS	222				hypothetical protein
JLHHCBOK_00176	gene	240				
JLHHCBOK_00176	CDS	240				IS3 family transposase ISStma17
JLHHCBOK_00177	gene	88				
JLHHCBOK_00177	tRNA	88				tRNA-Ser(tga)
JLHHCBOK_00178	gene	822	apaH			
JLHHCBOK_00178	CDS	822	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase [symmetrical]
JLHHCBOK_00179	gene	1308				
JLHHCBOK_00179	CDS	1308				hypothetical protein
JLHHCBOK_00180	gene	807				
JLHHCBOK_00180	CDS	807				hypothetical protein
JLHHCBOK_00181	gene	1587				
JLHHCBOK_00181	CDS	1587				hypothetical protein
JLHHCBOK_00182	gene	1755				
JLHHCBOK_00182	CDS	1755				hypothetical protein
JLHHCBOK_00183	gene	1011				
JLHHCBOK_00183	CDS	1011				hypothetical protein
JLHHCBOK_00184	gene	420				
JLHHCBOK_00184	CDS	420				hypothetical protein
JLHHCBOK_00185	gene	510				
JLHHCBOK_00185	CDS	510				hypothetical protein
JLHHCBOK_00186	gene	1329				
JLHHCBOK_00186	CDS	1329				hypothetical protein
JLHHCBOK_00187	gene	744	lolD_1			
JLHHCBOK_00187	CDS	744	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
JLHHCBOK_00188	gene	1257	lolE_1			
JLHHCBOK_00188	CDS	1257	lolE_1		COG4591	Lipoprotein-releasing system transmembrane protein LolE
JLHHCBOK_00189	gene	1008				
JLHHCBOK_00189	CDS	1008				hypothetical protein
JLHHCBOK_00190	gene	1752	recJ			
JLHHCBOK_00190	CDS	1752	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
JLHHCBOK_00191	gene	1977	menF			
JLHHCBOK_00191	CDS	1977	menF	5.4.4.2		Isochorismate synthase MenF
JLHHCBOK_00192	gene	627				
JLHHCBOK_00192	CDS	627				hypothetical protein
JLHHCBOK_00193	gene	273				
JLHHCBOK_00193	CDS	273				hypothetical protein
JLHHCBOK_00194	gene	780	hpcH			
JLHHCBOK_00194	CDS	780	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
JLHHCBOK_00195	gene	771	mtnB			
JLHHCBOK_00195	CDS	771	mtnB	4.2.1.109		Methylthioribulose-1-phosphate dehydratase
JLHHCBOK_00196	gene	804	hpcG_1			
JLHHCBOK_00196	CDS	804	hpcG_1	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
JLHHCBOK_00197	gene	468				
JLHHCBOK_00197	CDS	468				hypothetical protein
JLHHCBOK_00198	gene	924	hpcB			
JLHHCBOK_00198	CDS	924	hpcB	1.13.11.15	COG3384	3,4-dihydroxyphenylacetate 2,3-dioxygenase
JLHHCBOK_00199	gene	1458	betB_1			
JLHHCBOK_00199	CDS	1458	betB_1	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
JLHHCBOK_00200	gene	768	hpcE_1			
JLHHCBOK_00200	CDS	768	hpcE_1		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
JLHHCBOK_00201	gene	666	hpcE_2			
JLHHCBOK_00201	CDS	666	hpcE_2		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
JLHHCBOK_00202	gene	501				
JLHHCBOK_00202	CDS	501				hypothetical protein
JLHHCBOK_00203	gene	90				
JLHHCBOK_00203	tRNA	90				tRNA-Ser(gga)
JLHHCBOK_00204	gene	1194	braC_1			
JLHHCBOK_00204	CDS	1194	braC_1		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
JLHHCBOK_00205	gene	387				
JLHHCBOK_00205	CDS	387				hypothetical protein
JLHHCBOK_00206	gene	444				
JLHHCBOK_00206	CDS	444				hypothetical protein
JLHHCBOK_00207	gene	1458	pepA			
JLHHCBOK_00207	CDS	1458	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
JLHHCBOK_00208	gene	1080				
JLHHCBOK_00208	CDS	1080				hypothetical protein
JLHHCBOK_00209	gene	1107	lptG			
JLHHCBOK_00209	CDS	1107	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
JLHHCBOK_00210	gene	384	cbiX			
JLHHCBOK_00210	CDS	384	cbiX	4.99.1.3	COG2138	Sirohydrochlorin cobaltochelatase
JLHHCBOK_00211	gene	966	cysB			
JLHHCBOK_00211	CDS	966	cysB			HTH-type transcriptional regulator CysB
JLHHCBOK_00212	gene	1188	ybdL			
JLHHCBOK_00212	CDS	1188	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
JLHHCBOK_00213	gene	705				
JLHHCBOK_00213	CDS	705				hypothetical protein
JLHHCBOK_00214	gene	918				
JLHHCBOK_00214	CDS	918				hypothetical protein
JLHHCBOK_00215	gene	711	yfcG			
JLHHCBOK_00215	CDS	711	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
JLHHCBOK_00216	gene	1149				
JLHHCBOK_00216	CDS	1149			COG1305	putative protein
JLHHCBOK_00217	gene	2865				
JLHHCBOK_00217	CDS	2865			COG2307	putative protein
JLHHCBOK_00218	gene	3519				
JLHHCBOK_00218	CDS	3519				hypothetical protein
JLHHCBOK_00219	gene	957				
JLHHCBOK_00219	CDS	957				hypothetical protein
JLHHCBOK_00220	gene	1437				
JLHHCBOK_00220	CDS	1437			COG2308	putative protein
JLHHCBOK_00221	gene	2730				
JLHHCBOK_00221	CDS	2730				hypothetical protein
JLHHCBOK_00222	gene	459				
JLHHCBOK_00222	CDS	459				hypothetical protein
JLHHCBOK_00223	gene	510	dsbB			
JLHHCBOK_00223	CDS	510	dsbB			Disulfide bond formation protein B
JLHHCBOK_00224	gene	807	mltF_1			
JLHHCBOK_00224	CDS	807	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
JLHHCBOK_00225	gene	486	xcpT_1			
JLHHCBOK_00225	CDS	486	xcpT_1		COG2165	Type II secretion system protein G
JLHHCBOK_00226	gene	1149	gspF_1			
JLHHCBOK_00226	CDS	1149	gspF_1		COG1459	Putative type II secretion system protein F
JLHHCBOK_00227	gene	1755				
JLHHCBOK_00227	CDS	1755				hypothetical protein
JLHHCBOK_00228	gene	864				
JLHHCBOK_00228	CDS	864				hypothetical protein
JLHHCBOK_00229	gene	570				
JLHHCBOK_00229	CDS	570				hypothetical protein
JLHHCBOK_00230	gene	627				
JLHHCBOK_00230	CDS	627				hypothetical protein
JLHHCBOK_00231	gene	624				
JLHHCBOK_00231	CDS	624				hypothetical protein
JLHHCBOK_00232	gene	2103	sctC_1			
JLHHCBOK_00232	CDS	2103	sctC_1			Type 3 secretion system secretin
JLHHCBOK_00233	gene	495				
JLHHCBOK_00233	CDS	495				hypothetical protein
JLHHCBOK_00234	gene	501				
JLHHCBOK_00234	CDS	501				hypothetical protein
JLHHCBOK_00235	gene	642				
JLHHCBOK_00235	CDS	642				hypothetical protein
JLHHCBOK_00236	gene	1584	qseC_1			
JLHHCBOK_00236	CDS	1584	qseC_1	2.7.13.3		Sensor protein QseC
JLHHCBOK_00237	gene	747	qseB_1			
JLHHCBOK_00237	CDS	747	qseB_1			Transcriptional regulatory protein QseB
JLHHCBOK_00238	gene	4707				
JLHHCBOK_00238	CDS	4707				hypothetical protein
