locus_tag	ftype	length_bp	gene	EC_number	COG	product
FLOBAIPH_00184	gene	1488	ttgC_1			
FLOBAIPH_00184	CDS	1488	ttgC_1		COG1538	putative efflux pump outer membrane protein TtgC
FLOBAIPH_00185	gene	558	hin_1			
FLOBAIPH_00185	CDS	558	hin_1		COG1961	DNA-invertase hin
FLOBAIPH_00186	gene	2973				
FLOBAIPH_00186	CDS	2973				Tn3 family transposase TnAs2
FLOBAIPH_00187	gene	285				
FLOBAIPH_00187	CDS	285				hypothetical protein
FLOBAIPH_00188	gene	885	hcaR_1			
FLOBAIPH_00188	CDS	885	hcaR_1			Hca operon transcriptional activator HcaR
FLOBAIPH_00189	gene	198				
FLOBAIPH_00189	CDS	198				hypothetical protein
FLOBAIPH_00190	gene	198				
FLOBAIPH_00190	CDS	198				hypothetical protein
FLOBAIPH_00191	gene	528	ygaP			
FLOBAIPH_00191	CDS	528	ygaP		COG0607	Inner membrane protein YgaP
FLOBAIPH_00192	gene	312	ygaV			
FLOBAIPH_00192	CDS	312	ygaV		COG0640	putative HTH-type transcriptional regulator YgaV
FLOBAIPH_00193	gene	297				
FLOBAIPH_00193	CDS	297				hypothetical protein
FLOBAIPH_00194	gene	807				
FLOBAIPH_00194	CDS	807				hypothetical protein
FLOBAIPH_00195	gene	324	bigR_1			
FLOBAIPH_00195	CDS	324	bigR_1		COG0640	Biofilm growth-associated repressor
FLOBAIPH_00196	gene	1359				
FLOBAIPH_00196	CDS	1359				hypothetical protein
FLOBAIPH_00197	gene	378				
FLOBAIPH_00197	CDS	378				hypothetical protein
FLOBAIPH_00198	gene	363				
FLOBAIPH_00198	CDS	363				hypothetical protein
FLOBAIPH_00199	gene	372				
FLOBAIPH_00199	CDS	372				hypothetical protein
FLOBAIPH_00200	gene	1965				
FLOBAIPH_00200	CDS	1965				hypothetical protein
FLOBAIPH_00201	gene	513				
FLOBAIPH_00201	CDS	513				hypothetical protein
FLOBAIPH_00202	gene	564				
FLOBAIPH_00202	CDS	564				hypothetical protein
FLOBAIPH_00203	gene	552				
FLOBAIPH_00203	CDS	552				hypothetical protein
FLOBAIPH_00204	gene	261				
FLOBAIPH_00204	CDS	261				hypothetical protein
FLOBAIPH_00205	gene	639	soj_1			
FLOBAIPH_00205	CDS	639	soj_1	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
FLOBAIPH_00206	gene	819				
FLOBAIPH_00206	CDS	819				hypothetical protein
FLOBAIPH_00207	gene	297				
FLOBAIPH_00207	CDS	297				hypothetical protein
FLOBAIPH_00208	gene	762				
FLOBAIPH_00208	CDS	762				hypothetical protein
FLOBAIPH_00209	gene	279				
FLOBAIPH_00209	CDS	279				hypothetical protein
FLOBAIPH_00210	gene	282				
FLOBAIPH_00210	CDS	282				hypothetical protein
FLOBAIPH_00211	gene	291				
FLOBAIPH_00211	CDS	291				hypothetical protein
FLOBAIPH_00212	gene	309				
FLOBAIPH_00212	CDS	309				hypothetical protein
FLOBAIPH_00213	gene	264				
FLOBAIPH_00213	CDS	264				hypothetical protein
FLOBAIPH_00214	gene	558				
FLOBAIPH_00214	CDS	558				hypothetical protein
FLOBAIPH_00215	gene	180				
FLOBAIPH_00215	CDS	180				hypothetical protein
FLOBAIPH_00216	gene	2031				
FLOBAIPH_00216	CDS	2031				hypothetical protein
FLOBAIPH_00217	gene	828				
FLOBAIPH_00217	CDS	828				hypothetical protein
FLOBAIPH_00218	gene	249				
FLOBAIPH_00218	CDS	249				hypothetical protein
FLOBAIPH_00219	gene	507				
FLOBAIPH_00219	CDS	507				hypothetical protein
FLOBAIPH_00220	gene	270				
FLOBAIPH_00220	CDS	270				hypothetical protein
FLOBAIPH_00221	gene	444				
FLOBAIPH_00221	CDS	444				hypothetical protein
FLOBAIPH_00222	gene	276				
FLOBAIPH_00222	CDS	276				hypothetical protein
FLOBAIPH_00223	gene	672				
FLOBAIPH_00223	CDS	672				hypothetical protein
FLOBAIPH_00224	gene	1740				
FLOBAIPH_00224	CDS	1740			COG0659	putative sulfate transporter
FLOBAIPH_00225	gene	432	blh_1			
FLOBAIPH_00225	CDS	432	blh_1	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
FLOBAIPH_00226	gene	435				
FLOBAIPH_00226	CDS	435				hypothetical protein
FLOBAIPH_00227	gene	438				
FLOBAIPH_00227	CDS	438				hypothetical protein
FLOBAIPH_00228	gene	321	bigR_2			
FLOBAIPH_00228	CDS	321	bigR_2		COG0640	Biofilm growth-associated repressor
FLOBAIPH_00229	gene	885				
FLOBAIPH_00229	CDS	885		3.-.-.-		putative metallo-hydrolase
FLOBAIPH_00230	gene	192				
FLOBAIPH_00230	CDS	192				hypothetical protein
FLOBAIPH_00231	gene	300				
FLOBAIPH_00231	CDS	300				hypothetical protein
FLOBAIPH_00232	gene	459				
FLOBAIPH_00232	CDS	459				hypothetical protein
FLOBAIPH_00233	gene	915				
FLOBAIPH_00233	CDS	915				hypothetical protein
FLOBAIPH_00234	gene	831	resA_1			
FLOBAIPH_00234	CDS	831	resA_1			Thiol-disulfide oxidoreductase ResA
FLOBAIPH_00235	gene	657				
FLOBAIPH_00235	CDS	657				hypothetical protein
FLOBAIPH_00236	gene	465				
FLOBAIPH_00236	CDS	465				hypothetical protein
FLOBAIPH_00237	gene	714	fnr			
FLOBAIPH_00237	CDS	714	fnr		COG0664	Anaerobic regulatory protein
FLOBAIPH_00238	gene	645				
FLOBAIPH_00238	CDS	645		1.11.1.15	COG0450	Peroxiredoxin
FLOBAIPH_00239	gene	1368	norR_1			
FLOBAIPH_00239	CDS	1368	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
FLOBAIPH_00240	gene	1413	cydA_1			
FLOBAIPH_00240	CDS	1413	cydA_1	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
FLOBAIPH_00241	gene	1005	cydB_1			
FLOBAIPH_00241	CDS	1005	cydB_1	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
FLOBAIPH_00242	gene	165				
FLOBAIPH_00242	CDS	165				hypothetical protein
FLOBAIPH_00243	gene	1332				
FLOBAIPH_00243	CDS	1332				hypothetical protein
FLOBAIPH_00244	gene	345				
FLOBAIPH_00244	CDS	345				hypothetical protein
FLOBAIPH_00245	gene	672	blh_2			
FLOBAIPH_00245	CDS	672	blh_2	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
FLOBAIPH_00246	gene	450	glbO			
FLOBAIPH_00246	CDS	450	glbO		COG2346	Group 2 truncated hemoglobin GlbO
FLOBAIPH_00247	gene	546				
FLOBAIPH_00247	CDS	546				hypothetical protein
FLOBAIPH_00248	gene	414				
FLOBAIPH_00248	CDS	414				hypothetical protein
FLOBAIPH_00249	gene	381	glpE_2			
FLOBAIPH_00249	CDS	381	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
FLOBAIPH_00250	gene	171				
FLOBAIPH_00250	CDS	171				hypothetical protein
FLOBAIPH_00251	gene	372				
