locus_tag	ftype	length_bp	gene	EC_number	COG	product
PBAGAAKI_00067	CDS	411				hypothetical protein
PBAGAAKI_00068	gene	681	yccA_1			
PBAGAAKI_00068	CDS	681	yccA_1		COG0670	Modulator of FtsH protease YccA
PBAGAAKI_00069	gene	888	nhaR_1			
PBAGAAKI_00069	CDS	888	nhaR_1		COG0583	Transcriptional activator protein NhaR
PBAGAAKI_00070	gene	1566				
PBAGAAKI_00070	CDS	1566				hypothetical protein
PBAGAAKI_00071	gene	1179	mmgC_1			
PBAGAAKI_00071	CDS	1179	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
PBAGAAKI_00072	gene	672	can			
PBAGAAKI_00072	CDS	672	can	4.2.1.1	COG0288	Carbonic anhydrase 2
PBAGAAKI_00073	gene	1752	aceK			
PBAGAAKI_00073	CDS	1752	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
PBAGAAKI_00074	gene	585				
PBAGAAKI_00074	CDS	585				hypothetical protein
PBAGAAKI_00075	gene	1431				
PBAGAAKI_00075	CDS	1431				hypothetical protein
PBAGAAKI_00076	gene	1422				
PBAGAAKI_00076	CDS	1422		3.4.24.-	COG0612	putative zinc protease
PBAGAAKI_00077	gene	243				
PBAGAAKI_00077	CDS	243				hypothetical protein
PBAGAAKI_00078	gene	1584				
PBAGAAKI_00078	CDS	1584				hypothetical protein
PBAGAAKI_00079	gene	1368	ptlI			
PBAGAAKI_00079	CDS	1368	ptlI	1.14.15.32	COG2124	Pentalenene oxygenase
PBAGAAKI_00080	gene	849				
PBAGAAKI_00080	CDS	849				hypothetical protein
PBAGAAKI_00081	gene	1179	thlA			
PBAGAAKI_00081	CDS	1179	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
PBAGAAKI_00082	gene	633	rhtB_1			
PBAGAAKI_00082	CDS	633	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
PBAGAAKI_00083	gene	666				
PBAGAAKI_00083	CDS	666				hypothetical protein
PBAGAAKI_00084	gene	1137	acdA			
PBAGAAKI_00084	CDS	1137	acdA	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
PBAGAAKI_00085	gene	579				
PBAGAAKI_00085	CDS	579				hypothetical protein
PBAGAAKI_00086	gene	1083				
PBAGAAKI_00086	CDS	1083				hypothetical protein
PBAGAAKI_00087	gene	903	ldh_1			
PBAGAAKI_00087	CDS	903	ldh_1	1.1.1.27	COG0039	L-lactate dehydrogenase
PBAGAAKI_00088	gene	930	lnrL			
PBAGAAKI_00088	CDS	930	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
PBAGAAKI_00089	gene	1293	lnrN			
PBAGAAKI_00089	CDS	1293	lnrN		COG0842	Linearmycin resistance permease protein LnrN
PBAGAAKI_00090	gene	636				
PBAGAAKI_00090	CDS	636				hypothetical protein
PBAGAAKI_00091	gene	525				
PBAGAAKI_00091	CDS	525				hypothetical protein
PBAGAAKI_00092	gene	615	crp_1			
PBAGAAKI_00092	CDS	615	crp_1		COG0664	CRP-like cAMP-activated global transcriptional regulator
PBAGAAKI_00093	gene	558				
PBAGAAKI_00093	CDS	558				hypothetical protein
PBAGAAKI_00094	gene	687	lepB_1			
PBAGAAKI_00094	CDS	687	lepB_1	3.4.21.89	COG0681	Signal peptidase I
PBAGAAKI_00095	gene	501	crtK-2			
PBAGAAKI_00095	CDS	501	crtK-2		COG3476	Tryptophan-rich protein TspO
PBAGAAKI_00096	gene	1146				
PBAGAAKI_00096	CDS	1146				hypothetical protein
PBAGAAKI_00097	gene	1401	dacB_1			
PBAGAAKI_00097	CDS	1401	dacB_1	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
PBAGAAKI_00098	gene	684	tsaB			
PBAGAAKI_00098	CDS	684	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
PBAGAAKI_00099	gene	483	rimI			
PBAGAAKI_00099	CDS	483	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
PBAGAAKI_00100	gene	789				
PBAGAAKI_00100	CDS	789				hypothetical protein
PBAGAAKI_00101	gene	2088				
PBAGAAKI_00101	CDS	2088				hypothetical protein
PBAGAAKI_00102	gene	1092				
PBAGAAKI_00102	CDS	1092				hypothetical protein
PBAGAAKI_00103	gene	318				
PBAGAAKI_00103	CDS	318				hypothetical protein
PBAGAAKI_00104	gene	1254	fccB			
PBAGAAKI_00104	CDS	1254	fccB	1.8.2.3	COG0446	Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain
PBAGAAKI_00105	gene	2565	pknD_2			
PBAGAAKI_00105	CDS	2565	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
PBAGAAKI_00106	gene	435	gloA			
PBAGAAKI_00106	CDS	435	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
PBAGAAKI_00107	gene	2226				
PBAGAAKI_00107	CDS	2226				hypothetical protein
PBAGAAKI_00108	gene	975				
PBAGAAKI_00108	CDS	975				hypothetical protein
PBAGAAKI_00109	gene	498				
PBAGAAKI_00109	CDS	498				hypothetical protein
PBAGAAKI_00110	gene	573				
PBAGAAKI_00110	CDS	573				hypothetical protein
PBAGAAKI_00111	gene	465	lrp_1			
PBAGAAKI_00111	CDS	465	lrp_1		COG1522	Leucine-responsive regulatory protein
PBAGAAKI_00112	gene	1095	lysDH			
PBAGAAKI_00112	CDS	1095	lysDH	1.4.1.18		Lysine 6-dehydrogenase
PBAGAAKI_00113	gene	1512	gabD			
PBAGAAKI_00113	CDS	1512	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)]
PBAGAAKI_00114	gene	85				
PBAGAAKI_00114	tRNA	85				tRNA-Leu(cag)
PBAGAAKI_00115	gene	2058				
PBAGAAKI_00115	CDS	2058				hypothetical protein
PBAGAAKI_00116	gene	342	ihfA_1			
PBAGAAKI_00116	CDS	342	ihfA_1			Integration host factor subunit alpha
PBAGAAKI_00117	gene	201	ccpA_1			
PBAGAAKI_00117	CDS	201	ccpA_1		COG1609	Catabolite control protein A
PBAGAAKI_00118	gene	744	purR			
PBAGAAKI_00118	CDS	744	purR			HTH-type transcriptional repressor PurR
PBAGAAKI_00119	gene	1359	bglB_1			
PBAGAAKI_00119	CDS	1359	bglB_1	3.2.1.21		Beta-glucosidase B
PBAGAAKI_00120	gene	1245				
PBAGAAKI_00120	CDS	1245		3.1.4.-	COG2206	Cyclic di-GMP phosphodiesterase
PBAGAAKI_00121	gene	2139				
PBAGAAKI_00121	CDS	2139				hypothetical protein
PBAGAAKI_00122	gene	324				
PBAGAAKI_00122	CDS	324				hypothetical protein
PBAGAAKI_00123	gene	645	pspA			
PBAGAAKI_00123	CDS	645	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
PBAGAAKI_00124	gene	960				
PBAGAAKI_00124	CDS	960				Outer membrane porin protein 32
PBAGAAKI_00125	gene	1062	ruvB			
PBAGAAKI_00125	CDS	1062	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
PBAGAAKI_00126	gene	570	ruvA			
PBAGAAKI_00126	CDS	570	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
PBAGAAKI_00127	gene	654	degU_1			
PBAGAAKI_00127	CDS	654	degU_1		COG2197	Transcriptional regulatory protein DegU
PBAGAAKI_00128	gene	1413				
PBAGAAKI_00128	CDS	1413				hypothetical protein
PBAGAAKI_00129	gene	972	ybeZ			
PBAGAAKI_00129	CDS	972	ybeZ		COG1702	PhoH-like protein
PBAGAAKI_00130	gene	444	ybeY			
PBAGAAKI_00130	CDS	444	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
PBAGAAKI_00131	gene	1101				
PBAGAAKI_00131	CDS	1101				hypothetical protein
PBAGAAKI_00132	gene	1014	hemB			
PBAGAAKI_00132	CDS	1014	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
PBAGAAKI_00133	gene	429				
PBAGAAKI_00133	CDS	429				hypothetical protein
PBAGAAKI_00134	gene	1101				
PBAGAAKI_00134	CDS	1101				hypothetical protein
PBAGAAKI_00135	gene	327	fdx4			
PBAGAAKI_00135	CDS	327	fdx4		COG3411	Ferredoxin, 2Fe-2S
PBAGAAKI_00136	gene	624				
PBAGAAKI_00136	CDS	624				hypothetical protein
PBAGAAKI_00137	gene	1146	dacA			
PBAGAAKI_00137	CDS	1146	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
PBAGAAKI_00138	gene	297				
PBAGAAKI_00138	CDS	297				hypothetical protein
PBAGAAKI_00139	gene	633				
PBAGAAKI_00139	CDS	633				hypothetical protein
PBAGAAKI_00140	gene	678	lipB			
PBAGAAKI_00140	CDS	678	lipB	2.3.1.181	COG0321	Octanoyltransferase
PBAGAAKI_00141	gene	969	lipA			
PBAGAAKI_00141	CDS	969	lipA	2.8.1.8	COG0320	Lipoyl synthase
PBAGAAKI_00142	gene	996				
PBAGAAKI_00142	CDS	996				hypothetical protein
PBAGAAKI_00143	gene	501	resA_1			
PBAGAAKI_00143	CDS	501	resA_1		COG0526	Thiol-disulfide oxidoreductase ResA
PBAGAAKI_00144	gene	1107				
PBAGAAKI_00144	CDS	1107				hypothetical protein
PBAGAAKI_00145	gene	1239	uctC			
PBAGAAKI_00145	CDS	1239	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
PBAGAAKI_00146	gene	459				
PBAGAAKI_00146	CDS	459				hypothetical protein
PBAGAAKI_00147	gene	399				
PBAGAAKI_00147	CDS	399				hypothetical protein
PBAGAAKI_00148	gene	270	crh			
PBAGAAKI_00148	CDS	270	crh		COG1925	HPr-like protein Crh
PBAGAAKI_00149	gene	807				
PBAGAAKI_00149	CDS	807				hypothetical protein
PBAGAAKI_00150	gene	1779	ptsI			
PBAGAAKI_00150	CDS	1779	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
PBAGAAKI_00151	gene	381				
PBAGAAKI_00151	CDS	381				hypothetical protein
PBAGAAKI_00152	gene	291	groS			
PBAGAAKI_00152	CDS	291	groS			10 kDa chaperonin
PBAGAAKI_00153	gene	1641	groL			
PBAGAAKI_00153	CDS	1641	groL		COG0459	60 kDa chaperonin
PBAGAAKI_00154	gene	2037				
PBAGAAKI_00154	CDS	2037				hypothetical protein
PBAGAAKI_00155	gene	720	engB			
PBAGAAKI_00155	CDS	720	engB			putative GTP-binding protein EngB
PBAGAAKI_00156	gene	621				
PBAGAAKI_00156	CDS	621				Cytochrome c4
PBAGAAKI_00157	gene	2079	ccs1			
PBAGAAKI_00157	CDS	2079	ccs1			Cytochrome c biogenesis protein Ccs1
PBAGAAKI_00158	gene	1350	ccsA			
PBAGAAKI_00158	CDS	1350	ccsA			Cytochrome c biogenesis protein CcsA
PBAGAAKI_00159	gene	1011	dgcP			
PBAGAAKI_00159	CDS	1011	dgcP	2.7.7.65	COG2203	Diguanylate cyclase DgcP
PBAGAAKI_00160	gene	471	decR_2			
PBAGAAKI_00160	CDS	471	decR_2		COG1522	DNA-binding transcriptional activator DecR
PBAGAAKI_00161	gene	3537				
PBAGAAKI_00161	CDS	3537				hypothetical protein
PBAGAAKI_00162	gene	546				
PBAGAAKI_00162	CDS	546				hypothetical protein
PBAGAAKI_00163	gene	2724				
PBAGAAKI_00163	CDS	2724				hypothetical protein
PBAGAAKI_00164	gene	1071				
PBAGAAKI_00164	CDS	1071			COG0683	Leu/Ile/Val-binding protein 
PBAGAAKI_00165	gene	2190	iutA			
PBAGAAKI_00165	CDS	2190	iutA			Ferric aerobactin receptor
PBAGAAKI_00166	gene	1167				
PBAGAAKI_00166	CDS	1167				hypothetical protein
PBAGAAKI_00167	gene	444	lrp_2			
PBAGAAKI_00167	CDS	444	lrp_2		COG1522	Leucine-responsive regulatory protein
PBAGAAKI_00168	gene	594				
PBAGAAKI_00168	CDS	594				hypothetical protein
PBAGAAKI_00169	gene	927				
PBAGAAKI_00169	CDS	927			COG1305	putative protein
PBAGAAKI_00170	gene	2721				
PBAGAAKI_00170	CDS	2721			COG2307	putative protein
PBAGAAKI_00171	gene	846	pip			
PBAGAAKI_00171	CDS	846	pip	3.4.11.5		Proline iminopeptidase
PBAGAAKI_00172	gene	285				
PBAGAAKI_00172	CDS	285				hypothetical protein
PBAGAAKI_00173	gene	282				
PBAGAAKI_00173	CDS	282				hypothetical protein
PBAGAAKI_00174	gene	3435				
PBAGAAKI_00174	CDS	3435				hypothetical protein
PBAGAAKI_00175	gene	675				
PBAGAAKI_00175	CDS	675				hypothetical protein
PBAGAAKI_00176	gene	960				
PBAGAAKI_00176	CDS	960				hypothetical protein
PBAGAAKI_00177	gene	1443				
PBAGAAKI_00177	CDS	1443			COG2308	putative protein
PBAGAAKI_00178	gene	2016	btuB_1			
PBAGAAKI_00178	CDS	2016	btuB_1			Vitamin B12 transporter BtuB
PBAGAAKI_00179	gene	315				
PBAGAAKI_00179	CDS	315				hypothetical protein
PBAGAAKI_00180	gene	1191	hipO			
PBAGAAKI_00180	CDS	1191	hipO	3.5.1.32	COG1473	Hippurate hydrolase
PBAGAAKI_00181	gene	543				
PBAGAAKI_00181	CDS	543				hypothetical protein
PBAGAAKI_00182	gene	354				
PBAGAAKI_00182	CDS	354				hypothetical protein
PBAGAAKI_00183	gene	690	ompR_1			
PBAGAAKI_00183	CDS	690	ompR_1			Transcriptional regulatory protein OmpR
PBAGAAKI_00184	gene	1722				
PBAGAAKI_00184	CDS	1722				hypothetical protein
PBAGAAKI_00185	gene	441				
PBAGAAKI_00185	CDS	441				hypothetical protein
PBAGAAKI_00186	gene	2382	sasA_1			
PBAGAAKI_00186	CDS	2382	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
PBAGAAKI_00187	gene	534				
PBAGAAKI_00187	CDS	534				hypothetical protein
PBAGAAKI_00188	gene	2838	pknD_3			
PBAGAAKI_00188	CDS	2838	pknD_3	2.7.11.1		Serine/threonine-protein kinase PknD
PBAGAAKI_00189	gene	2718				
PBAGAAKI_00189	CDS	2718				hypothetical protein
PBAGAAKI_00190	gene	999	alx			
PBAGAAKI_00190	CDS	999	alx		COG0861	Putative membrane-bound redox modulator Alx
PBAGAAKI_00191	gene	159				
PBAGAAKI_00191	CDS	159				hypothetical protein
PBAGAAKI_00192	gene	390				
PBAGAAKI_00192	CDS	390				hypothetical protein
PBAGAAKI_00193	gene	5628	uvrA_1			
PBAGAAKI_00193	CDS	5628	uvrA_1			UvrABC system protein A
PBAGAAKI_00194	gene	513	rcsC_2			
PBAGAAKI_00194	CDS	513	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
PBAGAAKI_00195	gene	951				
PBAGAAKI_00195	CDS	951				hypothetical protein
PBAGAAKI_00196	gene	1512	lcfB_1			
PBAGAAKI_00196	CDS	1512	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
PBAGAAKI_00197	gene	2544				
PBAGAAKI_00197	CDS	2544				hypothetical protein
PBAGAAKI_00198	gene	2196	btuB_2			
PBAGAAKI_00198	CDS	2196	btuB_2			Vitamin B12 transporter BtuB
PBAGAAKI_00199	gene	1371				
PBAGAAKI_00199	CDS	1371				hypothetical protein
PBAGAAKI_00200	gene	2517	sgrR			
PBAGAAKI_00200	CDS	2517	sgrR			HTH-type transcriptional regulator SgrR
PBAGAAKI_00201	gene	807	gsiD			
PBAGAAKI_00201	CDS	807	gsiD		COG1173	Glutathione transport system permease protein GsiD
PBAGAAKI_00202	gene	1578	yejF			
PBAGAAKI_00202	CDS	1578	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
PBAGAAKI_00203	gene	1008				
PBAGAAKI_00203	CDS	1008		3.4.11.-	COG3191	putative aminopeptidase
PBAGAAKI_00204	gene	969	menH_1			
PBAGAAKI_00204	CDS	969	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
PBAGAAKI_00205	gene	495				
PBAGAAKI_00205	CDS	495				hypothetical protein
PBAGAAKI_00206	gene	576				
PBAGAAKI_00206	CDS	576				hypothetical protein
PBAGAAKI_00207	gene	915	dapAL			
PBAGAAKI_00207	CDS	915	dapAL	4.-.-.-		putative DapA-like lyase
PBAGAAKI_00208	gene	945				
PBAGAAKI_00208	CDS	945		5.1.1.8	COG3938	4-hydroxyproline 2-epimerase
PBAGAAKI_00209	gene	1158	cfa			
PBAGAAKI_00209	CDS	1158	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
PBAGAAKI_00210	gene	723				
PBAGAAKI_00210	CDS	723				hypothetical protein
PBAGAAKI_00211	gene	555	sigK_1			
PBAGAAKI_00211	CDS	555	sigK_1		COG1595	ECF RNA polymerase sigma factor SigK
PBAGAAKI_00212	gene	558				
PBAGAAKI_00212	CDS	558				hypothetical protein
PBAGAAKI_00213	gene	1404	dtpA			
PBAGAAKI_00213	CDS	1404	dtpA		COG3104	Dipeptide and tripeptide permease A
PBAGAAKI_00214	gene	2643	xyl3A			
PBAGAAKI_00214	CDS	2643	xyl3A	3.2.1.37	COG1472	Xylan 1,4-beta-xylosidase
PBAGAAKI_00215	gene	948				
PBAGAAKI_00215	CDS	948				hypothetical protein
PBAGAAKI_00216	gene	591				
PBAGAAKI_00216	CDS	591				hypothetical protein
PBAGAAKI_00217	gene	120				
PBAGAAKI_00217	CDS	120				hypothetical protein
PBAGAAKI_00218	gene	618				
PBAGAAKI_00218	CDS	618				hypothetical protein
PBAGAAKI_00219	gene	444				
PBAGAAKI_00219	CDS	444				hypothetical protein
PBAGAAKI_00220	gene	504				
PBAGAAKI_00220	CDS	504				hypothetical protein
PBAGAAKI_00221	gene	4041				
PBAGAAKI_00221	CDS	4041				hypothetical protein
PBAGAAKI_00222	gene	576				
PBAGAAKI_00222	CDS	576				hypothetical protein
PBAGAAKI_00223	gene	432				
PBAGAAKI_00223	CDS	432				hypothetical protein
PBAGAAKI_00224	gene	288				
PBAGAAKI_00224	CDS	288				hypothetical protein
PBAGAAKI_00225	gene	1098				
PBAGAAKI_00225	CDS	1098				hypothetical protein
PBAGAAKI_00226	gene	1047				
PBAGAAKI_00226	CDS	1047				hypothetical protein
PBAGAAKI_00227	gene	771	ypdB_1			
PBAGAAKI_00227	CDS	771	ypdB_1		COG3279	Transcriptional regulatory protein YpdB
PBAGAAKI_00228	gene	1092				
PBAGAAKI_00228	CDS	1092				hypothetical protein
PBAGAAKI_00229	gene	1062				
PBAGAAKI_00229	CDS	1062				hypothetical protein
PBAGAAKI_00230	gene	588	azoR_1			
PBAGAAKI_00230	CDS	588	azoR_1	1.7.1.17		FMN-dependent NADH-azoreductase
PBAGAAKI_00231	gene	2205	psrA			
PBAGAAKI_00231	CDS	2205	psrA		COG0243	Polysulfide reductase chain A
PBAGAAKI_00232	gene	768	cheB_1			
PBAGAAKI_00232	CDS	768	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
PBAGAAKI_00233	gene	1161				
PBAGAAKI_00233	CDS	1161				hypothetical protein
PBAGAAKI_00234	gene	1818				
PBAGAAKI_00234	CDS	1818				hypothetical protein
PBAGAAKI_00235	gene	1941				
PBAGAAKI_00235	CDS	1941				hypothetical protein
PBAGAAKI_00236	gene	1344				
PBAGAAKI_00236	CDS	1344				hypothetical protein
PBAGAAKI_00237	gene	1287	envZ			
PBAGAAKI_00237	CDS	1287	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
PBAGAAKI_00238	gene	849	ompR_2			
PBAGAAKI_00238	CDS	849	ompR_2			Transcriptional regulatory protein OmpR
PBAGAAKI_00239	gene	984				
PBAGAAKI_00239	CDS	984				hypothetical protein
PBAGAAKI_00240	gene	351				
PBAGAAKI_00240	CDS	351				hypothetical protein
PBAGAAKI_00241	gene	744	tipA			
PBAGAAKI_00241	CDS	744	tipA			HTH-type transcriptional activator TipA
PBAGAAKI_00242	gene	1272	entS_1			
PBAGAAKI_00242	CDS	1272	entS_1			Enterobactin exporter EntS
PBAGAAKI_00243	gene	618				
PBAGAAKI_00243	CDS	618				hypothetical protein
PBAGAAKI_00244	gene	603	rnd			
PBAGAAKI_00244	CDS	603	rnd	3.1.13.5		Ribonuclease D
PBAGAAKI_00245	gene	213				
PBAGAAKI_00245	CDS	213				hypothetical protein
