locus_tag	ftype	length_bp	gene	EC_number	COG	product
PILGFAFD_00209	CDS	594				hypothetical protein
PILGFAFD_00210	gene	1218	recF_1			
PILGFAFD_00210	CDS	1218	recF_1			DNA replication and repair protein RecF
PILGFAFD_00211	gene	903	prfB			
PILGFAFD_00211	CDS	903	prfB		COG1186	Peptide chain release factor RF2
PILGFAFD_00212	gene	927	menH_1			
PILGFAFD_00212	CDS	927	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
PILGFAFD_00213	gene	1062	tas			
PILGFAFD_00213	CDS	1062	tas		COG0667	Protein tas
PILGFAFD_00214	gene	504	ybaK_1			
PILGFAFD_00214	CDS	504	ybaK_1	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
PILGFAFD_00215	gene	639	plsY			
PILGFAFD_00215	CDS	639	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
PILGFAFD_00216	gene	1047				
PILGFAFD_00216	CDS	1047				hypothetical protein
PILGFAFD_00217	gene	657				
PILGFAFD_00217	CDS	657				hypothetical protein
PILGFAFD_00218	gene	486				
PILGFAFD_00218	CDS	486				hypothetical protein
PILGFAFD_00219	gene	1074	murB			
PILGFAFD_00219	CDS	1074	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
PILGFAFD_00220	gene	888				
PILGFAFD_00220	CDS	888				hypothetical protein
PILGFAFD_00221	gene	891	dmlR_1			
PILGFAFD_00221	CDS	891	dmlR_1			HTH-type transcriptional regulator DmlR
PILGFAFD_00222	gene	276				
PILGFAFD_00222	CDS	276				hypothetical protein
PILGFAFD_00223	gene	1344	argG			
PILGFAFD_00223	CDS	1344	argG	6.3.4.5	COG0137	Argininosuccinate synthase
PILGFAFD_00224	gene	318	ppnP			
PILGFAFD_00224	CDS	318	ppnP	2.4.2.2	COG3123	Pyrimidine/purine nucleoside phosphorylase
PILGFAFD_00225	gene	639				
PILGFAFD_00225	CDS	639				hypothetical protein
PILGFAFD_00226	gene	396	yffB			
PILGFAFD_00226	CDS	396	yffB		COG1393	Protein YffB
PILGFAFD_00227	gene	1326	folC			
PILGFAFD_00227	CDS	1326	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
PILGFAFD_00228	gene	906	dedD			
PILGFAFD_00228	CDS	906	dedD			Cell division protein DedD
PILGFAFD_00229	gene	489	cvpA			
PILGFAFD_00229	CDS	489	cvpA		COG1286	Colicin V production protein
PILGFAFD_00230	gene	1506	purF			
PILGFAFD_00230	CDS	1506	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
PILGFAFD_00231	gene	1230	metZ			
PILGFAFD_00231	CDS	1230	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
PILGFAFD_00232	gene	1437	gltX			
PILGFAFD_00232	CDS	1437	gltX	6.1.1.17		Glutamate--tRNA ligase
PILGFAFD_00233	gene	76				
PILGFAFD_00233	tRNA	76				tRNA-Ala(ggc)
PILGFAFD_00234	gene	76				
PILGFAFD_00234	tRNA	76				tRNA-Glu(ttc)
PILGFAFD_00235	gene	77				
PILGFAFD_00235	tRNA	77				tRNA-Asp(gtc)
PILGFAFD_00236	gene	1173				
PILGFAFD_00236	CDS	1173				hypothetical protein
PILGFAFD_00237	gene	1197	bcr_1			
PILGFAFD_00237	CDS	1197	bcr_1			Bicyclomycin resistance protein
PILGFAFD_00238	gene	1389	ribZ			
PILGFAFD_00238	CDS	1389	ribZ			Riboflavin transporter RibZ
PILGFAFD_00239	gene	1125				
PILGFAFD_00239	CDS	1125				hypothetical protein
PILGFAFD_00240	gene	2367	yhgF			
PILGFAFD_00240	CDS	2367	yhgF		COG2183	Protein YhgF
PILGFAFD_00241	gene	828				
PILGFAFD_00241	CDS	828				hypothetical protein
PILGFAFD_00242	gene	522				
PILGFAFD_00242	CDS	522				hypothetical protein
PILGFAFD_00243	gene	309				
PILGFAFD_00243	CDS	309			COG3039	IS5 family transposase IS1480b
PILGFAFD_00244	gene	1032				
PILGFAFD_00244	CDS	1032				hypothetical protein
PILGFAFD_00245	gene	1137	gbsB			
PILGFAFD_00245	CDS	1137	gbsB	1.1.1.-	COG1454	Choline dehydrogenase
PILGFAFD_00246	gene	870	mhpD			
