locus_tag	ftype	length_bp	gene	EC_number	COG	product
FMGFEPOP_00053	CDS	1134				hypothetical protein
FMGFEPOP_00054	gene	1011	appB			
FMGFEPOP_00054	CDS	1011	appB	7.1.1.3	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
FMGFEPOP_00055	gene	1368	cydA			
FMGFEPOP_00055	CDS	1368	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
FMGFEPOP_00056	gene	591				
FMGFEPOP_00056	CDS	591				hypothetical protein
FMGFEPOP_00057	gene	1098				
FMGFEPOP_00057	CDS	1098				hypothetical protein
FMGFEPOP_00058	gene	402				
FMGFEPOP_00058	CDS	402				hypothetical protein
FMGFEPOP_00059	gene	414	rnk_1			
FMGFEPOP_00059	CDS	414	rnk_1		COG0782	Regulator of nucleoside diphosphate kinase
FMGFEPOP_00060	gene	906				
FMGFEPOP_00060	CDS	906				hypothetical protein
FMGFEPOP_00061	gene	552				
FMGFEPOP_00061	CDS	552				hypothetical protein
FMGFEPOP_00062	gene	243				
FMGFEPOP_00062	CDS	243				hypothetical protein
FMGFEPOP_00063	gene	1356	intA_1			
FMGFEPOP_00063	CDS	1356	intA_1		COG0582	Prophage integrase IntA
FMGFEPOP_00064	gene	76				
FMGFEPOP_00064	tRNA	76				tRNA-Phe(gaa)
FMGFEPOP_00065	gene	684	cheB_1			
FMGFEPOP_00065	CDS	684	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
FMGFEPOP_00066	gene	2298	sasA_2			
FMGFEPOP_00066	CDS	2298	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
FMGFEPOP_00067	gene	558				
FMGFEPOP_00067	CDS	558				hypothetical protein
FMGFEPOP_00068	gene	1458	rsmB_1			
FMGFEPOP_00068	CDS	1458	rsmB_1	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
FMGFEPOP_00069	gene	585				
FMGFEPOP_00069	CDS	585				hypothetical protein
FMGFEPOP_00070	gene	4236	rpoC			
FMGFEPOP_00070	CDS	4236	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
FMGFEPOP_00071	gene	4113	rpoB			
FMGFEPOP_00071	CDS	4113	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
FMGFEPOP_00072	gene	378	rplL			
FMGFEPOP_00072	CDS	378	rplL			50S ribosomal protein L7/L12
FMGFEPOP_00073	gene	525	rplJ			
FMGFEPOP_00073	CDS	525	rplJ		COG0244	50S ribosomal protein L10
FMGFEPOP_00074	gene	696	rplA			
FMGFEPOP_00074	CDS	696	rplA		COG0081	50S ribosomal protein L1
FMGFEPOP_00075	gene	432	rplK			
FMGFEPOP_00075	CDS	432	rplK		COG0080	50S ribosomal protein L11
FMGFEPOP_00076	gene	597	nusG			
FMGFEPOP_00076	CDS	597	nusG		COG0250	Transcription termination/antitermination protein NusG
FMGFEPOP_00077	gene	387	secE			
FMGFEPOP_00077	CDS	387	secE			Protein translocase subunit SecE
FMGFEPOP_00078	gene	76				
FMGFEPOP_00078	tRNA	76				tRNA-Trp(cca)
FMGFEPOP_00079	gene	546	ecfG			
FMGFEPOP_00079	CDS	546	ecfG			ECF RNA polymerase sigma factor EcfG
FMGFEPOP_00080	gene	372				
FMGFEPOP_00080	CDS	372				hypothetical protein
FMGFEPOP_00081	gene	474	smpB			
FMGFEPOP_00081	CDS	474	smpB		COG0691	SsrA-binding protein
FMGFEPOP_00082	gene	441	ratA			
FMGFEPOP_00082	CDS	441	ratA		COG2867	Ribosome association toxin RatA
FMGFEPOP_00083	gene	360	rnfH			
FMGFEPOP_00083	CDS	360	rnfH			Protein RnfH
FMGFEPOP_00084	gene	558				
FMGFEPOP_00084	CDS	558				hypothetical protein
FMGFEPOP_00085	gene	1476	guaB			
FMGFEPOP_00085	CDS	1476	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
FMGFEPOP_00086	gene	258				
FMGFEPOP_00086	CDS	258				hypothetical protein
FMGFEPOP_00087	gene	435				
FMGFEPOP_00087	CDS	435				hypothetical protein
FMGFEPOP_00088	gene	1620	guaA			
FMGFEPOP_00088	CDS	1620	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
FMGFEPOP_00089	gene	966	wecH			
FMGFEPOP_00089	CDS	966	wecH	2.3.1.-		O-acetyltransferase WecH
FMGFEPOP_00090	gene	903				
FMGFEPOP_00090	CDS	903				hypothetical protein
FMGFEPOP_00091	gene	1071				
FMGFEPOP_00091	CDS	1071				hypothetical protein
FMGFEPOP_00092	gene	3783	putA			
FMGFEPOP_00092	CDS	3783	putA		COG0506	Bifunctional protein PutA
FMGFEPOP_00093	gene	474	lrp_1			
FMGFEPOP_00093	CDS	474	lrp_1		COG1522	Leucine-responsive regulatory protein
FMGFEPOP_00094	gene	312				
FMGFEPOP_00094	CDS	312				hypothetical protein
FMGFEPOP_00095	gene	1464	rlmD			
FMGFEPOP_00095	CDS	1464	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
FMGFEPOP_00096	gene	375				
FMGFEPOP_00096	CDS	375				hypothetical protein
FMGFEPOP_00097	gene	696	yccA			
FMGFEPOP_00097	CDS	696	yccA		COG0670	Modulator of FtsH protease YccA
FMGFEPOP_00098	gene	408				
FMGFEPOP_00098	CDS	408				hypothetical protein
FMGFEPOP_00099	gene	222				
FMGFEPOP_00099	CDS	222				hypothetical protein
FMGFEPOP_00100	gene	411	exbD_1			
FMGFEPOP_00100	CDS	411	exbD_1		COG0848	Biopolymer transport protein ExbD
FMGFEPOP_00101	gene	720	tolQ_1			
FMGFEPOP_00101	CDS	720	tolQ_1		COG0811	Tol-Pal system protein TolQ
FMGFEPOP_00102	gene	210				
FMGFEPOP_00102	CDS	210				hypothetical protein
FMGFEPOP_00103	gene	189				
FMGFEPOP_00103	CDS	189				hypothetical protein
FMGFEPOP_00104	gene	906				
FMGFEPOP_00104	CDS	906				hypothetical protein
FMGFEPOP_00105	gene	711	cobD			
FMGFEPOP_00105	CDS	711	cobD		COG1270	Cobalamin biosynthesis protein CobD
FMGFEPOP_00106	gene	1071	hisC_1			
FMGFEPOP_00106	CDS	1071	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
FMGFEPOP_00107	gene	795				
FMGFEPOP_00107	CDS	795				hypothetical protein
FMGFEPOP_00108	gene	393				
FMGFEPOP_00108	CDS	393				hypothetical protein
FMGFEPOP_00109	gene	1455	cobQ			
FMGFEPOP_00109	CDS	1455	cobQ		COG1492	Cobyric acid synthase
FMGFEPOP_00110	gene	783				
FMGFEPOP_00110	CDS	783		2.1.1.-	COG0500	putative methyltransferase
FMGFEPOP_00111	gene	1065	cobT			
FMGFEPOP_00111	CDS	1065	cobT	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
FMGFEPOP_00112	gene	1134				
FMGFEPOP_00112	CDS	1134				hypothetical protein
FMGFEPOP_00113	gene	1077	ugpC_1			
FMGFEPOP_00113	CDS	1077	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
FMGFEPOP_00114	gene	1293				
FMGFEPOP_00114	CDS	1293				hypothetical protein
FMGFEPOP_00115	gene	912	potB_1			
FMGFEPOP_00115	CDS	912	potB_1		COG1176	Spermidine/putrescine transport system permease protein PotB
FMGFEPOP_00116	gene	888	ydcV_1			
FMGFEPOP_00116	CDS	888	ydcV_1			Inner membrane ABC transporter permease protein YdcV
FMGFEPOP_00117	gene	762				
FMGFEPOP_00117	CDS	762				hypothetical protein
FMGFEPOP_00118	gene	738	hyuE			
FMGFEPOP_00118	CDS	738	hyuE	5.1.99.5		Hydantoin racemase
FMGFEPOP_00119	gene	639	nth			
FMGFEPOP_00119	CDS	639	nth	4.2.99.18	COG0177	Endonuclease III
FMGFEPOP_00120	gene	477	sbmC			
FMGFEPOP_00120	CDS	477	sbmC			DNA gyrase inhibitor
FMGFEPOP_00121	gene	1191	lysN_1			
FMGFEPOP_00121	CDS	1191	lysN_1	2.6.1.39	COG1167	2-aminoadipate transaminase
FMGFEPOP_00122	gene	228	slyX			
FMGFEPOP_00122	CDS	228	slyX			Protein SlyX
FMGFEPOP_00123	gene	633				
FMGFEPOP_00123	CDS	633				hypothetical protein
FMGFEPOP_00124	gene	2106	fadH			
FMGFEPOP_00124	CDS	2106	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
FMGFEPOP_00125	gene	429				
FMGFEPOP_00125	CDS	429				hypothetical protein
FMGFEPOP_00126	gene	501				
FMGFEPOP_00126	CDS	501				hypothetical protein
FMGFEPOP_00127	gene	753				
FMGFEPOP_00127	CDS	753				hypothetical protein
FMGFEPOP_00128	gene	777				
FMGFEPOP_00128	CDS	777				hypothetical protein
FMGFEPOP_00129	gene	1011				
FMGFEPOP_00129	CDS	1011				hypothetical protein
FMGFEPOP_00130	gene	132				
FMGFEPOP_00130	CDS	132				hypothetical protein
FMGFEPOP_00131	gene	162				
FMGFEPOP_00131	CDS	162				hypothetical protein
FMGFEPOP_00132	gene	474				
FMGFEPOP_00132	CDS	474				hypothetical protein
FMGFEPOP_00133	gene	1926	menE_1			
FMGFEPOP_00133	CDS	1926	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
FMGFEPOP_00134	gene	942	lcdH_1			
FMGFEPOP_00134	CDS	942	lcdH_1	1.1.1.108	COG1250	L-carnitine dehydrogenase
FMGFEPOP_00135	gene	993				
FMGFEPOP_00135	CDS	993				hypothetical protein
FMGFEPOP_00136	gene	921	kce			
FMGFEPOP_00136	CDS	921	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
FMGFEPOP_00137	gene	693				
FMGFEPOP_00137	CDS	693				hypothetical protein
FMGFEPOP_00138	gene	828	menH_1			
FMGFEPOP_00138	CDS	828	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
FMGFEPOP_00139	gene	1551	bclA_1			
FMGFEPOP_00139	CDS	1551	bclA_1	6.2.1.25		Benzoate--CoA ligase
FMGFEPOP_00140	gene	1551	boxD			
FMGFEPOP_00140	CDS	1551	boxD	1.2.1.77		3,4-dehydroadipyl-CoA semialdehyde dehydrogenase
FMGFEPOP_00141	gene	468				
FMGFEPOP_00141	CDS	468				hypothetical protein
FMGFEPOP_00142	gene	948	aroK_1			
FMGFEPOP_00142	CDS	948	aroK_1	2.7.1.71		Shikimate kinase
FMGFEPOP_00143	gene	1665	boxC			
FMGFEPOP_00143	CDS	1665	boxC	4.1.2.44		Benzoyl-CoA-dihydrodiol lyase
FMGFEPOP_00144	gene	1428	boxB			
FMGFEPOP_00144	CDS	1428	boxB	1.14.13.208		Benzoyl-CoA oxygenase component B
FMGFEPOP_00145	gene	1293	boxA			
FMGFEPOP_00145	CDS	1293	boxA	1.14.13.208		Benzoyl-CoA oxygenase component A
FMGFEPOP_00146	gene	315				
FMGFEPOP_00146	CDS	315				hypothetical protein
FMGFEPOP_00147	gene	723				
FMGFEPOP_00147	CDS	723				hypothetical protein
FMGFEPOP_00148	gene	639				
FMGFEPOP_00148	CDS	639				hypothetical protein
FMGFEPOP_00149	gene	1167	braC_1			
FMGFEPOP_00149	CDS	1167	braC_1		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
FMGFEPOP_00150	gene	1041	tsaD			
FMGFEPOP_00150	CDS	1041	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
FMGFEPOP_00151	gene	1452	vdh			
FMGFEPOP_00151	CDS	1452	vdh	1.2.1.67		Vanillin dehydrogenase
FMGFEPOP_00152	gene	711	livF_1			
FMGFEPOP_00152	CDS	711	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
FMGFEPOP_00153	gene	771	lptB_1			
FMGFEPOP_00153	CDS	771	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
FMGFEPOP_00154	gene	933				
FMGFEPOP_00154	CDS	933				hypothetical protein
FMGFEPOP_00155	gene	879	livH_1			
FMGFEPOP_00155	CDS	879	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
FMGFEPOP_00156	gene	1209				
FMGFEPOP_00156	CDS	1209				hypothetical protein
FMGFEPOP_00157	gene	981	feaR_1			
FMGFEPOP_00157	CDS	981	feaR_1		COG2207	Transcriptional activator FeaR
FMGFEPOP_00158	gene	1446	ttgF			
FMGFEPOP_00158	CDS	1446	ttgF			Toluene efflux pump outer membrane protein TtgF
FMGFEPOP_00159	gene	1389	mdtA_1			
FMGFEPOP_00159	CDS	1389	mdtA_1			Multidrug resistance protein MdtA
FMGFEPOP_00160	gene	777	yknY_1			
FMGFEPOP_00160	CDS	777	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
FMGFEPOP_00161	gene	1206	macB			
FMGFEPOP_00161	CDS	1206	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
FMGFEPOP_00162	gene	393				
FMGFEPOP_00162	CDS	393				hypothetical protein
FMGFEPOP_00163	gene	1347				
FMGFEPOP_00163	CDS	1347				hypothetical protein
FMGFEPOP_00164	gene	771	yadH_1			
FMGFEPOP_00164	CDS	771	yadH_1		COG0842	Inner membrane transport permease YadH
FMGFEPOP_00165	gene	981	yadG_1			
FMGFEPOP_00165	CDS	981	yadG_1		COG1131	putative ABC transporter ATP-binding protein YadG
FMGFEPOP_00166	gene	2265	iorB_1			
FMGFEPOP_00166	CDS	2265	iorB_1	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
FMGFEPOP_00167	gene	462	iorA_1			
FMGFEPOP_00167	CDS	462	iorA_1	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
FMGFEPOP_00168	gene	573	bm3R1			
FMGFEPOP_00168	CDS	573	bm3R1			HTH-type transcriptional repressor Bm3R1
FMGFEPOP_00169	gene	639	pdxH			
FMGFEPOP_00169	CDS	639	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
FMGFEPOP_00170	gene	252				
FMGFEPOP_00170	CDS	252				hypothetical protein
FMGFEPOP_00171	gene	954				
FMGFEPOP_00171	CDS	954				hypothetical protein
FMGFEPOP_00172	gene	1107	ugpC_2			
FMGFEPOP_00172	CDS	1107	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
FMGFEPOP_00173	gene	1392	sasA_3			
FMGFEPOP_00173	CDS	1392	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
FMGFEPOP_00174	gene	726	tctD_1			
FMGFEPOP_00174	CDS	726	tctD_1		COG0745	Transcriptional regulatory protein tctD
FMGFEPOP_00175	gene	507				
FMGFEPOP_00175	CDS	507				hypothetical protein
FMGFEPOP_00176	gene	210				
FMGFEPOP_00176	CDS	210				hypothetical protein
FMGFEPOP_00177	gene	351				
FMGFEPOP_00177	CDS	351				hypothetical protein
FMGFEPOP_00178	gene	1623				
FMGFEPOP_00178	CDS	1623				hypothetical protein
FMGFEPOP_00179	gene	2139				
FMGFEPOP_00179	CDS	2139			COG1629	putative TonB-dependent receptor
FMGFEPOP_00180	gene	483				
FMGFEPOP_00180	CDS	483				hypothetical protein
FMGFEPOP_00181	gene	693				
FMGFEPOP_00181	CDS	693				hypothetical protein
FMGFEPOP_00182	gene	252				
FMGFEPOP_00182	CDS	252				hypothetical protein
FMGFEPOP_00183	gene	1239				
FMGFEPOP_00183	CDS	1239				hypothetical protein
FMGFEPOP_00184	gene	684	ytrE_1			
FMGFEPOP_00184	CDS	684	ytrE_1		COG1136	ABC transporter ATP-binding protein YtrE
FMGFEPOP_00185	gene	426				
FMGFEPOP_00185	CDS	426				hypothetical protein
FMGFEPOP_00186	gene	447				
FMGFEPOP_00186	CDS	447				hypothetical protein
FMGFEPOP_00187	gene	537	msrAB			
FMGFEPOP_00187	CDS	537	msrAB			Peptide methionine sulfoxide reductase MsrA/MsrB
FMGFEPOP_00188	gene	111				
FMGFEPOP_00188	CDS	111				hypothetical protein
FMGFEPOP_00189	gene	306				
FMGFEPOP_00189	CDS	306				hypothetical protein
FMGFEPOP_00190	gene	384				
FMGFEPOP_00190	CDS	384				hypothetical protein
FMGFEPOP_00191	gene	1200				
FMGFEPOP_00191	CDS	1200				hypothetical protein
FMGFEPOP_00192	gene	1773				
FMGFEPOP_00192	CDS	1773				hypothetical protein
FMGFEPOP_00193	gene	621				
FMGFEPOP_00193	CDS	621				hypothetical protein
FMGFEPOP_00194	gene	1128				
FMGFEPOP_00194	CDS	1128				hypothetical protein
FMGFEPOP_00195	gene	738	tupB			
FMGFEPOP_00195	CDS	738	tupB			Tungstate uptake system permease protein TupB
FMGFEPOP_00196	gene	726	glnQ_1			
FMGFEPOP_00196	CDS	726	glnQ_1			Glutamine transport ATP-binding protein GlnQ
FMGFEPOP_00197	gene	837	tupA			
FMGFEPOP_00197	CDS	837	tupA			Tungstate-binding protein TupA
FMGFEPOP_00198	gene	834				
FMGFEPOP_00198	CDS	834				hypothetical protein
FMGFEPOP_00199	gene	1698	ubiB_1			
FMGFEPOP_00199	CDS	1698	ubiB_1	2.7.-.-	COG0661	putative protein kinase UbiB
FMGFEPOP_00200	gene	486				
FMGFEPOP_00200	CDS	486				hypothetical protein
FMGFEPOP_00201	gene	399				
FMGFEPOP_00201	CDS	399				hypothetical protein
FMGFEPOP_00202	gene	525				
FMGFEPOP_00202	CDS	525				hypothetical protein
FMGFEPOP_00203	gene	1125				
FMGFEPOP_00203	CDS	1125				hypothetical protein
FMGFEPOP_00204	gene	1722				
FMGFEPOP_00204	CDS	1722				hypothetical protein
FMGFEPOP_00205	gene	1098	cysA_1			
FMGFEPOP_00205	CDS	1098	cysA_1	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
FMGFEPOP_00206	gene	684				
FMGFEPOP_00206	CDS	684				hypothetical protein
FMGFEPOP_00207	gene	768	modA			
FMGFEPOP_00207	CDS	768	modA		COG0725	Molybdate-binding protein ModA
FMGFEPOP_00208	gene	231				
FMGFEPOP_00208	CDS	231				hypothetical protein
FMGFEPOP_00209	gene	600	fldP_1			
FMGFEPOP_00209	CDS	600	fldP_1			Flavodoxin FldP
FMGFEPOP_00210	gene	498				
FMGFEPOP_00210	CDS	498				hypothetical protein
FMGFEPOP_00211	gene	444				
FMGFEPOP_00211	CDS	444				hypothetical protein
FMGFEPOP_00212	gene	822				
FMGFEPOP_00212	CDS	822				hypothetical protein
FMGFEPOP_00213	gene	1008	dusA			
FMGFEPOP_00213	CDS	1008	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
FMGFEPOP_00214	gene	342	rimJ			
FMGFEPOP_00214	CDS	342	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
FMGFEPOP_00215	gene	2868				
FMGFEPOP_00215	CDS	2868				hypothetical protein
FMGFEPOP_00216	gene	1092				
FMGFEPOP_00216	CDS	1092				hypothetical protein
FMGFEPOP_00217	gene	1647				
FMGFEPOP_00217	CDS	1647				hypothetical protein
FMGFEPOP_00218	gene	717	rsxB_1			
FMGFEPOP_00218	CDS	717	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
FMGFEPOP_00219	gene	1491				
FMGFEPOP_00219	CDS	1491				hypothetical protein
FMGFEPOP_00220	gene	1206	dapL			
FMGFEPOP_00220	CDS	1206	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
FMGFEPOP_00221	gene	834	dapD			
FMGFEPOP_00221	CDS	834	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
FMGFEPOP_00222	gene	1164	pilT_1			
FMGFEPOP_00222	CDS	1164	pilT_1		COG2805	Twitching mobility protein
FMGFEPOP_00223	gene	1194	dapE_1			
FMGFEPOP_00223	CDS	1194	dapE_1	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
FMGFEPOP_00224	gene	936	prmB			
FMGFEPOP_00224	CDS	936	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
FMGFEPOP_00225	gene	2043	yheS_1			
FMGFEPOP_00225	CDS	2043	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
FMGFEPOP_00226	gene	738	phaB			
FMGFEPOP_00226	CDS	738	phaB	1.1.1.36		Acetoacetyl-CoA reductase
FMGFEPOP_00227	gene	1179	phaA			
FMGFEPOP_00227	CDS	1179	phaA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
FMGFEPOP_00228	gene	1701	phaC			
FMGFEPOP_00228	CDS	1701	phaC	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
FMGFEPOP_00229	gene	327				
FMGFEPOP_00229	CDS	327				hypothetical protein
FMGFEPOP_00230	gene	876	yfiH			
FMGFEPOP_00230	CDS	876	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
FMGFEPOP_00231	gene	669	nagL_1			
FMGFEPOP_00231	CDS	669	nagL_1	5.2.1.4		Maleylpyruvate isomerase
FMGFEPOP_00232	gene	498	nicR			
FMGFEPOP_00232	CDS	498	nicR		COG1846	HTH-type transcriptional repressor NicR
FMGFEPOP_00233	gene	696	nagK_1			
FMGFEPOP_00233	CDS	696	nagK_1	3.7.1.20		Fumarylpyruvate hydrolase
FMGFEPOP_00234	gene	552				
FMGFEPOP_00234	CDS	552				hypothetical protein
FMGFEPOP_00235	gene	225				
FMGFEPOP_00235	CDS	225				hypothetical protein
FMGFEPOP_00236	gene	399				
FMGFEPOP_00236	CDS	399				hypothetical protein
FMGFEPOP_00237	gene	2334	mrcA_1			
FMGFEPOP_00237	CDS	2334	mrcA_1		COG5009	Penicillin-binding protein 1A
FMGFEPOP_00238	gene	2088	ligA_1			
FMGFEPOP_00238	CDS	2088	ligA_1	6.5.1.2	COG0272	DNA ligase
FMGFEPOP_00239	gene	459				
