locus_tag	ftype	length_bp	gene	EC_number	COG	product
GPOOLNJA_00064	CDS	825				hypothetical protein
GPOOLNJA_00065	gene	1422				
GPOOLNJA_00065	CDS	1422		3.5.4.32	COG0402	8-oxoguanine deaminase
GPOOLNJA_00066	gene	1251	hutI			
GPOOLNJA_00066	CDS	1251	hutI	3.5.2.7	COG1228	Imidazolonepropionase
GPOOLNJA_00067	gene	609	ves			
GPOOLNJA_00067	CDS	609	ves			Protein Ves
GPOOLNJA_00068	gene	861				
GPOOLNJA_00068	CDS	861				hypothetical protein
GPOOLNJA_00069	gene	783	glnQ_1			
GPOOLNJA_00069	CDS	783	glnQ_1			Glutamine transport ATP-binding protein GlnQ
GPOOLNJA_00070	gene	669	yecS_1			
GPOOLNJA_00070	CDS	669	yecS_1		COG0765	L-cystine transport system permease protein YecS
GPOOLNJA_00071	gene	753	glnH_1			
GPOOLNJA_00071	CDS	753	glnH_1		COG0834	Glutamine-binding periplasmic protein
GPOOLNJA_00072	gene	750				
GPOOLNJA_00072	CDS	750				hypothetical protein
GPOOLNJA_00073	gene	1734	hutU			
GPOOLNJA_00073	CDS	1734	hutU	4.2.1.49	COG2987	Urocanate hydratase
GPOOLNJA_00074	gene	1539	hutH			
GPOOLNJA_00074	CDS	1539	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
GPOOLNJA_00075	gene	783	dasR			
GPOOLNJA_00075	CDS	783	dasR		COG2188	HTH-type transcriptional repressor DasR
GPOOLNJA_00076	gene	780	ssuB_1			
GPOOLNJA_00076	CDS	780	ssuB_1	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
GPOOLNJA_00077	gene	852	ssuC_1			
GPOOLNJA_00077	CDS	852	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
GPOOLNJA_00078	gene	966				
GPOOLNJA_00078	CDS	966				hypothetical protein
GPOOLNJA_00079	gene	852				
GPOOLNJA_00079	CDS	852				hypothetical protein
GPOOLNJA_00080	gene	375	rsbS			
GPOOLNJA_00080	CDS	375	rsbS		COG1366	RsbT antagonist protein RsbS
GPOOLNJA_00081	gene	405	rsbT			
GPOOLNJA_00081	CDS	405	rsbT	2.7.11.1	COG2172	Serine/threonine-protein kinase RsbT
GPOOLNJA_00082	gene	1086				
GPOOLNJA_00082	CDS	1086				hypothetical protein
GPOOLNJA_00083	gene	900	pleC			
GPOOLNJA_00083	CDS	900	pleC	2.7.13.3		Non-motile and phage-resistance protein
GPOOLNJA_00084	gene	1992	arcB			
GPOOLNJA_00084	CDS	1992	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
GPOOLNJA_00085	gene	2670	rcsC_1			
GPOOLNJA_00085	CDS	2670	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
GPOOLNJA_00086	gene	609				
GPOOLNJA_00086	CDS	609				hypothetical protein
GPOOLNJA_00087	gene	2238	bphP			
GPOOLNJA_00087	CDS	2238	bphP	2.7.13.3		Bacteriophytochrome
GPOOLNJA_00088	gene	390	spo0F			
GPOOLNJA_00088	CDS	390	spo0F	2.7.-.-	COG0784	Sporulation initiation phosphotransferase F
GPOOLNJA_00089	gene	1308	glgC			
GPOOLNJA_00089	CDS	1308	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
GPOOLNJA_00090	gene	2157	glgX			
GPOOLNJA_00090	CDS	2157	glgX	3.2.1.-	COG1523	Glycogen operon protein GlgX 
GPOOLNJA_00091	gene	1824	treZ			
GPOOLNJA_00091	CDS	1824	treZ	3.2.1.141	COG0296	Malto-oligosyltrehalose trehalohydrolase
GPOOLNJA_00092	gene	4989				
GPOOLNJA_00092	CDS	4989				hypothetical protein
GPOOLNJA_00093	gene	1527	glgA			
GPOOLNJA_00093	CDS	1527	glgA	2.4.1.21	COG0297	Glycogen synthase
GPOOLNJA_00094	gene	210				
GPOOLNJA_00094	CDS	210				hypothetical protein
GPOOLNJA_00095	gene	765				
GPOOLNJA_00095	CDS	765		1.1.1.393	COG1028	3-beta-hydroxycholanate 3-dehydrogenase (NADP(+))
GPOOLNJA_00096	gene	2316	rnr			
GPOOLNJA_00096	CDS	2316	rnr	3.1.13.1	COG0557	Ribonuclease R
GPOOLNJA_00097	gene	85				
GPOOLNJA_00097	tRNA	85				tRNA-Leu(cag)
GPOOLNJA_00098	gene	85				
GPOOLNJA_00098	tRNA	85				tRNA-Leu(cag)
GPOOLNJA_00099	gene	2670				
GPOOLNJA_00099	CDS	2670				hypothetical protein
GPOOLNJA_00100	gene	3930				
GPOOLNJA_00100	CDS	3930				hypothetical protein
GPOOLNJA_00101	gene	891	mltC_1			
GPOOLNJA_00101	CDS	891	mltC_1	4.2.2.-		Membrane-bound lytic murein transglycosylase C
GPOOLNJA_00102	gene	1245	glyA			
GPOOLNJA_00102	CDS	1245	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
GPOOLNJA_00103	gene	450	nrdR			
GPOOLNJA_00103	CDS	450	nrdR		COG1327	Transcriptional repressor NrdR
GPOOLNJA_00104	gene	2274				
GPOOLNJA_00104	CDS	2274				hypothetical protein
GPOOLNJA_00105	gene	1098	aroC			
GPOOLNJA_00105	CDS	1098	aroC	4.2.3.5		Chorismate synthase
GPOOLNJA_00106	gene	453				
GPOOLNJA_00106	CDS	453				hypothetical protein
GPOOLNJA_00107	gene	1314				
GPOOLNJA_00107	CDS	1314		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
GPOOLNJA_00108	gene	810	menH_1			
GPOOLNJA_00108	CDS	810	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GPOOLNJA_00109	gene	756	gph_1			
GPOOLNJA_00109	CDS	756	gph_1	3.1.3.18		Phosphoglycolate phosphatase
GPOOLNJA_00110	gene	1065	hemH			
GPOOLNJA_00110	CDS	1065	hemH	4.99.1.1	COG0276	Ferrochelatase
GPOOLNJA_00111	gene	1677	sasA_1			
GPOOLNJA_00111	CDS	1677	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
GPOOLNJA_00112	gene	693	copR_1			
GPOOLNJA_00112	CDS	693	copR_1			Transcriptional activator protein CopR
GPOOLNJA_00113	gene	480				
GPOOLNJA_00113	CDS	480				hypothetical protein
GPOOLNJA_00114	gene	405				
GPOOLNJA_00114	CDS	405				hypothetical protein
GPOOLNJA_00115	gene	2130				
GPOOLNJA_00115	CDS	2130		3.1.1.22		D-(-)-3-hydroxybutyrate oligomer hydrolase
GPOOLNJA_00116	gene	270				
GPOOLNJA_00116	CDS	270				hypothetical protein
GPOOLNJA_00117	gene	2202	fcuA			
GPOOLNJA_00117	CDS	2202	fcuA			Ferrichrome receptor FcuA
GPOOLNJA_00118	gene	1197				
GPOOLNJA_00118	CDS	1197				hypothetical protein
GPOOLNJA_00119	gene	1515				
GPOOLNJA_00119	CDS	1515				hypothetical protein
GPOOLNJA_00120	gene	558				
GPOOLNJA_00120	CDS	558				hypothetical protein
GPOOLNJA_00121	gene	960				
GPOOLNJA_00121	CDS	960				hypothetical protein
GPOOLNJA_00122	gene	729	tctD_1			
GPOOLNJA_00122	CDS	729	tctD_1		COG0745	Transcriptional regulatory protein tctD
GPOOLNJA_00123	gene	1455	sasA_2			
GPOOLNJA_00123	CDS	1455	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
GPOOLNJA_00124	gene	1482	norG			
GPOOLNJA_00124	CDS	1482	norG		COG1167	HTH-type transcriptional regulator NorG
GPOOLNJA_00125	gene	2385	cntO_1			
GPOOLNJA_00125	CDS	2385	cntO_1		COG1629	Metal-pseudopaline receptor CntO
GPOOLNJA_00126	gene	1770	bacA_1			
GPOOLNJA_00126	CDS	1770	bacA_1		COG4178	Vitamin B12 transport ATP-binding protein BacA
GPOOLNJA_00127	gene	333				
GPOOLNJA_00127	CDS	333				Thioredoxin C-1
GPOOLNJA_00128	gene	2811				
GPOOLNJA_00128	CDS	2811				hypothetical protein
GPOOLNJA_00129	gene	1173				
GPOOLNJA_00129	CDS	1173				hypothetical protein
GPOOLNJA_00130	gene	729				
GPOOLNJA_00130	CDS	729				hypothetical protein
GPOOLNJA_00131	gene	894	tolQ_1			
GPOOLNJA_00131	CDS	894	tolQ_1			Tol-Pal system protein TolQ
GPOOLNJA_00132	gene	420	exbD_1			
GPOOLNJA_00132	CDS	420	exbD_1		COG0848	Biopolymer transport protein ExbD
GPOOLNJA_00133	gene	426	exbD_2			
GPOOLNJA_00133	CDS	426	exbD_2		COG0848	Biopolymer transport protein ExbD
GPOOLNJA_00134	gene	1464	pepA_1			
GPOOLNJA_00134	CDS	1464	pepA_1	3.4.11.1	COG0260	Cytosol aminopeptidase
GPOOLNJA_00135	gene	1851				
GPOOLNJA_00135	CDS	1851				hypothetical protein
GPOOLNJA_00136	gene	597				
GPOOLNJA_00136	CDS	597				hypothetical protein
GPOOLNJA_00137	gene	585	srpC_1			
GPOOLNJA_00137	CDS	585	srpC_1		COG2059	putative chromate transport protein
GPOOLNJA_00138	gene	969	yajO_1			
GPOOLNJA_00138	CDS	969	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
GPOOLNJA_00139	gene	744	ribB			
GPOOLNJA_00139	CDS	744	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
GPOOLNJA_00140	gene	738	cobB_1			
GPOOLNJA_00140	CDS	738	cobB_1	2.3.1.286	COG0846	NAD-dependent protein deacylase
GPOOLNJA_00141	gene	753	rlmB_1			
GPOOLNJA_00141	CDS	753	rlmB_1	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
GPOOLNJA_00142	gene	714	ytrE_1			
GPOOLNJA_00142	CDS	714	ytrE_1		COG1136	ABC transporter ATP-binding protein YtrE
GPOOLNJA_00143	gene	666	tesA			
GPOOLNJA_00143	CDS	666	tesA	3.1.1.1	COG2755	Esterase TesA
GPOOLNJA_00144	gene	198				
GPOOLNJA_00144	CDS	198				hypothetical protein
GPOOLNJA_00145	gene	1242	metC_1			
GPOOLNJA_00145	CDS	1242	metC_1	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
GPOOLNJA_00146	gene	477	osmY_1			
GPOOLNJA_00146	CDS	477	osmY_1		COG2823	Osmotically-inducible protein Y
GPOOLNJA_00147	gene	1656				
GPOOLNJA_00147	CDS	1656			COG0659	putative sulfate transporter
GPOOLNJA_00148	gene	744				
GPOOLNJA_00148	CDS	744				hypothetical protein
GPOOLNJA_00149	gene	828	ylxH			
GPOOLNJA_00149	CDS	828	ylxH		COG0455	Flagellum site-determining protein YlxH
GPOOLNJA_00150	gene	774				
GPOOLNJA_00150	CDS	774				hypothetical protein
GPOOLNJA_00151	gene	951				
GPOOLNJA_00151	CDS	951				hypothetical protein
GPOOLNJA_00152	gene	555	fldP			
GPOOLNJA_00152	CDS	555	fldP			Flavodoxin FldP
GPOOLNJA_00153	gene	711	yhhW_1			
GPOOLNJA_00153	CDS	711	yhhW_1	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
GPOOLNJA_00154	gene	948	yhaJ_1			
GPOOLNJA_00154	CDS	948	yhaJ_1			HTH-type transcriptional regulator YhaJ
GPOOLNJA_00155	gene	1110				
GPOOLNJA_00155	CDS	1110		1.6.3.5	COG3380	Renalase
GPOOLNJA_00156	gene	1011	gluQ			
GPOOLNJA_00156	CDS	1011	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
GPOOLNJA_00157	gene	786	trmB			
GPOOLNJA_00157	CDS	786	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
GPOOLNJA_00158	gene	1044				
GPOOLNJA_00158	CDS	1044				hypothetical protein
GPOOLNJA_00159	gene	2631	alaS_1			
GPOOLNJA_00159	CDS	2631	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
GPOOLNJA_00160	gene	1146				
GPOOLNJA_00160	CDS	1146				hypothetical protein
GPOOLNJA_00161	gene	1038				
GPOOLNJA_00161	CDS	1038				hypothetical protein
GPOOLNJA_00162	gene	351				
GPOOLNJA_00162	CDS	351			COG4654	Cytochrome c-552
GPOOLNJA_00163	gene	930	ssuR			
GPOOLNJA_00163	CDS	930	ssuR			HTH-type transcriptional regulator SsuR
GPOOLNJA_00164	gene	216	mopII			
GPOOLNJA_00164	CDS	216	mopII			Molybdenum-pterin-binding protein 2
GPOOLNJA_00165	gene	825	ssuB_2			
GPOOLNJA_00165	CDS	825	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
GPOOLNJA_00166	gene	879	ssuC_2			
GPOOLNJA_00166	CDS	879	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
GPOOLNJA_00167	gene	375				
GPOOLNJA_00167	CDS	375				hypothetical protein
GPOOLNJA_00168	gene	1179	msuD			
GPOOLNJA_00168	CDS	1179	msuD	1.14.14.5	COG2141	Methanesulfonate monooxygenase
GPOOLNJA_00169	gene	207				
GPOOLNJA_00169	CDS	207				hypothetical protein
GPOOLNJA_00170	gene	990	ssuA			
GPOOLNJA_00170	CDS	990	ssuA			Putative aliphatic sulfonates-binding protein
GPOOLNJA_00171	gene	588	ssuE			
GPOOLNJA_00171	CDS	588	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
GPOOLNJA_00172	gene	1023	sbp_1			
GPOOLNJA_00172	CDS	1023	sbp_1		COG1613	Sulfate-binding protein
GPOOLNJA_00173	gene	273				
GPOOLNJA_00173	CDS	273				putative Fe(2+)-trafficking protein
GPOOLNJA_00174	gene	1908	mnmC_1			
GPOOLNJA_00174	CDS	1908	mnmC_1		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
GPOOLNJA_00175	gene	561				
GPOOLNJA_00175	CDS	561				hypothetical protein
GPOOLNJA_00176	gene	1245				
GPOOLNJA_00176	CDS	1245				hypothetical protein
GPOOLNJA_00177	gene	804				
GPOOLNJA_00177	CDS	804				hypothetical protein
GPOOLNJA_00178	gene	1851				
GPOOLNJA_00178	CDS	1851				hypothetical protein
GPOOLNJA_00179	gene	381				
GPOOLNJA_00179	CDS	381				hypothetical protein
GPOOLNJA_00180	gene	933	cysD			
GPOOLNJA_00180	CDS	933	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
GPOOLNJA_00181	gene	1359	cysN			
GPOOLNJA_00181	CDS	1359	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
GPOOLNJA_00182	gene	324	fdxA			
GPOOLNJA_00182	CDS	324	fdxA		COG1146	Ferredoxin 1
GPOOLNJA_00183	gene	1065				
GPOOLNJA_00183	CDS	1065		1.18.1.2	COG0492	Ferredoxin--NADP reductase
GPOOLNJA_00184	gene	339				
GPOOLNJA_00184	CDS	339				hypothetical protein
GPOOLNJA_00185	gene	963				
GPOOLNJA_00185	CDS	963				hypothetical protein
GPOOLNJA_00186	gene	2205				
GPOOLNJA_00186	CDS	2205				hypothetical protein
GPOOLNJA_00187	gene	855				
GPOOLNJA_00187	CDS	855				hypothetical protein
GPOOLNJA_00188	gene	798				
GPOOLNJA_00188	CDS	798				hypothetical protein
GPOOLNJA_00189	gene	3936	pknD_1			
GPOOLNJA_00189	CDS	3936	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
GPOOLNJA_00190	gene	900	thiD			
GPOOLNJA_00190	CDS	900	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
GPOOLNJA_00191	gene	1119	mnmC_2			
GPOOLNJA_00191	CDS	1119	mnmC_2	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
GPOOLNJA_00192	gene	198				
GPOOLNJA_00192	CDS	198				hypothetical protein
GPOOLNJA_00193	gene	810	thiG			
GPOOLNJA_00193	CDS	810	thiG	2.8.1.10	COG2022	Thiazole synthase
GPOOLNJA_00194	gene	909	thiE			
GPOOLNJA_00194	CDS	909	thiE	2.5.1.3		Thiamine-phosphate synthase
GPOOLNJA_00195	gene	2322				
GPOOLNJA_00195	CDS	2322				hypothetical protein
GPOOLNJA_00196	gene	1521	paaH			
GPOOLNJA_00196	CDS	1521	paaH	1.1.1.-	COG1250	3-hydroxyadipyl-CoA dehydrogenase
GPOOLNJA_00197	gene	780	paaG_1			
GPOOLNJA_00197	CDS	780	paaG_1	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
GPOOLNJA_00198	gene	720	crp_1			
GPOOLNJA_00198	CDS	720	crp_1		COG0664	CRP-like cAMP-activated global transcriptional regulator
GPOOLNJA_00199	gene	1086				
GPOOLNJA_00199	CDS	1086				hypothetical protein
GPOOLNJA_00200	gene	1275	caiA_1			
GPOOLNJA_00200	CDS	1275	caiA_1	1.3.8.13		Crotonobetainyl-CoA reductase
GPOOLNJA_00201	gene	150				
GPOOLNJA_00201	CDS	150				hypothetical protein
GPOOLNJA_00202	gene	198				
GPOOLNJA_00202	CDS	198				hypothetical protein
GPOOLNJA_00203	gene	312				
GPOOLNJA_00203	CDS	312				hypothetical protein
GPOOLNJA_00204	gene	225				
GPOOLNJA_00204	CDS	225				hypothetical protein
GPOOLNJA_00205	gene	819				
GPOOLNJA_00205	CDS	819				hypothetical protein
GPOOLNJA_00206	gene	954				
GPOOLNJA_00206	CDS	954				hypothetical protein
GPOOLNJA_00207	gene	3702				
GPOOLNJA_00207	CDS	3702				hypothetical protein
GPOOLNJA_00208	gene	2550	quiP			
GPOOLNJA_00208	CDS	2550	quiP	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
GPOOLNJA_00209	gene	948				
GPOOLNJA_00209	CDS	948				hypothetical protein
GPOOLNJA_00210	gene	984	ldcA			
GPOOLNJA_00210	CDS	984	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
GPOOLNJA_00211	gene	1455	tadA_1			
GPOOLNJA_00211	CDS	1455	tadA_1	3.5.4.33		tRNA-specific adenosine deaminase
GPOOLNJA_00212	gene	246				
GPOOLNJA_00212	CDS	246				hypothetical protein
GPOOLNJA_00213	gene	1161	braC_2			
GPOOLNJA_00213	CDS	1161	braC_2		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
GPOOLNJA_00214	gene	1020				
GPOOLNJA_00214	CDS	1020				hypothetical protein
GPOOLNJA_00215	gene	2010	rlhA			
GPOOLNJA_00215	CDS	2010	rlhA		COG0826	23S rRNA 5-hydroxycytidine synthase
GPOOLNJA_00216	gene	942	pleD			
GPOOLNJA_00216	CDS	942	pleD			Response regulator PleD
GPOOLNJA_00217	gene	4092	rcsC_2			
GPOOLNJA_00217	CDS	4092	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
GPOOLNJA_00218	gene	246				
GPOOLNJA_00218	CDS	246				hypothetical protein
GPOOLNJA_00219	gene	1287				
GPOOLNJA_00219	CDS	1287		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
GPOOLNJA_00220	gene	1407	egtB			
GPOOLNJA_00220	CDS	1407	egtB	1.14.99.50	COG1262	Hercynine oxygenase
GPOOLNJA_00221	gene	1056	egtD			
GPOOLNJA_00221	CDS	1056	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
GPOOLNJA_00222	gene	1029				
GPOOLNJA_00222	CDS	1029				hypothetical protein
GPOOLNJA_00223	gene	1788	rcsC_3			
GPOOLNJA_00223	CDS	1788	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
GPOOLNJA_00224	gene	603	ompW_1			
GPOOLNJA_00224	CDS	603	ompW_1		COG3047	Outer membrane protein W
GPOOLNJA_00225	gene	993	yedI			
GPOOLNJA_00225	CDS	993	yedI		COG2354	Inner membrane protein YedI
GPOOLNJA_00226	gene	1788				
GPOOLNJA_00226	CDS	1788				hypothetical protein
GPOOLNJA_00227	gene	384				
GPOOLNJA_00227	CDS	384				hypothetical protein
GPOOLNJA_00228	gene	4023	purL			
GPOOLNJA_00228	CDS	4023	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
